,iso3,vaccine,ADM0_NAME,ADM1_NAME,NAME,who_coverage
20663,UKR,DTP3,Ukraine,cherkasskajaoblast,2222,72.8
20664,UKR,DTP3,Ukraine,chernigovskajaoblast,2222,58.8
20665,UKR,DTP3,Ukraine,chernovitskajaoblast,2222,55.3
20666,UKR,DTP3,Ukraine,crimea,2222,-4444
20667,UKR,DTP3,Ukraine,dnepropetrovskoblast,2222,45.1
20668,UKR,DTP3,Ukraine,donetskajaoblast,2222,70.8
20669,UKR,DTP3,Ukraine,ivanofrankovskajaoblast,2222,32.3
20670,UKR,DTP3,Ukraine,kharkovoblast,2222,42
20671,UKR,DTP3,Ukraine,khersonskajaoblast,2222,63.1
20672,UKR,DTP3,Ukraine,khmelnitskajaoblast,2222,56.8
20673,UKR,DTP3,Ukraine,kievcity,2222,94.6
20674,UKR,DTP3,Ukraine,kievskajaoblast,2222,59.6
20675,UKR,DTP3,Ukraine,kirovogradskoblast,2222,76.7
20676,UKR,DTP3,Ukraine,luganskajaoblast,2222,76.2
20677,UKR,DTP3,Ukraine,lvovskajaoblast,2222,55.7
20678,UKR,DTP3,Ukraine,nikolaevskayaoblast,2222,62.6
20679,UKR,DTP3,Ukraine,odesskajaoblast,2222,39.8
20680,UKR,DTP3,Ukraine,poltavskajaoblast,2222,58.5
20681,UKR,DTP3,Ukraine,rovenskajaoblast,2222,24.5
20682,UKR,DTP3,Ukraine,sevastopolcity,2222,-4444
20683,UKR,DTP3,Ukraine,sumskajaoblast,2222,49
20684,UKR,DTP3,Ukraine,ternopolskayaoblast,2222,34.7
20685,UKR,DTP3,Ukraine,vinnitskajaoblast,2222,46.9
20686,UKR,DTP3,Ukraine,volynskajaoblast,2222,26.7
20687,UKR,DTP3,Ukraine,zakarpatskajaoblast,2222,43.4
20688,UKR,DTP3,Ukraine,zaprozskajaoblast,2222,49.1
20689,UKR,DTP3,Ukraine,zitomirskajaoblast,2222,48.1
20690,UZB,DTP3,Uzbekistan,andijan,2222,99.9
20691,UZB,DTP3,Uzbekistan,bukhara,2222,100
20692,UZB,DTP3,Uzbekistan,djizak,2222,99.9
20693,UZB,DTP3,Uzbekistan,fergana,2222,99.9
20694,UZB,DTP3,Uzbekistan,kashkadarya,2222,99.8
20695,UZB,DTP3,Uzbekistan,khorezm,2222,99.9
20696,UZB,DTP3,Uzbekistan,namangan,2222,99.1
20697,UZB,DTP3,Uzbekistan,navoi,2222,99.3
20698,UZB,DTP3,Uzbekistan,rkarakalpakstan,2222,99.6
20699,UZB,DTP3,Uzbekistan,samarkand,2222,99.9
20700,UZB,DTP3,Uzbekistan,sukhandariya,2222,99.8
20701,UZB,DTP3,Uzbekistan,syrdariya,2222,99.4
20702,UZB,DTP3,Uzbekistan,tashkentcity,2222,99.8
20703,UZB,DTP3,Uzbekistan,tashlkent,2222,99.4
20704,BGD,DTP3,Bangladesh,barisal,barguna,112.5697874
20705,BGD,DTP3,Bangladesh,barisal,barisal,129.9507354
20706,BGD,DTP3,Bangladesh,barisal,bhola,125.3575897
20707,BGD,DTP3,Bangladesh,barisal,jhalakati,103.6306887
20708,BGD,DTP3,Bangladesh,barisal,patuakhali,123.4478412
20709,BGD,DTP3,Bangladesh,barisal,perojpur,109.8640631
20710,BGD,DTP3,Bangladesh,chittagong,bandarban,109.9503257
20711,BGD,DTP3,Bangladesh,chittagong,brahmanbaria,119.6464044
20712,BGD,DTP3,Bangladesh,chittagong,chandpur,114.3300669
20713,BGD,DTP3,Bangladesh,chittagong,chittagong,132.4466035
20714,BGD,DTP3,Bangladesh,chittagong,comilla,138.0593364
20715,BGD,DTP3,Bangladesh,chittagong,coxsbazar,120.8911476
20716,BGD,DTP3,Bangladesh,chittagong,feni,117.7923004
20717,BGD,DTP3,Bangladesh,chittagong,khagrachari,125.9393167
20718,BGD,DTP3,Bangladesh,chittagong,lakshmipur,131.0795336
20719,BGD,DTP3,Bangladesh,chittagong,noakhali,126.0980013
20720,BGD,DTP3,Bangladesh,chittagong,rangamati,116.9712375
20721,BGD,DTP3,Bangladesh,dhaka,dhaka,104.0430069
20722,BGD,DTP3,Bangladesh,dhaka,faridpur,120.3034756
20723,BGD,DTP3,Bangladesh,dhaka,gazipur,160.337297
20724,BGD,DTP3,Bangladesh,dhaka,gopalganj,109.9554591
20725,BGD,DTP3,Bangladesh,dhaka,jamalpur,118.6211756
20726,BGD,DTP3,Bangladesh,dhaka,kishoreganj,122.6723028
20727,BGD,DTP3,Bangladesh,dhaka,madaripur,128.4063363
20728,BGD,DTP3,Bangladesh,dhaka,manikganj,125.0609801
20729,BGD,DTP3,Bangladesh,dhaka,munshiganj,111.9782028
20730,BGD,DTP3,Bangladesh,dhaka,mymensingh,115.736581
20731,BGD,DTP3,Bangladesh,dhaka,narayanganj,132.5607396
20732,BGD,DTP3,Bangladesh,dhaka,narsingdhi,123.1898759
20733,BGD,DTP3,Bangladesh,dhaka,netrokona,114.6400341
20734,BGD,DTP3,Bangladesh,dhaka,rajbari,107.7273416
20735,BGD,DTP3,Bangladesh,dhaka,sariatpur,109.4238155
20736,BGD,DTP3,Bangladesh,dhaka,sherpur,116.6289505
20737,BGD,DTP3,Bangladesh,dhaka,tangail,112.5738007
20738,BGD,DTP3,Bangladesh,khulna,bagerhat,100.3154037
20739,BGD,DTP3,Bangladesh,khulna,chuadanga,100.8731205
20740,BGD,DTP3,Bangladesh,khulna,jessore,101.5544057
20741,BGD,DTP3,Bangladesh,khulna,jhenaidah,104.4386077
20742,BGD,DTP3,Bangladesh,khulna,khulna,94.86394047
20743,BGD,DTP3,Bangladesh,khulna,kushtia,120.8226819
20744,BGD,DTP3,Bangladesh,khulna,magura,108.7641675
20745,BGD,DTP3,Bangladesh,khulna,meherpur,92.37402794
20746,BGD,DTP3,Bangladesh,khulna,narail,98.74778861
20747,BGD,DTP3,Bangladesh,khulna,satkhira,109.7397051
20748,BGD,DTP3,Bangladesh,rajshahi,bogra,102.8877642
20749,BGD,DTP3,Bangladesh,rajshahi,joypurhat,101.3857465
20750,BGD,DTP3,Bangladesh,rajshahi,natore,109.5764194
20751,BGD,DTP3,Bangladesh,rajshahi,noagoan,103.1099012
20752,BGD,DTP3,Bangladesh,rajshahi,nowabganj,105.9947717
20753,BGD,DTP3,Bangladesh,rajshahi,pabna,121.75095
20754,BGD,DTP3,Bangladesh,rajshahi,rajshahi,103.5851792
20755,BGD,DTP3,Bangladesh,rajshahi,sirajganj,128.1190411
20756,BGD,DTP3,Bangladesh,rangpur,dinajpur,100.397017
20757,BGD,DTP3,Bangladesh,rangpur,gaibandha,110.0505261
20758,BGD,DTP3,Bangladesh,rangpur,kurigram,118.9273344
20759,BGD,DTP3,Bangladesh,rangpur,lalmonirhat,119.1472972
20760,BGD,DTP3,Bangladesh,rangpur,nilphamari,101.9605028
20761,BGD,DTP3,Bangladesh,rangpur,panchagharh,105.3361101
20762,BGD,DTP3,Bangladesh,rangpur,rangpur,114.4738262
20763,BGD,DTP3,Bangladesh,rangpur,thakurgoan,102.2869165
20764,BGD,DTP3,Bangladesh,sylhet,habiganj,108.713333
20765,BGD,DTP3,Bangladesh,sylhet,moulvibazar,98.7327559
20766,BGD,DTP3,Bangladesh,sylhet,sunamganj,95.34706288
20767,BGD,DTP3,Bangladesh,sylhet,sylhet,109.7685072
20768,BTN,DTP3,Bhutan,2222,bumthang,95
20769,BTN,DTP3,Bhutan,2222,chhukha,96
20770,BTN,DTP3,Bhutan,2222,dagana,94
20771,BTN,DTP3,Bhutan,2222,gasa,73
20772,BTN,DTP3,Bhutan,2222,haa,96
20773,BTN,DTP3,Bhutan,2222,lhuntse,98
20774,BTN,DTP3,Bhutan,2222,mongar,96
20775,BTN,DTP3,Bhutan,2222,paro,113
20776,BTN,DTP3,Bhutan,2222,pemagatshel,99
20777,BTN,DTP3,Bhutan,2222,punakha,114
20778,BTN,DTP3,Bhutan,2222,samdrupjongkhar,95
20779,BTN,DTP3,Bhutan,2222,samtse,99
20780,BTN,DTP3,Bhutan,2222,sarpang,95
20781,BTN,DTP3,Bhutan,2222,thimphu,96
20782,BTN,DTP3,Bhutan,2222,trashignag,98
20783,BTN,DTP3,Bhutan,2222,trashiyangtse,95
20784,BTN,DTP3,Bhutan,2222,trongsa,106
20785,BTN,DTP3,Bhutan,2222,tsirang,99
20786,BTN,DTP3,Bhutan,2222,wangduephodrang,95
20787,BTN,DTP3,Bhutan,2222,zhemgang,94
20788,IDN,DTP3,Indonesia,aceh,acehbarat,46.28231526
20789,IDN,DTP3,Indonesia,aceh,acehbaratdaya,86.33474576
20790,IDN,DTP3,Indonesia,aceh,acehbesar,82.17097863
20791,IDN,DTP3,Indonesia,aceh,acehjaya,44.75095785
20792,IDN,DTP3,Indonesia,aceh,acehselatan,82.48026483
20793,IDN,DTP3,Indonesia,aceh,acehsingkil,66.8360864
20794,IDN,DTP3,Indonesia,aceh,acehtamiang,80.4862341
20795,IDN,DTP3,Indonesia,aceh,acehtengah,100.312989
20796,IDN,DTP3,Indonesia,aceh,acehtenggara,95.89807334
20797,IDN,DTP3,Indonesia,aceh,acehtimur,58.6985123
20798,IDN,DTP3,Indonesia,aceh,acehutara,79.5540797
20799,IDN,DTP3,Indonesia,aceh,benermeriah,88.81355932
20800,IDN,DTP3,Indonesia,aceh,bireuen,71.35841054
20801,IDN,DTP3,Indonesia,aceh,gayolues,82.66239707
20802,IDN,DTP3,Indonesia,aceh,kotabandaaceh,68.19232547
20803,IDN,DTP3,Indonesia,aceh,kotalangsa,88.50154625
20804,IDN,DTP3,Indonesia,aceh,kotalhokseumawe,87.62147154
20805,IDN,DTP3,Indonesia,aceh,kotasabang,82.50863061
20806,IDN,DTP3,Indonesia,aceh,kotasubulussalam,79.1052364
20807,IDN,DTP3,Indonesia,aceh,naganraya,70.41868932
20808,IDN,DTP3,Indonesia,aceh,pidie,37.48049052
20809,IDN,DTP3,Indonesia,aceh,pidiejaya,58.81278539
20810,IDN,DTP3,Indonesia,aceh,simeulue,77.04995287
20811,IDN,DTP3,Indonesia,bali,badung,91.68892847
20812,IDN,DTP3,Indonesia,bali,bangli,100.6676783
20813,IDN,DTP3,Indonesia,bali,buleleng,104.0433725
20814,IDN,DTP3,Indonesia,bali,gianyar,84.17570041
20815,IDN,DTP3,Indonesia,bali,jembrana,120.2709611
20816,IDN,DTP3,Indonesia,bali,karangasem,99.30945881
20817,IDN,DTP3,Indonesia,bali,klungkung,112.4040404
20818,IDN,DTP3,Indonesia,bali,kotadenpasar,93.76860119
20819,IDN,DTP3,Indonesia,bali,tabanan,99.42437475
20820,IDN,DTP3,Indonesia,bangkabelitung,bangka,96.59588264
20821,IDN,DTP3,Indonesia,bangkabelitung,bangkabarat,85.64380858
20822,IDN,DTP3,Indonesia,bangkabelitung,bangkaselatan,81.62120826
20823,IDN,DTP3,Indonesia,bangkabelitung,bangkatengah,77.92305758
20824,IDN,DTP3,Indonesia,bangkabelitung,belitung,100.6946857
20825,IDN,DTP3,Indonesia,bangkabelitung,belitungtimur,102.1138211
20826,IDN,DTP3,Indonesia,bangkabelitung,kotapangkalpinang,104.3884705
20827,IDN,DTP3,Indonesia,banten,kotacilegon,98.59566998
20828,IDN,DTP3,Indonesia,banten,kotaserang,92.04257853
20829,IDN,DTP3,Indonesia,banten,kotatangerang,81.87930508
20830,IDN,DTP3,Indonesia,banten,kotatangerangselatan,94.5899134
20831,IDN,DTP3,Indonesia,banten,lebak,88.40573526
20832,IDN,DTP3,Indonesia,banten,pandeglang,83.73252228
20833,IDN,DTP3,Indonesia,banten,serang,99.35731199
20834,IDN,DTP3,Indonesia,banten,tangerang,97.74780961
20835,IDN,DTP3,Indonesia,bengkulu,bengkuluselatan,95.26521894
20836,IDN,DTP3,Indonesia,bengkulu,bengkulutengah,96.8202765
20837,IDN,DTP3,Indonesia,bengkulu,bengkuluutara,98.63806605
20838,IDN,DTP3,Indonesia,bengkulu,kaur,105.1573427
20839,IDN,DTP3,Indonesia,bengkulu,kepahiang,102.892057
20840,IDN,DTP3,Indonesia,bengkulu,kotabengkulu,106.1408531
20841,IDN,DTP3,Indonesia,bengkulu,lebong,95.53763441
20842,IDN,DTP3,Indonesia,bengkulu,mukomuko,91.27207576
20843,IDN,DTP3,Indonesia,bengkulu,rejanglebong,95.17705844
20844,IDN,DTP3,Indonesia,bengkulu,seluma,96.13163972
20845,IDN,DTP3,Indonesia,centraljava,banjarnegara,104.1385484
20846,IDN,DTP3,Indonesia,centraljava,banyumas,102.0377106
20847,IDN,DTP3,Indonesia,centraljava,batang,100.210137
20848,IDN,DTP3,Indonesia,centraljava,blora,106.4518945
20849,IDN,DTP3,Indonesia,centraljava,boyolali,94.51317913
20850,IDN,DTP3,Indonesia,centraljava,brebes,105.1936469
20851,IDN,DTP3,Indonesia,centraljava,cilacap,101.2626633
20852,IDN,DTP3,Indonesia,centraljava,demak,108.4136159
20853,IDN,DTP3,Indonesia,centraljava,grobogan,105.4419445
20854,IDN,DTP3,Indonesia,centraljava,jepara,98.5801505
20855,IDN,DTP3,Indonesia,centraljava,karanganyar,89.81276271
20856,IDN,DTP3,Indonesia,centraljava,kebumen,104.1283646
20857,IDN,DTP3,Indonesia,centraljava,kendal,100.4069108
20858,IDN,DTP3,Indonesia,centraljava,klaten,92.08231601
20859,IDN,DTP3,Indonesia,centraljava,kotamagelang,85.57242991
20860,IDN,DTP3,Indonesia,centraljava,kotapekalongan,110.5273793
20861,IDN,DTP3,Indonesia,centraljava,kotasalatiga,83.20287019
20862,IDN,DTP3,Indonesia,centraljava,kotasemarang,97.17996556
20863,IDN,DTP3,Indonesia,centraljava,kotasurakarta,130.7408923
20864,IDN,DTP3,Indonesia,centraljava,kotategal,86.45130183
20865,IDN,DTP3,Indonesia,centraljava,kudus,115.6723964
20866,IDN,DTP3,Indonesia,centraljava,magelang,89.44849116
20867,IDN,DTP3,Indonesia,centraljava,pati,100.8335223
20868,IDN,DTP3,Indonesia,centraljava,pekalongan,112.1562563
20869,IDN,DTP3,Indonesia,centraljava,pemalang,121.6556545
20870,IDN,DTP3,Indonesia,centraljava,purbalingga,102.0085611
20871,IDN,DTP3,Indonesia,centraljava,purworejo,75.36305993
20872,IDN,DTP3,Indonesia,centraljava,rembang,98.60385925
20873,IDN,DTP3,Indonesia,centraljava,semarang,86.99447375
20874,IDN,DTP3,Indonesia,centraljava,sragen,106.0589477
20875,IDN,DTP3,Indonesia,centraljava,sukoharjo,97.6796875
20876,IDN,DTP3,Indonesia,centraljava,tegal,104.2833743
20877,IDN,DTP3,Indonesia,centraljava,temanggung,81.36741872
20878,IDN,DTP3,Indonesia,centraljava,wonogiri,97.20705398
20879,IDN,DTP3,Indonesia,centraljava,wonosobo,101.4233724
20880,IDN,DTP3,Indonesia,centralkalimantan,baritoselatan,84.07878539
20881,IDN,DTP3,Indonesia,centralkalimantan,baritotimur,106.5152165
20882,IDN,DTP3,Indonesia,centralkalimantan,baritoutara,106.0333761
20883,IDN,DTP3,Indonesia,centralkalimantan,gunungmas,80.68450039
20884,IDN,DTP3,Indonesia,centralkalimantan,kapuas,80.05896958
20885,IDN,DTP3,Indonesia,centralkalimantan,katingan,81.74647887
20886,IDN,DTP3,Indonesia,centralkalimantan,kotapalangkaraya,96.36106695
20887,IDN,DTP3,Indonesia,centralkalimantan,kotawaringinbarat,91.55098543
20888,IDN,DTP3,Indonesia,centralkalimantan,kotawaringintimur,95.02282597
20889,IDN,DTP3,Indonesia,centralkalimantan,lamandau,99.50842697
20890,IDN,DTP3,Indonesia,centralkalimantan,murungraya,79.44773176
20891,IDN,DTP3,Indonesia,centralkalimantan,pulangpisau,93.79912664
20892,IDN,DTP3,Indonesia,centralkalimantan,seruyan,69.02408112
20893,IDN,DTP3,Indonesia,centralkalimantan,sukamara,97.24842767
20894,IDN,DTP3,Indonesia,centralsulawesi,banggai,96.44360575
20895,IDN,DTP3,Indonesia,centralsulawesi,banggaikepulauan,96.21280433
20896,IDN,DTP3,Indonesia,centralsulawesi,banggailaut,64.0625
20897,IDN,DTP3,Indonesia,centralsulawesi,buol,84.51038576
20898,IDN,DTP3,Indonesia,centralsulawesi,donggala,88.94808951
20899,IDN,DTP3,Indonesia,centralsulawesi,kotapalu,99.5129454
20900,IDN,DTP3,Indonesia,centralsulawesi,morowali,113.7570394
20901,IDN,DTP3,Indonesia,centralsulawesi,morowaliutara,75.06661591
20902,IDN,DTP3,Indonesia,centralsulawesi,parigimoutong,89.40128649
20903,IDN,DTP3,Indonesia,centralsulawesi,poso,75.99571734
20904,IDN,DTP3,Indonesia,centralsulawesi,sigi,95.9524857
20905,IDN,DTP3,Indonesia,centralsulawesi,tojounauna,99.34832193
20906,IDN,DTP3,Indonesia,centralsulawesi,tolitoli,80.0474547
20907,IDN,DTP3,Indonesia,eastjava,bangkalan,73.12805209
20908,IDN,DTP3,Indonesia,eastjava,banyuwangi,101.5607786
20909,IDN,DTP3,Indonesia,eastjava,blitar,81.33499614
20910,IDN,DTP3,Indonesia,eastjava,bojonegoro,99.52176282
20911,IDN,DTP3,Indonesia,eastjava,bondowoso,100.5088783
20912,IDN,DTP3,Indonesia,eastjava,gresik,102.8981917
20913,IDN,DTP3,Indonesia,eastjava,jember,88.03174784
20914,IDN,DTP3,Indonesia,eastjava,jombang,86.81511133
20915,IDN,DTP3,Indonesia,eastjava,kediri,101.3655936
20916,IDN,DTP3,Indonesia,eastjava,kotabatu,88.26960467
20917,IDN,DTP3,Indonesia,eastjava,kotablitar,89.6234676
20918,IDN,DTP3,Indonesia,eastjava,kotakediri,91.13183001
20919,IDN,DTP3,Indonesia,eastjava,kotamadiun,84.10518053
20920,IDN,DTP3,Indonesia,eastjava,kotamalang,98.730461
20921,IDN,DTP3,Indonesia,eastjava,kotamojokerto,95.43292103
20922,IDN,DTP3,Indonesia,eastjava,kotapasuruan,100.4161712
20923,IDN,DTP3,Indonesia,eastjava,kotaprobolinggo,83.6398053
20924,IDN,DTP3,Indonesia,eastjava,kotasurabaya,93.2746537
20925,IDN,DTP3,Indonesia,eastjava,lamongan,104.2134831
20926,IDN,DTP3,Indonesia,eastjava,lumajang,93.90172565
20927,IDN,DTP3,Indonesia,eastjava,madiun,96.3506756
20928,IDN,DTP3,Indonesia,eastjava,magetan,92.89829512
20929,IDN,DTP3,Indonesia,eastjava,malang,98.38523645
20930,IDN,DTP3,Indonesia,eastjava,mojokerto,96.888368
20931,IDN,DTP3,Indonesia,eastjava,nganjuk,89.06948132
20932,IDN,DTP3,Indonesia,eastjava,ngawi,91.62971677
20933,IDN,DTP3,Indonesia,eastjava,pacitan,84.22149449
20934,IDN,DTP3,Indonesia,eastjava,pamekasan,90.41450777
20935,IDN,DTP3,Indonesia,eastjava,pasuruan,91.28963529
20936,IDN,DTP3,Indonesia,eastjava,ponorogo,83.18805558
20937,IDN,DTP3,Indonesia,eastjava,probolinggo,94.5664011
20938,IDN,DTP3,Indonesia,eastjava,sampang,104.9228561
20939,IDN,DTP3,Indonesia,eastjava,sidoarjo,101.7865066
20940,IDN,DTP3,Indonesia,eastjava,situbondo,82.81009879
20941,IDN,DTP3,Indonesia,eastjava,sumenep,96.88291025
20942,IDN,DTP3,Indonesia,eastjava,trenggalek,93.91139804
20943,IDN,DTP3,Indonesia,eastjava,tuban,95.06667501
20944,IDN,DTP3,Indonesia,eastjava,tulungagung,90.6645252
20945,IDN,DTP3,Indonesia,eastkalimantan,berau,103.1133523
20946,IDN,DTP3,Indonesia,eastkalimantan,kotabalikpapan,99.03116422
20947,IDN,DTP3,Indonesia,eastkalimantan,kotabontang,89.43159097
20948,IDN,DTP3,Indonesia,eastkalimantan,kotasamarinda,103.9812082
20949,IDN,DTP3,Indonesia,eastkalimantan,kutaibarat,102.2344179
20950,IDN,DTP3,Indonesia,eastkalimantan,kutaikartanegara,81.17639231
20951,IDN,DTP3,Indonesia,eastkalimantan,kutaitimur,99.47266167
20952,IDN,DTP3,Indonesia,eastkalimantan,mahakamulu,119.3478261
20953,IDN,DTP3,Indonesia,eastkalimantan,paser,91.53546953
20954,IDN,DTP3,Indonesia,eastkalimantan,penajampaserutara,112.5767863
20955,IDN,DTP3,Indonesia,eastnusatenggara,alor,76.16218106
20956,IDN,DTP3,Indonesia,eastnusatenggara,belu,98.65517966
20957,IDN,DTP3,Indonesia,eastnusatenggara,ende,86.57098924
20958,IDN,DTP3,Indonesia,eastnusatenggara,florestimur,81.28088555
20959,IDN,DTP3,Indonesia,eastnusatenggara,kotakupang,96.86175696
20960,IDN,DTP3,Indonesia,eastnusatenggara,kupang,58.49576038
20961,IDN,DTP3,Indonesia,eastnusatenggara,lembata,57.22415428
20962,IDN,DTP3,Indonesia,eastnusatenggara,malaka,128.6555698
20963,IDN,DTP3,Indonesia,eastnusatenggara,manggarai,87.16369122
20964,IDN,DTP3,Indonesia,eastnusatenggara,manggaraibarat,76.07878515
20965,IDN,DTP3,Indonesia,eastnusatenggara,manggaraitimur,80.8753568
20966,IDN,DTP3,Indonesia,eastnusatenggara,nagekeo,63.99882732
20967,IDN,DTP3,Indonesia,eastnusatenggara,ngada,75.22148394
20968,IDN,DTP3,Indonesia,eastnusatenggara,rotendao,47.32262383
20969,IDN,DTP3,Indonesia,eastnusatenggara,saburaijua,54.07949791
20970,IDN,DTP3,Indonesia,eastnusatenggara,sikka,75.08366291
20971,IDN,DTP3,Indonesia,eastnusatenggara,sumbabarat,81.62658741
20972,IDN,DTP3,Indonesia,eastnusatenggara,sumbabaratdaya,69.44010297
20973,IDN,DTP3,Indonesia,eastnusatenggara,sumbatengah,74.21150278
20974,IDN,DTP3,Indonesia,eastnusatenggara,sumbatimur,63.60815005
20975,IDN,DTP3,Indonesia,eastnusatenggara,timortengahselatan,81.46258503
20976,IDN,DTP3,Indonesia,eastnusatenggara,timortengahutara,98.65540424
20977,IDN,DTP3,Indonesia,gorontalo,boalemo,77.64667322
20978,IDN,DTP3,Indonesia,gorontalo,bonebolango,89.17407042
20979,IDN,DTP3,Indonesia,gorontalo,gorontalo,82.68590455
20980,IDN,DTP3,Indonesia,gorontalo,gorontaloutara,89.43331913
20981,IDN,DTP3,Indonesia,gorontalo,kotagorontalo,96.14427861
20982,IDN,DTP3,Indonesia,gorontalo,pohuwato,71.06679329
20983,IDN,DTP3,Indonesia,jakarta,kepulauanseribu,127.7628032
20984,IDN,DTP3,Indonesia,jakarta,kotajakartabarat,107.0275447
20985,IDN,DTP3,Indonesia,jakarta,kotajakartapusat,107.3386591
20986,IDN,DTP3,Indonesia,jakarta,kotajakartaselatan,100.8501826
20987,IDN,DTP3,Indonesia,jakarta,kotajakartatimur,100.357599
20988,IDN,DTP3,Indonesia,jakarta,kotajakartautara,98.36353196
20989,IDN,DTP3,Indonesia,jambi,batanghari,102.2832817
20990,IDN,DTP3,Indonesia,jambi,bungo,99.90233012
20991,IDN,DTP3,Indonesia,jambi,kerinci,108.3613917
20992,IDN,DTP3,Indonesia,jambi,kotajambi,138.7727709
20993,IDN,DTP3,Indonesia,jambi,kotasungaipenuh,122.4089636
20994,IDN,DTP3,Indonesia,jambi,merangin,104.5226131
20995,IDN,DTP3,Indonesia,jambi,muarojambi,109.7496871
20996,IDN,DTP3,Indonesia,jambi,sarolangun,98.04155313
20997,IDN,DTP3,Indonesia,jambi,tanjungjabungbarat,95.92647789
20998,IDN,DTP3,Indonesia,jambi,tanjungjabungtimur,94.42927362
20999,IDN,DTP3,Indonesia,jambi,tebo,100.1103579
21000,IDN,DTP3,Indonesia,lampung,kotabandarlampung,96.94958029
21001,IDN,DTP3,Indonesia,lampung,kotametro,109.1508053
21002,IDN,DTP3,Indonesia,lampung,lampungbarat,90.13780508
21003,IDN,DTP3,Indonesia,lampung,lampungselatan,111.7283292
21004,IDN,DTP3,Indonesia,lampung,lampungtengah,104.6608649
21005,IDN,DTP3,Indonesia,lampung,lampungtimur,99.29284289
21006,IDN,DTP3,Indonesia,lampung,lampungutara,94.74257924
21007,IDN,DTP3,Indonesia,lampung,mesuji,92.41867786
21008,IDN,DTP3,Indonesia,lampung,pesawaran,104.990902
21009,IDN,DTP3,Indonesia,lampung,pesisirbarat,97.42543171
21010,IDN,DTP3,Indonesia,lampung,pringsewu,102.7344331
21011,IDN,DTP3,Indonesia,lampung,tanggamus,108.6684707
21012,IDN,DTP3,Indonesia,lampung,tulangbawang,93.06997743
21013,IDN,DTP3,Indonesia,lampung,tulangbawangbarat,103.1335684
21014,IDN,DTP3,Indonesia,lampung,waykanan,107.9553812
21015,IDN,DTP3,Indonesia,maluku,buru,77.82295902
21016,IDN,DTP3,Indonesia,maluku,buruselatan,77.90116602
21017,IDN,DTP3,Indonesia,maluku,kepulauanaru,87.19940807
21018,IDN,DTP3,Indonesia,maluku,kotaambon,72.62468514
21019,IDN,DTP3,Indonesia,maluku,kotatual,83.5536753
21020,IDN,DTP3,Indonesia,maluku,malukubaratdaya,57.5
21021,IDN,DTP3,Indonesia,maluku,malukutengah,104.3052592
21022,IDN,DTP3,Indonesia,maluku,malukutenggara,73.37156903
21023,IDN,DTP3,Indonesia,maluku,malukutenggarabarat,72.31404959
21024,IDN,DTP3,Indonesia,maluku,serambagianbarat,98.37640064
21025,IDN,DTP3,Indonesia,maluku,serambagiantimur,89.53856992
21026,IDN,DTP3,Indonesia,northkalimantan,bulungan,97.42473703
21027,IDN,DTP3,Indonesia,northkalimantan,kotatarakan,72.28477395
21028,IDN,DTP3,Indonesia,northkalimantan,malinau,79.97750281
21029,IDN,DTP3,Indonesia,northkalimantan,nunukan,65.20987654
21030,IDN,DTP3,Indonesia,northkalimantan,tanatidung,105.7939914
21031,IDN,DTP3,Indonesia,northmaluku,halmaherabarat,70.72683706
21032,IDN,DTP3,Indonesia,northmaluku,halmaheraselatan,75.30153015
21033,IDN,DTP3,Indonesia,northmaluku,halmaheratengah,65.26090064
21034,IDN,DTP3,Indonesia,northmaluku,halmaheratimur,69.49304621
21035,IDN,DTP3,Indonesia,northmaluku,halmaherautara,75.60065314
21036,IDN,DTP3,Indonesia,northmaluku,kepulauansula,76.59376454
21037,IDN,DTP3,Indonesia,northmaluku,kotaternate,85.42885974
21038,IDN,DTP3,Indonesia,northmaluku,kotatidorekepulauan,87.31591449
21039,IDN,DTP3,Indonesia,northmaluku,pulaumorotai,74.29136454
21040,IDN,DTP3,Indonesia,northmaluku,pulautaliabu,83.22097378
21041,IDN,DTP3,Indonesia,northsulawesi,bolaangmongondow,78.64864865
21042,IDN,DTP3,Indonesia,northsulawesi,bolaangmongondowselatan,72.80393535
21043,IDN,DTP3,Indonesia,northsulawesi,bolaangmongondowtimur,86.68857847
21044,IDN,DTP3,Indonesia,northsulawesi,bolaangmongondowutara,88.47505271
21045,IDN,DTP3,Indonesia,northsulawesi,kepulauansangihe,86.73087212
21046,IDN,DTP3,Indonesia,northsulawesi,kepulauantalaud,87.6433121
21047,IDN,DTP3,Indonesia,northsulawesi,kotabitung,77.28377065
21048,IDN,DTP3,Indonesia,northsulawesi,kotakotamobagu,77.47869
21049,IDN,DTP3,Indonesia,northsulawesi,kotamanado,106.8388195
21050,IDN,DTP3,Indonesia,northsulawesi,kotatomohon,102.1361816
21051,IDN,DTP3,Indonesia,northsulawesi,minahasa,116.4360587
21052,IDN,DTP3,Indonesia,northsulawesi,minahasaselatan,108.025308
21053,IDN,DTP3,Indonesia,northsulawesi,minahasatenggara,95.76923077
21054,IDN,DTP3,Indonesia,northsulawesi,minahasautara,86.44067797
21055,IDN,DTP3,Indonesia,northsulawesi,siautagulandangbiaro,106.5241845
21056,IDN,DTP3,Indonesia,northsumatera,asahan,96.09759341
21057,IDN,DTP3,Indonesia,northsumatera,batubara,106.2527914
21058,IDN,DTP3,Indonesia,northsumatera,dairi,84.74305777
