,NAME.who_adm1,NAME.who,NAME.shpfile,Country,iso3,who_coverage,merge_status,field_name,location_code,shapefile
473,buenosaires,sanisidro,sanisidro,Costa Rica,CRI,96.15384615,success,GAUL_CODE,5004053,gadm_36_ad2
474,boyaca,sanmateo,sanmateo,Costa Rica,CRI,94,success,GAUL_CODE,12001053,gadm_36_ad2
475,loslagos,sanpablo,sanpablo,Costa Rica,CRI,93.10344828,success,GAUL_CODE,6004053,gadm_36_ad2
476,mendoza,sanrafael,sanrafael,Costa Rica,CRI,84.55772114,success,GAUL_CODE,7004053,gadm_36_ad2
477,magdalena,santaana,santaana,Costa Rica,CRI,92.15922799,success,GAUL_CODE,16007053,gadm_36_ad2
478,paraiba,santacruz,santacruz,Costa Rica,CRI,98.39572193,success,GAUL_CODE,10003053,gadm_36_ad2
479,valparaiso,santodomingo,santodomingo,Costa Rica,CRI,95.66115702,success,GAUL_CODE,9004053,gadm_36_ad2
480,limon,siquirres,siquirres,Costa Rica,CRI,104.0625,success,GAUL_CODE,5005053,gadm_36_ad2
481,limon,talamanca,talamanca,Costa Rica,CRI,106.9600819,success,GAUL_CODE,6005053,gadm_36_ad2
482,cartago,turrialba,turrialba,Costa Rica,CRI,101.1945392,success,GAUL_CODE,8002053,gadm_36_ad2
483,sanjose,turrubares,turrubares,Costa Rica,CRI,98.68421053,success,GAUL_CODE,19007053,gadm_36_ad2
484,alajuela,upala,upala,Costa Rica,CRI,94.38444924,success,GAUL_CODE,14001053,gadm_36_ad2
485,alajuela,valverdevega,valverdevega,Costa Rica,CRI,107.751938,success,GAUL_CODE,15001053,gadm_36_ad2
486,alajuela,poas,pois,Costa Rica,CRI,94.68302658,fuzzy success,GAUL_CODE,10001053,gadm_36_ad2
487,sanjose,aserri,aserr,Costa Rica,CRI,102.182285,fuzzy success,GAUL_CODE,3007053,gadm_36_ad2
488,catamarca,belen,beln,Costa Rica,CRI,81.61993769,fuzzy success,GAUL_CODE,2004053,gadm_36_ad2
489,saopaulo,canas,caas,Costa Rica,CRI,95.54565702,fuzzy success,GAUL_CODE,3003053,gadm_36_ad2
490,sanjose,escazu,escaz,Costa Rica,CRI,93.28932893,fuzzy success,GAUL_CODE,7007053,gadm_36_ad2
491,limon,guacimo,guicimo,Costa Rica,CRI,97.56410256,fuzzy success,GAUL_CODE,1005053,gadm_36_ad2
492,santiagodelestero,jimenez,jimnez,Costa Rica,CRI,86.19246862,fuzzy success,GAUL_CODE,4002053,gadm_36_ad2
493,losrios,launion,launin,Costa Rica,CRI,105.1044084,fuzzy success,GAUL_CODE,5002053,gadm_36_ad2
494,sanjose,leoncortes,lencorts,Costa Rica,CRI,88.61386139,fuzzy success,GAUL_CODE,9007053,gadm_36_ad2
495,limon,limon,limn,Costa Rica,CRI,83.11088296,fuzzy success,GAUL_CODE,2005053,gadm_36_ad2
496,santacatarina,paraiso,paraso,Costa Rica,CRI,97.93814433,fuzzy success,GAUL_CODE,7002053,gadm_36_ad2
497,sanjose,perezzeledon,prezzeledn,Costa Rica,CRI,92.70244821,fuzzy success,GAUL_CODE,13007053,gadm_36_ad2
498,limon,pococi,pococ,Costa Rica,CRI,100.1725626,fuzzy success,GAUL_CODE,4005053,gadm_36_ad2
499,caldas,sanjose,sanjos,Costa Rica,CRI,93.91071796,fuzzy success,GAUL_CODE,15007053,gadm_36_ad2
500,beni,sanramon,sanramn,Costa Rica,CRI,91.79566563,fuzzy success,GAUL_CODE,13001053,gadm_36_ad2
501,jujuy,santabarbara,santabirbara,Costa Rica,CRI,91.15226337,fuzzy success,GAUL_CODE,8004053,gadm_36_ad2
502,heredia,sarapiqui,sarapiqu,Costa Rica,CRI,88.4219554,fuzzy success,GAUL_CODE,10004053,gadm_36_ad2
503,sanjose,tarrazu,tarraz,Costa Rica,CRI,91.72661871,fuzzy success,GAUL_CODE,17007053,gadm_36_ad2
504,sanjose,tibas,tibis,Costa Rica,CRI,88.73684211,fuzzy success,GAUL_CODE,18007053,gadm_36_ad2
505,guanacaste,tilaran,tilarin,Costa Rica,CRI,97.70992366,fuzzy success,GAUL_CODE,11003053,gadm_36_ad2
506,sanjose,vasquezdecoronado,visquezdecoronado,Costa Rica,CRI,94.74285714,fuzzy success,GAUL_CODE,20007053,gadm_36_ad2
507,cienfuegos,abreus,abreus,Cuba,CUB,98.20359281,success,GAUL_CODE,1003054,gadm_36_ad2
508,cienfuegos,aguadadepasajeros,aguadadepasajeros,Cuba,CUB,102.5641026,success,GAUL_CODE,2003054,gadm_36_ad2
509,lastunas,amancio,amancio,Cuba,CUB,103.6956522,success,GAUL_CODE,1010054,gadm_36_ad2
510,holguin,antilla,antilla,Cuba,CUB,97.9020979,success,GAUL_CODE,1007054,gadm_36_ad2
511,lahabana,arroyonaranjo,arroyonaranjo,Cuba,CUB,100,success,GAUL_CODE,1004054,gadm_36_ad2
512,artemisa,artemisa,artemisa,Cuba,CUB,99.6547756,success,GAUL_CODE,2009054,gadm_36_ad2
513,holguin,banes,banes,Cuba,CUB,90.4432133,success,GAUL_CODE,3007054,gadm_36_ad2
514,guantanamo,baracoa,baracoa,Cuba,CUB,98.82468168,success,GAUL_CODE,1006054,gadm_36_ad2
515,artemisa,bauta,bauta,Cuba,CUB,100.2024291,success,GAUL_CODE,3009054,gadm_36_ad2
516,granma,bayamo,bayamo,Cuba,CUB,102.4691358,success,GAUL_CODE,2005054,gadm_36_ad2
517,mayabeque,bejucal,bejucal,Cuba,CUB,97.6284585,success,GAUL_CODE,2012054,gadm_36_ad2
518,ciegodeavila,bolivia,bolivia,Cuba,CUB,97.82608696,success,GAUL_CODE,2002054,gadm_36_ad2
519,lahabana,boyeros,boyeros,Cuba,CUB,100,success,GAUL_CODE,2004054,gadm_36_ad2
520,granma,bueyarriba,bueyarriba,Cuba,CUB,99.39393939,success,GAUL_CODE,3005054,gadm_36_ad2
521,holguin,cacocum,cacocum,Cuba,CUB,99.55654102,success,GAUL_CODE,4007054,gadm_36_ad2
522,guantanamo,caimanera,caimanera,Cuba,CUB,100,success,GAUL_CODE,2006054,gadm_36_ad2
523,sucre,caimito,caimito,Cuba,CUB,100,success,GAUL_CODE,4009054,gadm_36_ad2
524,matanzas,calimete,calimete,Cuba,CUB,98.55072464,success,GAUL_CODE,1011054,gadm_36_ad2
525,granma,campechuela,campechuela,Cuba,CUB,100.9661836,success,GAUL_CODE,4005054,gadm_36_ad2
526,misiones,candelaria,candelaria,Cuba,CUB,100,success,GAUL_CODE,2013054,gadm_36_ad2
527,granma,cautocristo,cautocristo,Cuba,CUB,95.65217391,success,GAUL_CODE,5005054,gadm_36_ad2
528,lahabana,centrohabana,centrohabana,Cuba,CUB,97.92231256,success,GAUL_CODE,3004054,gadm_36_ad2
529,lahabana,cerro,cerro,Cuba,CUB,100.3690037,success,GAUL_CODE,4004054,gadm_36_ad2
530,ciegodeavila,chambas,chambas,Cuba,CUB,100,success,GAUL_CODE,3002054,gadm_36_ad2
531,villaclara,cifuentes,cifuentes,Cuba,CUB,103.6649215,success,GAUL_CODE,3016054,gadm_36_ad2
532,saopaulo,colombia,colombia,Cuba,CUB,98.44155844,success,GAUL_CODE,2010054,gadm_36_ad2
533,santiagodecuba,contramaestre,contramaestre,Cuba,CUB,99.8185118,success,GAUL_CODE,1015054,gadm_36_ad2
534,villaclara,corralillo,corralillo,Cuba,CUB,98.11320755,success,GAUL_CODE,4016054,gadm_36_ad2
535,lahabana,cotorro,cotorro,Cuba,CUB,99.18224299,success,GAUL_CODE,5004054,gadm_36_ad2
536,cienfuegos,cruces,cruces,Cuba,CUB,98.64864865,success,GAUL_CODE,4003054,gadm_36_ad2
537,holguin,cueto,cueto,Cuba,CUB,95.94936709,success,GAUL_CODE,6007054,gadm_36_ad2
538,cienfuegos,cumanayagua,cumanayagua,Cuba,CUB,100.1976285,success,GAUL_CODE,5003054,gadm_36_ad2
539,lahabana,diezdeoctubre,diezdeoctubre,Cuba,CUB,101.4886731,success,GAUL_CODE,6004054,gadm_36_ad2
540,guantanamo,elsalvador,elsalvador,Cuba,CUB,101.1904762,success,GAUL_CODE,3006054,gadm_36_ad2
541,villaclara,encrucijada,encrucijada,Cuba,CUB,99.65517241,success,GAUL_CODE,5016054,gadm_36_ad2
542,oruro,esmeralda,esmeralda,Cuba,CUB,99.64157706,success,GAUL_CODE,3001054,gadm_36_ad2
543,caqueta,florencia,florencia,Cuba,CUB,98.80239521,success,GAUL_CODE,6002054,gadm_36_ad2
544,parana,florida,florida,Cuba,CUB,125.1931994,success,GAUL_CODE,4001054,gadm_36_ad2
545,sanctispiritus,fomento,fomento,Cuba,CUB,98.56630824,success,GAUL_CODE,2014054,gadm_36_ad2
546,holguin,gibara,gibara,Cuba,CUB,99.86431479,success,GAUL_CODE,8007054,gadm_36_ad2
547,lahabana,guanabacoa,guanabacoa,Cuba,CUB,100.6024096,success,GAUL_CODE,7004054,gadm_36_ad2
548,artemisa,guanajay,guanajay,Cuba,CUB,97.21254355,success,GAUL_CODE,5009054,gadm_36_ad2
549,pinardelrio,guane,guane,Cuba,CUB,99.73404255,success,GAUL_CODE,4013054,gadm_36_ad2
550,granma,guisa,guisa,Cuba,CUB,111.6326531,success,GAUL_CODE,6005054,gadm_36_ad2
551,isladelajuventud,isladelajuventud,isladelajuventud,Cuba,CUB,100,success,GAUL_CODE,1008054,gadm_36_ad2
552,mayabeque,jaruco,jaruco,Cuba,CUB,95.49180328,success,GAUL_CODE,4012054,gadm_36_ad2
553,sanctispiritus,jatibonico,jatibonico,Cuba,CUB,99.7706422,success,GAUL_CODE,3014054,gadm_36_ad2
554,lastunas,jobabo,jobabo,Cuba,CUB,97.01492537,success,GAUL_CODE,4010054,gadm_36_ad2
555,matanzas,jovellanos,jovellanos,Cuba,CUB,96.73590504,success,GAUL_CODE,6011054,gadm_36_ad2
556,lahabana,lahabanadeleste,lahabanadeleste,Cuba,CUB,100.3194888,success,GAUL_CODE,8004054,gadm_36_ad2
557,lahabana,lahabanavieja,lahabanavieja,Cuba,CUB,101.9151847,success,GAUL_CODE,9004054,gadm_36_ad2
558,cienfuegos,lajas,lajas,Cuba,CUB,97.79735683,success,GAUL_CODE,6003054,gadm_36_ad2
559,lahabana,lalisa,lalisa,Cuba,CUB,100.5243446,success,GAUL_CODE,10004054,gadm_36_ad2
560,cundinamarca,lapalma,lapalma,Cuba,CUB,100,success,GAUL_CODE,5013054,gadm_36_ad2
561,sanctispiritus,lasierpe,lasierpe,Cuba,CUB,98.11320755,success,GAUL_CODE,4014054,gadm_36_ad2
562,lastunas,lastunas,lastunas,Cuba,CUB,97.37678855,success,GAUL_CODE,5010054,gadm_36_ad2
563,matanzas,limonar,limonar,Cuba,CUB,96.98996656,success,GAUL_CODE,7011054,gadm_36_ad2
564,matanzas,losarabos,losarabos,Cuba,CUB,99.13793103,success,GAUL_CODE,8011054,gadm_36_ad2
565,pinardelrio,lospalacios,lospalacios,Cuba,CUB,101.7456359,success,GAUL_CODE,6013054,gadm_36_ad2
566,mayabeque,madruga,madruga,Cuba,CUB,107.2,success,GAUL_CODE,5012054,gadm_36_ad2
567,ciegodeavila,majagua,majagua,Cuba,CUB,100,success,GAUL_CODE,7002054,gadm_36_ad2
568,lastunas,majibacoa,majibacoa,Cuba,CUB,96.21848739,success,GAUL_CODE,6010054,gadm_36_ad2
569,villaclara,manicaragua,manicaragua,Cuba,CUB,96.67194929,success,GAUL_CODE,6016054,gadm_36_ad2
570,pinardelrio,mantua,mantua,Cuba,CUB,100.7462687,success,GAUL_CODE,7013054,gadm_36_ad2
571,guantanamo,manueltames,manueltames,Cuba,CUB,99.39759036,success,GAUL_CODE,7006054,gadm_36_ad2
572,granma,manzanillo,manzanillo,Cuba,CUB,100.446761,success,GAUL_CODE,8005054,gadm_36_ad2
573,lahabana,marianao,marianao,Cuba,CUB,100.168492,success,GAUL_CODE,11004054,gadm_36_ad2
574,artemisa,mariel,mariel,Cuba,CUB,97.98165138,success,GAUL_CODE,7009054,gadm_36_ad2
575,matanzas,matanzas,matanzas,Cuba,CUB,95.70737606,success,GAUL_CODE,10011054,gadm_36_ad2
576,granma,medialuna,medialuna,Cuba,CUB,96.37883008,success,GAUL_CODE,9005054,gadm_36_ad2
577,mayabeque,melenadelsur,melenadelsur,Cuba,CUB,97.20930233,success,GAUL_CODE,6012054,gadm_36_ad2
578,santiagodecuba,mella,mella,Cuba,CUB,87.1743487,success,GAUL_CODE,3015054,gadm_36_ad2
579,cordoba,minas,minas,Cuba,CUB,99.06976744,success,GAUL_CODE,7001054,gadm_36_ad2
580,pinardelrio,minasdematahambre,minasdematahambre,Cuba,CUB,98.78787879,success,GAUL_CODE,8013054,gadm_36_ad2
581,holguin,moa,moa,Cuba,CUB,95.82524272,success,GAUL_CODE,11007054,gadm_36_ad2
582,camaguey,najasa,najasa,Cuba,CUB,98.26589595,success,GAUL_CODE,8001054,gadm_36_ad2
583,granma,niquero,niquero,Cuba,CUB,105.3763441,success,GAUL_CODE,10005054,gadm_36_ad2
584,mayabeque,nuevapaz,nuevapaz,Cuba,CUB,98.27586207,success,GAUL_CODE,7012054,gadm_36_ad2
585,camaguey,nuevitas,nuevitas,Cuba,CUB,104.9180328,success,GAUL_CODE,9001054,gadm_36_ad2
586,santiagodecuba,palmasoriano,palmasoriano,Cuba,CUB,99.5543672,success,GAUL_CODE,4015054,gadm_36_ad2
587,valledelcauca,palmira,palmira,Cuba,CUB,102.2653722,success,GAUL_CODE,7003054,gadm_36_ad2
588,matanzas,pedrobetancourt,pedrobetancourt,Cuba,CUB,95.91078067,success,GAUL_CODE,11011054,gadm_36_ad2
589,matanzas,perico,perico,Cuba,CUB,92.25092251,success,GAUL_CODE,12011054,gadm_36_ad2
590,villaclara,placetas,placetas,Cuba,CUB,102.3931624,success,GAUL_CODE,7016054,gadm_36_ad2
591,lahabana,playa,playa,Cuba,CUB,100.8716323,success,GAUL_CODE,12004054,gadm_36_ad2
592,ciegodeavila,primerodeenero,primerodeenero,Cuba,CUB,106.4516129,success,GAUL_CODE,9002054,gadm_36_ad2
593,lastunas,puertopadre,puertopadre,Cuba,CUB,103.0851064,success,GAUL_CODE,8010054,gadm_36_ad2
594,holguin,rafaelfreyre,rafaelfreyre,Cuba,CUB,91.94395797,success,GAUL_CODE,12007054,gadm_36_ad2
595,villaclara,ranchuelo,ranchuelo,Cuba,CUB,97.27626459,success,GAUL_CODE,9016054,gadm_36_ad2
596,lahabana,regla,regla,Cuba,CUB,100,success,GAUL_CODE,14004054,gadm_36_ad2
597,antioquia,remedios,remedios,Cuba,CUB,91.14583333,success,GAUL_CODE,10016054,gadm_36_ad2
598,cienfuegos,rodas,rodas,Cuba,CUB,101.4492754,success,GAUL_CODE,8003054,gadm_36_ad2
599,villaclara,sagualagrande,sagualagrande,Cuba,CUB,99.11894273,success,GAUL_CODE,11016054,gadm_36_ad2
600,guantanamo,sanantoniodelsur,sanantoniodelsur,Cuba,CUB,100,success,GAUL_CODE,9006054,gadm_36_ad2
601,pinardelrio,sandino,sandino,Cuba,CUB,100,success,GAUL_CODE,13013054,gadm_36_ad2
602,antioquia,sanluis,sanluis,Cuba,CUB,100,success,GAUL_CODE,12013054,gadm_36_ad2
603,antioquia,sanluis,sanluis,Cuba,CUB,100,success,GAUL_CODE,5015054,gadm_36_ad2
604,antioquia,sanluis,sanluis,Cuba,CUB,108.6956522,success,GAUL_CODE,12013054,gadm_36_ad2
605,antioquia,sanluis,sanluis,Cuba,CUB,108.6956522,success,GAUL_CODE,5015054,gadm_36_ad2
606,villaclara,santaclara,santaclara,Cuba,CUB,100.863842,success,GAUL_CODE,12016054,gadm_36_ad2
607,mayabeque,santacruzdelnorte,santacruzdelnorte,Cuba,CUB,100,success,GAUL_CODE,11012054,gadm_36_ad2
608,camaguey,santacruzdelsur,santacruzdelsur,Cuba,CUB,93.80863039,success,GAUL_CODE,10001054,gadm_36_ad2
609,santiagodecuba,santiagodecuba,santiagodecuba,Cuba,CUB,100.1320008,success,GAUL_CODE,6015054,gadm_36_ad2
610,valparaiso,santodomingo,santodomingo,Cuba,CUB,97.61904762,success,GAUL_CODE,13016054,gadm_36_ad2
611,santiagodecuba,segundofrente,segundofrente,Cuba,CUB,112.5541126,success,GAUL_CODE,7015054,gadm_36_ad2
612,camaguey,sierradecubitas,sierradecubitas,Cuba,CUB,95.65217391,success,GAUL_CODE,12001054,gadm_36_ad2
613,santiagodecuba,songolamaya,songolamaya,Cuba,CUB,90.57971014,success,GAUL_CODE,8015054,gadm_36_ad2
614,sanctispiritus,taguasco,taguasco,Cuba,CUB,97.05882353,success,GAUL_CODE,6014054,gadm_36_ad2
615,santiagodecuba,tercerfrente,tercerfrente,Cuba,CUB,103.4582133,success,GAUL_CODE,9015054,gadm_36_ad2
616,beni,trinidad,trinidad,Cuba,CUB,104.3243243,success,GAUL_CODE,7014054,gadm_36_ad2
617,holguin,urbanonoris,urbanonoris,Cuba,CUB,90.34334764,success,GAUL_CODE,14007054,gadm_36_ad2
618,ciegodeavila,venezuela,venezuela,Cuba,CUB,98.1595092,success,GAUL_CODE,10002054,gadm_36_ad2
619,camaguey,vertientes,vertientes,Cuba,CUB,96.68769716,success,GAUL_CODE,13001054,gadm_36_ad2
620,sanctispiritus,yaguajay,yaguajay,Cuba,CUB,97.39478958,success,GAUL_CODE,8014054,gadm_36_ad2
621,granma,yara,yara,Cuba,CUB,100.9451796,success,GAUL_CODE,13005054,gadm_36_ad2
622,guantanamo,yateras,yateras,Cuba,CUB,98.02816901,success,GAUL_CODE,10006054,gadm_36_ad2
623,artemisa,alquizar,alquzar,Cuba,CUB,98.99244332,fuzzy success,GAUL_CODE,1009054,gadm_36_ad2
624,holguin,baguanos,biguanos,Cuba,CUB,98.10017271,fuzzy success,GAUL_CODE,2007054,gadm_36_ad2
625,artemisa,bahiahonda,bahahonda,Cuba,CUB,99.78632479,fuzzy success,GAUL_CODE,1013054,gadm_36_ad2
626,ciegodeavila,baragua,baragui,Cuba,CUB,96.32183908,fuzzy success,GAUL_CODE,1002054,gadm_36_ad2
627,granma,bartolomemaso,bartolommas,Cuba,CUB,102,fuzzy success,GAUL_CODE,1005054,gadm_36_ad2
628,mayabeque,batabano,bataban,Cuba,CUB,100,fuzzy success,GAUL_CODE,1012054,gadm_36_ad2
629,sanctispiritus,cabaiguan,cabaiguin,Cuba,CUB,100.7462687,fuzzy success,GAUL_CODE,1014054,gadm_36_ad2
630,villaclara,caibarien,caibarin,Cuba,CUB,99.3166287,fuzzy success,GAUL_CODE,1016054,gadm_36_ad2
631,holguin,calixtogarcia,calixtogarca,Cuba,CUB,97.12837838,fuzzy success,GAUL_CODE,5007054,gadm_36_ad2
632,camaguey,camaguey,camagey,Cuba,CUB,98.30897105,fuzzy success,GAUL_CODE,1001054,gadm_36_ad2
633,villaclara,camajuani,camajuan,Cuba,CUB,96.64179104,fuzzy success,GAUL_CODE,2016054,gadm_36_ad2
634,matanzas,cardenas,cirdenas,Cuba,CUB,98.55072464,fuzzy success,GAUL_CODE,2011054,gadm_36_ad2
635,camaguey,carlosmanueldecespedes,carlosmanueldecspedes,Cuba,CUB,99.15611814,fuzzy success,GAUL_CODE,2001054,gadm_36_ad2
636,ciegodeavila,ciegodeavila,ciegodeivila,Cuba,CUB,100.2612671,fuzzy success,GAUL_CODE,4002054,gadm_36_ad2
637,matanzas,cienagadezapata,cinagadezapata,Cuba,CUB,90.75630252,fuzzy success,GAUL_CODE,3011054,gadm_36_ad2
638,cienfuegos,cienfuegos,ciefuegos,Cuba,CUB,99.61197339,fuzzy success,GAUL_CODE,3003054,gadm_36_ad2
639,ciegodeavila,ciroredondo,ciroredodo,Cuba,CUB,101.1111111,fuzzy success,GAUL_CODE,5002054,gadm_36_ad2
640,buenosaires,colon,coln,Cuba,CUB,98.81129272,fuzzy success,GAUL_CODE,4011054,gadm_36_ad2
641,pinardelrio,consolaciondelsur,consolacindelsur,Cuba,CUB,99.79633401,fuzzy success,GAUL_CODE,3013054,gadm_36_ad2
642,holguin,frankpais,frakpas,Cuba,CUB,95.6043956,fuzzy success,GAUL_CODE,7007054,gadm_36_ad2
643,camaguey,guaimaro,guiimaro,Cuba,CUB,100.9174312,fuzzy success,GAUL_CODE,5001054,gadm_36_ad2
644,santiagodecuba,guama,guami,Cuba,CUB,102.8571429,fuzzy success,GAUL_CODE,2015054,gadm_36_ad2
645,guantanamo,guantanamo,guantinamo,Cuba,CUB,99.82486865,fuzzy success,GAUL_CODE,4006054,gadm_36_ad2
646,mayabeque,guines,gines,Cuba,CUB,101.8675722,fuzzy success,GAUL_CODE,3012054,gadm_36_ad2
647,artemisa,guirademelena,girademelena,Cuba,CUB,99.26108374,fuzzy success,GAUL_CODE,6009054,gadm_36_ad2
648,holguin,holguin,holgun,Cuba,CUB,99.18154762,fuzzy success,GAUL_CODE,9007054,gadm_36_ad2
649,matanzas,jagueygrande,jageygrande,Cuba,CUB,101.8998273,fuzzy success,GAUL_CODE,5011054,gadm_36_ad2
650,lastunas,jesusmenendez,jessmenndez,Cuba,CUB,94.94949495,fuzzy success,GAUL_CODE,3010054,gadm_36_ad2
651,granma,jiguani,jiguan,Cuba,CUB,101.5898251,fuzzy success,GAUL_CODE,7005054,gadm_36_ad2
652,camaguey,jimaguayu,jimaguay,Cuba,CUB,102.4390244,fuzzy success,GAUL_CODE,6001054,gadm_36_ad2
653,guantanamo,maisi,mais,Cuba,CUB,101.1160714,fuzzy success,GAUL_CODE,6006054,gadm_36_ad2
654,atlantico,manati,manat,Cuba,CUB,96.73913043,fuzzy success,GAUL_CODE,7010054,gadm_36_ad2
655,matanzas,marti,mart,Cuba,CUB,106.763285,fuzzy success,GAUL_CODE,9011054,gadm_36_ad2
656,holguin,mayari,mayar,Cuba,CUB,91.98895028,fuzzy success,GAUL_CODE,10007054,gadm_36_ad2
657,buenosaires,moron,morn,Cuba,CUB,96.54714475,fuzzy success,GAUL_CODE,8002054,gadm_36_ad2
658,guantanamo,nicetoperez,nicetoprez,Cuba,CUB,97.95918367,fuzzy success,GAUL_CODE,8006054,gadm_36_ad2
659,granma,pilon,piln,Cuba,CUB,97.17868339,fuzzy success,GAUL_CODE,11005054,gadm_36_ad2
660,pinardelrio,pinardelrio,pinardelro,Cuba,CUB,99.80516318,fuzzy success,GAUL_CODE,9013054,gadm_36_ad2
661,lahabana,plazadelarevolucion,plazadelarevolucin,Cuba,CUB,101.8390805,fuzzy success,GAUL_CODE,13004054,gadm_36_ad2
662,villaclara,quemadodeguines,quemadodegines,Cuba,CUB,89.94413408,fuzzy success,GAUL_CODE,8016054,gadm_36_ad2
663,mayabeque,quivican,quivicin,Cuba,CUB,98.14126394,fuzzy success,GAUL_CODE,8012054,gadm_36_ad2
664,granma,riocauto,rocauto,Cuba,CUB,103.0674847,fuzzy success,GAUL_CODE,12005054,gadm_36_ad2
665,holguin,saguadetanamo,saguadetinamo,Cuba,CUB,100.3502627,fuzzy success,GAUL_CODE,13007054,gadm_36_ad2
666,artemisa,sanantoniodelosbanos,sanantoniodelosbaos,Cuba,CUB,98.38709677,fuzzy success,GAUL_CODE,8009054,gadm_36_ad2
667,santafe,sancristobal,sancristbal,Cuba,CUB,99.60629921,fuzzy success,GAUL_CODE,10013054,gadm_36_ad2
668,sanctispiritus,sanctispiritus,sanctispritus,Cuba,CUB,100.5067568,fuzzy success,GAUL_CODE,5014054,gadm_36_ad2
669,mayabeque,sanjosedelaslajas,sanjosdelaslajas,Cuba,CUB,94.65116279,fuzzy success,GAUL_CODE,9012054,gadm_36_ad2
670,pinardelrio,sanjuanymartinez,sanjuanymartnez,Cuba,CUB,96.69811321,fuzzy success,GAUL_CODE,11013054,gadm_36_ad2
671,lahabana,sanmigueldelpadron,sanmigueldelpadrn,Cuba,CUB,102.435813,fuzzy success,GAUL_CODE,15004054,gadm_36_ad2
672,buenosaires,sannicolas,sannicolis,Cuba,CUB,99.43502825,fuzzy success,GAUL_CODE,10012054,gadm_36_ad2
673,camaguey,sibanicu,sibanic,Cuba,CUB,100,fuzzy success,GAUL_CODE,11001054,gadm_36_ad2
674,matanzas,uniondereyes,unindereyes,Cuba,CUB,98.45201238,fuzzy success,GAUL_CODE,13011054,gadm_36_ad2
675,pinardelrio,vinales,viales,Cuba,CUB,98.15384615,fuzzy success,GAUL_CODE,14013054,gadm_36_ad2
676,guantanamo,imias,imas,Cuba,CUB,100,fuzzy success,GAUL_CODE,5006054,gadm_36_ad2
677,carriacou,carriacou,carriacou,Grenada,GRD,77.33333333,success,GAUL_CODE,1001091,gadm_36_ad2
678,standrew,standrew,saintandrew,Grenada,GRD,86.52694611,fuzzy success,GAUL_CODE,2002091,gadm_36_ad2
679,stdavid,stdavid,saintdavid,Grenada,GRD,88.20754717,fuzzy success,GAUL_CODE,3003091,gadm_36_ad2
680,stgeorgesouth,stgeorgenorth,saintgeorge,Grenada,GRD,70.71428571,fuzzy success,GAUL_CODE,4004091,gadm_36_ad2
681,stgeorgenorth,stgeorgesouth,saintjohn,Grenada,GRD,57.60869565,fuzzy success,GAUL_CODE,5005091,gadm_36_ad2
682,stjohnstmark,stjohnstmark,saintmark,Grenada,GRD,84.43113772,fuzzy success,GAUL_CODE,6006091,gadm_36_ad2
683,stpatrick,stpatrick,saintpatrick,Grenada,GRD,78.68020305,fuzzy success,GAUL_CODE,7007091,gadm_36_ad2
684,graciasadios,ahuas,ahuas,Honduras,HND,86.41045608,success,GAUL_CODE,1009099,gadm_36_ad2
685,comayagua,ajuterique,ajuterique,Honduras,HND,78.78787879,success,GAUL_CODE,1004099,gadm_36_ad2
686,elparaiso,alauca,alauca,Honduras,HND,91.2195122,success,GAUL_CODE,1007099,gadm_36_ad2
687,valle,alianza,alianza,Honduras,HND,96.36363636,success,GAUL_CODE,1017099,gadm_36_ad2
688,valle,amapala,amapala,Honduras,HND,112.145749,success,GAUL_CODE,2017099,gadm_36_ad2
689,choluteca,apacilagua,apacilagua,Honduras,HND,84.02777778,success,GAUL_CODE,1002099,gadm_36_ad2
690,addisababa,arada,arada,Honduras,HND,89.61038961,success,GAUL_CODE,1016099,gadm_36_ad2
691,valle,aramecina,aramecina,Honduras,HND,116.3636364,success,GAUL_CODE,3017099,gadm_36_ad2
692,bolivar,arenal,arenal,Honduras,HND,112.1019108,success,GAUL_CODE,1018099,gadm_36_ad2
693,atlantida,arizona,arizona,Honduras,HND,91.8196995,success,GAUL_CODE,1001099,gadm_36_ad2
694,santabarbara,atima,atima,Honduras,HND,87.57170172,success,GAUL_CODE,2016099,gadm_36_ad2
695,santabarbara,azacualpa,azacualpa,Honduras,HND,97.19438878,success,GAUL_CODE,3016099,gadm_36_ad2
696,colon,balfate,balfate,Honduras,HND,105.6939502,success,GAUL_CODE,1003099,gadm_36_ad2
697,catamarca,belen,belen,Honduras,HND,110.880829,success,GAUL_CODE,1013099,gadm_36_ad2
698,colon,bonitooriental,bonitooriental,Honduras,HND,108.4624553,success,GAUL_CODE,2003099,gadm_36_ad2
699,graciasadios,bruslaguna,bruslaguna,Honduras,HND,101.0944272,success,GAUL_CODE,2009099,gadm_36_ad2
700,intibuca,camasca,camasca,Honduras,HND,78.57142857,success,GAUL_CODE,1010099,gadm_36_ad2
701,antioquia,campamento,campamento,Honduras,HND,95.87345254,success,GAUL_CODE,1015099,gadm_36_ad2
702,misiones,candelaria,candelaria,Honduras,HND,110.4166667,success,GAUL_CODE,2013099,gadm_36_ad2
703,lapaz,cane,cane,Honduras,HND,70.23809524,success,GAUL_CODE,3012099,gadm_36_ad2
704,valle,caridad,caridad,Honduras,HND,105.3333333,success,GAUL_CODE,4017099,gadm_36_ad2
705,olancho,catacamas,catacamas,Honduras,HND,99.2459605,success,GAUL_CODE,2015099,gadm_36_ad2
