,ADM1_NAME,ADM2_NAME,iso3.x,ADM0_NAME.x,year,vaccine,GAUL_CODE,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.gadm,who_coverage,Note
1041,laciro,ndjokou,TCD,Chad,NA,NA,65630,in shpfile but not WHO,NA,Lac Iro,NA,ndjokou,NA,
1042,laciro,simegotobe,TCD,Chad,NA,NA,65666,in shpfile but not WHO,NA,Lac Iro,NA,simegotobe,NA,
1043,laciro,singako,TCD,Chad,NA,NA,65667,in shpfile but not WHO,NA,Lac Iro,NA,singako,NA,
1044,logoneoccidental,bebalem,TCD,Chad,NA,NA,65378,in shpfile but not WHO,NA,Logone Occidental,NA,bebalem,NA,
1045,logoneoccidental,beinamar,TCD,Chad,NA,NA,65387,in shpfile but not WHO,NA,Logone Occidental,NA,beinamar,NA,
1046,logoneoccidental,beladjia,TCD,Chad,NA,NA,65393,in shpfile but not WHO,NA,Logone Occidental,NA,beladjia,NA,
1047,logoneoccidental,besseye,TCD,Chad,NA,NA,65402,in shpfile but not WHO,NA,Logone Occidental,NA,besseye,NA,
1048,logoneoccidental,biramanda,TCD,Chad,NA,NA,65408,in shpfile but not WHO,NA,Logone Occidental,NA,biramanda,NA,
1049,logoneoccidental,bourou,TCD,Chad,NA,NA,65421,in shpfile but not WHO,NA,Logone Occidental,NA,bourou,NA,
1050,logoneoccidental,dadjile,TCD,Chad,NA,NA,65426,in shpfile but not WHO,NA,Logone Occidental,NA,dadjile,NA,
1051,logoneoccidental,dodinda,TCD,Chad,NA,NA,65454,in shpfile but not WHO,NA,Logone Occidental,NA,dodinda,NA,
1052,logoneoccidental,goreloc,TCD,Chad,NA,NA,65480,in shpfile but not WHO,NA,Logone Occidental,NA,goreloc,NA,
1053,logoneoccidental,koutoutou,TCD,Chad,NA,NA,65548,in shpfile but not WHO,NA,Logone Occidental,NA,koutoutou,NA,
1054,logoneoccidental,krimkrim,TCD,Chad,NA,NA,65549,in shpfile but not WHO,NA,Logone Occidental,NA,krimkrim,NA,
1055,logoneoccidental,mbalkabra,TCD,Chad,NA,NA,65587,in shpfile but not WHO,NA,Logone Occidental,NA,mbalkabra,NA,
1056,logoneoccidental,mballa,TCD,Chad,NA,NA,65588,in shpfile but not WHO,NA,Logone Occidental,NA,mballa,NA,
1057,logoneoccidental,mbaouroye,TCD,Chad,NA,NA,65589,in shpfile but not WHO,NA,Logone Occidental,NA,mbaouroye,NA,
1058,logoneoccidental,moundoukoutou,TCD,Chad,NA,NA,65616,in shpfile but not WHO,NA,Logone Occidental,NA,moundoukoutou,NA,
1059,logoneoccidental,ngondong,TCD,Chad,NA,NA,65635,in shpfile but not WHO,NA,Logone Occidental,NA,ngondong,NA,
1060,logoneoccidental,tagoro,TCD,Chad,NA,NA,65673,in shpfile but not WHO,NA,Logone Occidental,NA,tagoro,NA,
1061,logoneoccidental,tapol,TCD,Chad,NA,NA,65676,in shpfile but not WHO,NA,Logone Occidental,NA,tapol,NA,
1062,logoneoccidental,tchaouensaoua,TCD,Chad,NA,NA,65678,in shpfile but not WHO,NA,Logone Occidental,NA,tchaouensaoua,NA,
1063,logoneoriental,beboni,TCD,Chad,NA,NA,65381,in shpfile but not WHO,NA,Logone Oriental,NA,beboni,NA,
1064,logoneoriental,bekan,TCD,Chad,NA,NA,65391,in shpfile but not WHO,NA,Logone Oriental,NA,bekan,NA,
1065,logoneoriental,boyebessao,TCD,Chad,NA,NA,65424,in shpfile but not WHO,NA,Logone Oriental,NA,boyebessao,NA,
1066,logoneoriental,kabadonia,TCD,Chad,NA,NA,65498,in shpfile but not WHO,NA,Logone Oriental,NA,kabadonia,NA,
1067,logoneoriental,kabaroangar,TCD,Chad,NA,NA,65499,in shpfile but not WHO,NA,Logone Oriental,NA,kabaroangar,NA,
1068,logoneoriental,karamaibogoulaye,TCD,Chad,NA,NA,65508,in shpfile but not WHO,NA,Logone Oriental,NA,karamaibogoulaye,NA,
1069,logoneoriental,komendobele,TCD,Chad,NA,NA,65534,in shpfile but not WHO,NA,Logone Oriental,NA,komendobele,NA,
1070,logoneoriental,maibombaye,TCD,Chad,NA,NA,65566,in shpfile but not WHO,NA,Logone Oriental,NA,maibombaye,NA,
1071,logoneoriental,mbaikoro,TCD,Chad,NA,NA,65585,in shpfile but not WHO,NA,Logone Oriental,NA,mbaikoro,NA,
1072,logoneoriental,mbikou,TCD,Chad,NA,NA,65590,in shpfile but not WHO,NA,Logone Oriental,NA,mbikou,NA,
1073,logoneoriental,miandoum,TCD,Chad,NA,NA,65596,in shpfile but not WHO,NA,Logone Oriental,NA,miandoum,NA,
1074,logoneoriental,miladi,TCD,Chad,NA,NA,65598,in shpfile but not WHO,NA,Logone Oriental,NA,miladi,NA,
1075,logoneoriental,nankesse,TCD,Chad,NA,NA,65625,in shpfile but not WHO,NA,Logone Oriental,NA,nankesse,NA,
1076,logoneoriental,nassian,TCD,Chad,NA,NA,65626,in shpfile but not WHO,NA,Logone Oriental,NA,nassian,NA,
1077,logoneoriental,timberi,TCD,Chad,NA,NA,65684,in shpfile but not WHO,NA,Logone Oriental,NA,timberi,NA,
1078,logoneoriental,yamodo,TCD,Chad,NA,NA,65693,in shpfile but not WHO,NA,Logone Oriental,NA,yamodo,NA,
1079,mandoul,bangoul,TCD,Chad,NA,NA,65372,in shpfile but not WHO,NA,Mandoul,NA,bangoul,NA,
1080,mandoul,bebopen,TCD,Chad,NA,NA,65380,in shpfile but not WHO,NA,Mandoul,NA,bebopen,NA,
1081,mandoul,bedaya,TCD,Chad,NA,NA,65384,in shpfile but not WHO,NA,Mandoul,NA,bedaya,NA,
1082,mandoul,begara,TCD,Chad,NA,NA,65386,in shpfile but not WHO,NA,Mandoul,NA,begara,NA,
1083,mandoul,bekambakoumra,TCD,Chad,NA,NA,65389,in shpfile but not WHO,NA,Mandoul,NA,bekambakoumra,NA,
1084,mandoul,bekambamoissala,TCD,Chad,NA,NA,65390,in shpfile but not WHO,NA,Mandoul,NA,bekambamoissala,NA,
1085,mandoul,bekourou,TCD,Chad,NA,NA,65392,in shpfile but not WHO,NA,Mandoul,NA,bekourou,NA,
1086,mandoul,dembo,TCD,Chad,NA,NA,65439,in shpfile but not WHO,NA,Mandoul,NA,dembo,NA,
1087,mandoul,dilingala,TCD,Chad,NA,NA,65443,in shpfile but not WHO,NA,Mandoul,NA,dilingala,NA,
1088,mandoul,dobo,TCD,Chad,NA,NA,65453,in shpfile but not WHO,NA,Mandoul,NA,dobo,NA,
1089,mandoul,doubadene,TCD,Chad,NA,NA,65458,in shpfile but not WHO,NA,Mandoul,NA,doubadene,NA,
1090,mandoul,gabian,TCD,Chad,NA,NA,65471,in shpfile but not WHO,NA,Mandoul,NA,gabian,NA,
1091,mandoul,koldaga,TCD,Chad,NA,NA,65529,in shpfile but not WHO,NA,Mandoul,NA,koldaga,NA,
1092,mandoul,mahimtoki,TCD,Chad,NA,NA,65564,in shpfile but not WHO,NA,Mandoul,NA,mahimtoki,NA,
1093,mandoul,matekaga,TCD,Chad,NA,NA,65583,in shpfile but not WHO,NA,Mandoul,NA,matekaga,NA,
1094,mandoul,mouroumgoulaye,TCD,Chad,NA,NA,65617,in shpfile but not WHO,NA,Mandoul,NA,mouroumgoulaye,NA,
1095,mandoul,nadili,TCD,Chad,NA,NA,65624,in shpfile but not WHO,NA,Mandoul,NA,nadili,NA,
1096,mandoul,nderguigui,TCD,Chad,NA,NA,65628,in shpfile but not WHO,NA,Mandoul,NA,nderguigui,NA,
1097,mandoul,ngalo,TCD,Chad,NA,NA,65631,in shpfile but not WHO,NA,Mandoul,NA,ngalo,NA,
1098,mandoul,ngangara,TCD,Chad,NA,NA,65634,in shpfile but not WHO,NA,Mandoul,NA,ngangara,NA,
1099,mandoul,penitchad,TCD,Chad,NA,NA,65652,in shpfile but not WHO,NA,Mandoul,NA,penitchad,NA,
1100,mandoul,takoua,TCD,Chad,NA,NA,65674,in shpfile but not WHO,NA,Mandoul,NA,takoua,NA,
1101,mayoboneye,djoumane,TCD,Chad,NA,NA,65451,in shpfile but not WHO,NA,Mayo-Boneye,NA,djoumane,NA,
1102,mayoboneye,kim,TCD,Chad,NA,NA,65519,in shpfile but not WHO,NA,Mayo-Boneye,NA,kim,NA,
1103,mayoboneye,kolobo,TCD,Chad,NA,NA,65530,in shpfile but not WHO,NA,Mayo-Boneye,NA,kolobo,NA,
1104,mayoboneye,mitau,TCD,Chad,NA,NA,65601,in shpfile but not WHO,NA,Mayo-Boneye,NA,mitau,NA,
1105,mayoboneye,mogroum,TCD,Chad,NA,NA,65603,in shpfile but not WHO,NA,Mayo-Boneye,NA,mogroum,NA,
1106,mayoboneye,ngam,TCD,Chad,NA,NA,65632,in shpfile but not WHO,NA,Mayo-Boneye,NA,ngam,NA,
1107,mayoboneye,teleme,TCD,Chad,NA,NA,65681,in shpfile but not WHO,NA,Mayo-Boneye,NA,teleme,NA,
1108,mayoboneye,tougoude,TCD,Chad,NA,NA,65687,in shpfile but not WHO,NA,Mayo-Boneye,NA,tougoude,NA,
1109,mayodala,bipare,TCD,Chad,NA,NA,65406,in shpfile but not WHO,NA,Mayo-Dala,NA,bipare,NA,
1110,mayodala,erdepala,TCD,Chad,NA,NA,65465,in shpfile but not WHO,NA,Mayo-Dala,NA,erdepala,NA,
1111,mayodala,goueygoudoum,TCD,Chad,NA,NA,65481,in shpfile but not WHO,NA,Mayo-Dala,NA,goueygoudoum,NA,
1112,mayodala,gouin,TCD,Chad,NA,NA,65482,in shpfile but not WHO,NA,Mayo-Dala,NA,gouin,NA,
1113,mayodala,goumadji,TCD,Chad,NA,NA,65484,in shpfile but not WHO,NA,Mayo-Dala,NA,goumadji,NA,
1114,mayodala,guegou,TCD,Chad,NA,NA,65490,in shpfile but not WHO,NA,Mayo-Dala,NA,guegou,NA,
1115,mayodala,korbokordo,TCD,Chad,NA,NA,65535,in shpfile but not WHO,NA,Mayo-Dala,NA,korbokordo,NA,
1116,mayodala,leretchad,TCD,Chad,NA,NA,65557,in shpfile but not WHO,NA,Mayo-Dala,NA,leretchad,NA,
1117,mayodala,salamata,TCD,Chad,NA,NA,65660,in shpfile but not WHO,NA,Mayo-Dala,NA,salamata,NA,
1118,mayodala,tagobofoulbe,TCD,Chad,NA,NA,65672,in shpfile but not WHO,NA,Mayo-Dala,NA,tagobofoulbe,NA,
1119,montdelam,andoum,TCD,Chad,NA,NA,65359,in shpfile but not WHO,NA,Mont De Lam,NA,andoum,NA,
1120,montdelam,gadjibian,TCD,Chad,NA,NA,65473,in shpfile but not WHO,NA,Mont De Lam,NA,gadjibian,NA,
1121,montdelam,loumbogo,TCD,Chad,NA,NA,65559,in shpfile but not WHO,NA,Mont De Lam,NA,loumbogo,NA,
1122,montdelam,mbaissaye,TCD,Chad,NA,NA,65586,in shpfile but not WHO,NA,Mont De Lam,NA,mbaissaye,NA,
1123,montdelam,mbouroum,TCD,Chad,NA,NA,65591,in shpfile but not WHO,NA,Mont De Lam,NA,mbouroum,NA,
1124,montdelam,montdelam,TCD,Chad,NA,NA,65609,in shpfile but not WHO,NA,Mont De Lam,NA,montdelam,NA,
1125,montdelam,oudoumian,TCD,Chad,NA,NA,65645,in shpfile but not WHO,NA,Mont De Lam,NA,oudoumian,NA,
1126,montdelam,pandzangue,TCD,Chad,NA,NA,65650,in shpfile but not WHO,NA,Mont De Lam,NA,pandzangue,NA,
1127,ouaddai,abker,TCD,Chad,NA,NA,65351,in shpfile but not WHO,NA,Ouaddai,NA,abker,NA,
1128,ouaddai,bandala,TCD,Chad,NA,NA,65371,in shpfile but not WHO,NA,Ouaddai,NA,bandala,NA,
1129,ouaddai,birguit,TCD,Chad,NA,NA,65409,in shpfile but not WHO,NA,Ouaddai,NA,birguit,NA,
1130,ouaddai,bourtail,TCD,Chad,NA,NA,65422,in shpfile but not WHO,NA,Ouaddai,NA,bourtail,NA,
1131,ouaddai,dadjo,TCD,Chad,NA,NA,65427,in shpfile but not WHO,NA,Ouaddai,NA,dadjo,NA,
1132,ouaddai,guerri,TCD,Chad,NA,NA,65493,in shpfile but not WHO,NA,Ouaddai,NA,guerri,NA,
1133,ouaddai,kachimelabeche,TCD,Chad,NA,NA,65501,in shpfile but not WHO,NA,Ouaddai,NA,kachimelabeche,NA,
1134,ouaddai,kadjeskeamdam,TCD,Chad,NA,NA,65503,in shpfile but not WHO,NA,Ouaddai,NA,kadjeskeamdam,NA,
1135,ouaddai,kognere,TCD,Chad,NA,NA,65527,in shpfile but not WHO,NA,Ouaddai,NA,kognere,NA,
1136,ouaddai,mandjobo,TCD,Chad,NA,NA,65569,in shpfile but not WHO,NA,Ouaddai,NA,mandjobo,NA,
1137,ouaddai,massalatamdam,TCD,Chad,NA,NA,65580,in shpfile but not WHO,NA,Ouaddai,NA,massalatamdam,NA,
1138,ouaddai,ouadichokabougouda,TCD,Chad,NA,NA,65641,in shpfile but not WHO,NA,Ouaddai,NA,ouadichokabougouda,NA,
1139,ouaddai,ouadihamra,TCD,Chad,NA,NA,65643,in shpfile but not WHO,NA,Ouaddai,NA,ouadihamra,NA,
1140,salamat,autochtone,TCD,Chad,NA,NA,65361,in shpfile but not WHO,NA,Salamat,NA,autochtone,NA,
1141,salamat,barhazoumamtiman,TCD,Chad,NA,NA,65375,in shpfile but not WHO,NA,Salamat,NA,barhazoumamtiman,NA,
1142,salamat,darsalim,TCD,Chad,NA,NA,65433,in shpfile but not WHO,NA,Salamat,NA,darsalim,NA,
1143,salamat,doudeye,TCD,Chad,NA,NA,65459,in shpfile but not WHO,NA,Salamat,NA,doudeye,NA,
1144,salamat,hematamtiman,TCD,Chad,NA,NA,65495,in shpfile but not WHO,NA,Salamat,NA,hematamtiman,NA,
1145,salamat,hematharaze,TCD,Chad,NA,NA,65496,in shpfile but not WHO,NA,Salamat,NA,hematharaze,NA,
1146,salamat,kibetangreb,TCD,Chad,NA,NA,65517,in shpfile but not WHO,NA,Salamat,NA,kibetangreb,NA,
1147,salamat,kibetsoumsoum,TCD,Chad,NA,NA,65518,in shpfile but not WHO,NA,Salamat,NA,kibetsoumsoum,NA,
1148,salamat,kougatchad,TCD,Chad,NA,NA,65541,in shpfile but not WHO,NA,Salamat,NA,kougatchad,NA,
1149,salamat,mangueigne,TCD,Chad,NA,NA,65571,in shpfile but not WHO,NA,Salamat,NA,mangueigne,NA,
1150,salamat,rachid,TCD,Chad,NA,NA,65653,in shpfile but not WHO,NA,Salamat,NA,rachid,NA,
1151,salamat,salamatamtiman,TCD,Chad,NA,NA,65659,in shpfile but not WHO,NA,Salamat,NA,salamatamtiman,NA,
1152,salamat,torom,TCD,Chad,NA,NA,65685,in shpfile but not WHO,NA,Salamat,NA,torom,NA,
1153,salamat,yalnasaboudeia,TCD,Chad,NA,NA,65691,in shpfile but not WHO,NA,Salamat,NA,yalnasaboudeia,NA,
1154,sila,barhazoumgozbeida,TCD,Chad,NA,NA,65376,in shpfile but not WHO,NA,Sila,NA,barhazoumgozbeida,NA,
1155,sila,kadjeskegozbeida,TCD,Chad,NA,NA,65504,in shpfile but not WHO,NA,Sila,NA,kadjeskegozbeida,NA,
1156,sila,koloye,TCD,Chad,NA,NA,65533,in shpfile but not WHO,NA,Sila,NA,koloye,NA,
1157,sila,mourro,TCD,Chad,NA,NA,65619,in shpfile but not WHO,NA,Sila,NA,mourro,NA,
1158,sila,ouadihabile,TCD,Chad,NA,NA,65642,in shpfile but not WHO,NA,Sila,NA,ouadihabile,NA,
1159,sila,ouadikadja,TCD,Chad,NA,NA,65644,in shpfile but not WHO,NA,Sila,NA,ouadikadja,NA,
1160,sila,signar,TCD,Chad,NA,NA,65665,in shpfile but not WHO,NA,Sila,NA,signar,NA,
1161,tandjileest,deressia,TCD,Chad,NA,NA,65441,in shpfile but not WHO,NA,Tandjile Est,NA,deressia,NA,
1162,tandjileest,dormon,TCD,Chad,NA,NA,65457,in shpfile but not WHO,NA,Tandjile Est,NA,dormon,NA,
1163,tandjileest,gabringolo,TCD,Chad,NA,NA,65472,in shpfile but not WHO,NA,Tandjile Est,NA,gabringolo,NA,
1164,tandjileest,goulaye,TCD,Chad,NA,NA,65483,in shpfile but not WHO,NA,Tandjile Est,NA,goulaye,NA,
1165,tandjileest,kabalaye,TCD,Chad,NA,NA,65500,in shpfile but not WHO,NA,Tandjile Est,NA,kabalaye,NA,
1166,tandjileest,kariadeboum,TCD,Chad,NA,NA,65509,in shpfile but not WHO,NA,Tandjile Est,NA,kariadeboum,NA,
1167,tandjileest,kimre,TCD,Chad,NA,NA,65520,in shpfile but not WHO,NA,Tandjile Est,NA,kimre,NA,
1168,tandjileest,korotchad,TCD,Chad,NA,NA,65538,in shpfile but not WHO,NA,Tandjile Est,NA,korotchad,NA,
1169,tandjileest,mouroumtouloum,TCD,Chad,NA,NA,65618,in shpfile but not WHO,NA,Tandjile Est,NA,mouroumtouloum,NA,
1170,tandjileest,ngamongo,TCD,Chad,NA,NA,65633,in shpfile but not WHO,NA,Tandjile Est,NA,ngamongo,NA,
1171,tandjileest,soumraye,TCD,Chad,NA,NA,65669,in shpfile but not WHO,NA,Tandjile Est,NA,soumraye,NA,
1172,tandjileest,tchaguinengolo,TCD,Chad,NA,NA,65677,in shpfile but not WHO,NA,Tandjile Est,NA,tchaguinengolo,NA,
1173,tandjileest,tchedoum,TCD,Chad,NA,NA,65679,in shpfile but not WHO,NA,Tandjile Est,NA,tchedoum,NA,
1174,tandjileouest,bagaye,TCD,Chad,NA,NA,65363,in shpfile but not WHO,NA,Tandjile Ouest,NA,bagaye,NA,
1175,tandjileouest,beretchad,TCD,Chad,NA,NA,65396,in shpfile but not WHO,NA,Tandjile Ouest,NA,beretchad,NA,
1176,tandjileouest,delbian,TCD,Chad,NA,NA,65437,in shpfile but not WHO,NA,Tandjile Ouest,NA,delbian,NA,
1177,tandjileouest,marba,TCD,Chad,NA,NA,65575,in shpfile but not WHO,NA,Tandjile Ouest,NA,marba,NA,
1178,tandjileouest,mesme,TCD,Chad,NA,NA,65594,in shpfile but not WHO,NA,Tandjile Ouest,NA,mesme,NA,
1179,tandjileouest,tamionngolo,TCD,Chad,NA,NA,65675,in shpfile but not WHO,NA,Tandjile Ouest,NA,tamionngolo,NA,
1180,tandjileouest,tchoa,TCD,Chad,NA,NA,65680,in shpfile but not WHO,NA,Tandjile Ouest,NA,tchoa,NA,
1181,tibesti,tibesti,TCD,Chad,NA,NA,65682,in shpfile but not WHO,NA,Tibesti,NA,tibesti,NA,
1182,centrale,blitta,TGO,Togo,2016,DTP3,65275,success,NA,NA,blitta,NA,86,
1183,centrale,sotouboua,TGO,Togo,2016,DTP3,65285,success,NA,NA,sotouboua,NA,93,
1184,centrale,tchamba,TGO,Togo,2016,DTP3,27386,success,NA,NA,tchamba,NA,95,
1185,centrale,tchaoudjo,TGO,Togo,2016,DTP3,27387,success,NA,NA,tchaoudjo,NA,82,
1186,kara,assoli,TGO,Togo,2016,DTP3,27388,success,NA,NA,assoli,NA,96,
1187,kara,bassar,TGO,Togo,2016,DTP3,65274,success,NA,NA,bassar,NA,88,
1188,kara,binah,TGO,Togo,2016,DTP3,27390,success,NA,NA,binah,NA,89,
1189,kara,dankpen,TGO,Togo,2016,DTP3,65276,success,NA,NA,dankpen,NA,99,
1190,kara,doufelgou,TGO,Togo,2016,DTP3,27391,success,NA,NA,doufelgou,NA,94,
1191,kara,keran,TGO,Togo,2016,DTP3,27392,success,NA,NA,keran,NA,106,
1192,kara,kozah,TGO,Togo,2016,DTP3,27393,success,NA,NA,kozah,NA,93,
1193,maritime,ave,TGO,Togo,2016,DTP3,65273,success,NA,NA,ave,NA,82,
1194,maritime,golfe,TGO,Togo,2016,DTP3,27394,success,NA,NA,golfe,NA,80,
1195,maritime,lacs,TGO,Togo,2016,DTP3,27395,success,NA,NA,lacs,NA,91,
1196,maritime,vo,TGO,Togo,2016,DTP3,27396,success,NA,NA,vo,NA,95,
1197,maritime,yoto,TGO,Togo,2016,DTP3,27397,success,NA,NA,yoto,NA,97,
1198,maritime,zio,TGO,Togo,2016,DTP3,65288,success,NA,NA,zio,NA,100,
1199,plateaux,agou,TGO,Togo,2016,DTP3,65272,success,NA,NA,agou,NA,89,
1200,plateaux,amou,TGO,Togo,2016,DTP3,27399,success,NA,NA,amou,NA,93,
1201,plateaux,danyi,TGO,Togo,2016,DTP3,65277,success,NA,NA,danyi,NA,78,
1202,plateaux,estmono,TGO,Togo,2016,DTP3,65278,success,NA,NA,estmono,NA,91,
1203,plateaux,haho,TGO,Togo,2016,DTP3,65279,success,NA,NA,haho,NA,93,
1204,plateaux,kloto,TGO,Togo,2016,DTP3,65280,success,NA,NA,kloto,NA,83,
1205,plateaux,moyenmono,TGO,Togo,2016,DTP3,65282,success,NA,NA,moyenmono,NA,85,
1206,plateaux,ogou,TGO,Togo,2016,DTP3,65283,success,NA,NA,ogou,NA,81,
1207,plateaux,wawa,TGO,Togo,2016,DTP3,27403,success,NA,NA,wawa,NA,88,
1208,savanes,kpendjal,TGO,Togo,2016,DTP3,65281,success,NA,NA,kpendjal,NA,92,
1209,savanes,oti,TGO,Togo,2016,DTP3,65284,success,NA,NA,oti,NA,102,
1210,savanes,tone,TGO,Togo,2016,DTP3,65287,success,NA,NA,tone,NA,86,
1211,NA,NA,TGO,Togo,2016,NA,65286,fuzzy success,savanes,savanes,tandjoare,tandjouare,81,
1212,lomecommune,districti,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,districti,NA,144,
1213,lomecommune,districtii,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,districtii,NA,70,
1214,lomecommune,districtiii,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,districtiii,NA,86,
1215,lomecommune,districtiv,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,districtiv,NA,98,
1216,lomecommune,districtv,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,districtv,NA,106,
1217,maritime,basmono,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,basmono,NA,90,
1218,plateaux,akebou,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,akebou,NA,92,
1219,plateaux,anie,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,anie,NA,94,
1220,plateaux,kpele,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,kpele,NA,80,
1221,savanes,cinkasse,TGO,Togo,2016,DTP3,NA,in WHO but not shpfile,NA,NA,cinkasse,NA,92,
1222,central,chibombo,ZMB,Zambia,2016,DTP3,65174,success,NA,NA,chibombo,NA,143.4159209,
1223,central,kabwe,ZMB,Zambia,2016,DTP3,65175,success,NA,NA,kabwe,NA,119.2276179,
1224,central,kapirimposhi,ZMB,Zambia,2016,DTP3,65176,success,NA,NA,kapirimposhi,NA,125.0535776,
1225,central,mkushi,ZMB,Zambia,2016,DTP3,65177,success,NA,NA,mkushi,NA,129.7133186,
1226,central,mumbwa,ZMB,Zambia,2016,DTP3,65178,success,NA,NA,mumbwa,NA,130.7378758,
1227,central,serenje,ZMB,Zambia,2016,DTP3,65179,success,NA,NA,serenje,NA,100.3730878,
1228,copperbelt,chililabombwe,ZMB,Zambia,2016,DTP3,65180,success,NA,NA,chililabombwe,NA,77.27604812,
1229,copperbelt,chingola,ZMB,Zambia,2016,DTP3,65181,success,NA,NA,chingola,NA,84.41061697,
1230,copperbelt,kalulushi,ZMB,Zambia,2016,DTP3,65182,success,NA,NA,kalulushi,NA,94.11140908,
1231,copperbelt,kitwe,ZMB,Zambia,2016,DTP3,65183,success,NA,NA,kitwe,NA,84.74463835,
1232,copperbelt,luanshya,ZMB,Zambia,2016,DTP3,65184,success,NA,NA,luanshya,NA,87.3831749,
1233,copperbelt,lufwanyama,ZMB,Zambia,2016,DTP3,65185,success,NA,NA,lufwanyama,NA,106.8743354,
1234,copperbelt,masaiti,ZMB,Zambia,2016,DTP3,65186,success,NA,NA,masaiti,NA,112.1880718,
1235,copperbelt,mpongwe,ZMB,Zambia,2016,DTP3,65187,success,NA,NA,mpongwe,NA,116.9244165,
1236,copperbelt,mufulira,ZMB,Zambia,2016,DTP3,65188,success,NA,NA,mufulira,NA,82.46020101,
1237,copperbelt,ndola,ZMB,Zambia,2016,DTP3,65189,success,NA,NA,ndola,NA,83.42944423,
1238,eastern,chadiza,ZMB,Zambia,2016,DTP3,65190,success,NA,NA,chadiza,NA,111.8496049,
1239,eastern,chipata,ZMB,Zambia,2016,DTP3,65192,success,NA,NA,chipata,NA,93.98813895,
1240,eastern,katete,ZMB,Zambia,2016,DTP3,65193,success,NA,NA,katete,NA,93.6792707,
1241,eastern,lundazi,ZMB,Zambia,2016,DTP3,65194,success,NA,NA,lundazi,NA,89.83665516,
1242,eastern,mambwe,ZMB,Zambia,2016,DTP3,65195,success,NA,NA,mambwe,NA,95.34507614,
1243,eastern,nyimba,ZMB,Zambia,2016,DTP3,65196,success,NA,NA,nyimba,NA,110.2441714,
1244,eastern,petauke,ZMB,Zambia,2016,DTP3,65197,success,NA,NA,petauke,NA,98.66072042,
1245,luapula,kawambwa,ZMB,Zambia,2016,DTP3,65199,success,NA,NA,kawambwa,NA,93.48477448,
1246,luapula,mansa,ZMB,Zambia,2016,DTP3,65200,success,NA,NA,mansa,NA,94.00152224,
1247,luapula,milenge,ZMB,Zambia,2016,DTP3,65201,success,NA,NA,milenge,NA,89.07171219,
1248,luapula,mwense,ZMB,Zambia,2016,DTP3,65202,success,NA,NA,mwense,NA,89.91921015,
1249,luapula,nchelenge,ZMB,Zambia,2016,DTP3,65203,success,NA,NA,nchelenge,NA,102.7767715,
1250,luapula,samfya,ZMB,Zambia,2016,DTP3,65204,success,NA,NA,samfya,NA,105.1017131,
1251,lusaka,chongwe,ZMB,Zambia,2016,DTP3,65205,success,NA,NA,chongwe,NA,98.54086757,
1252,lusaka,kafue,ZMB,Zambia,2016,DTP3,65206,success,NA,NA,kafue,NA,84.10869357,
1253,lusaka,luangwa,ZMB,Zambia,2016,DTP3,65207,success,NA,NA,luangwa,NA,95.02165502,
1254,lusaka,lusaka,ZMB,Zambia,2016,DTP3,65208,success,NA,NA,lusaka,NA,87.77162625,
1255,northern,chilubi,ZMB,Zambia,2016,DTP3,65209,success,NA,NA,chilubi,NA,94.28050675,
1256,northern,kaputa,ZMB,Zambia,2016,DTP3,65212,success,NA,NA,kaputa,NA,82.6724136,
1257,northern,kasama,ZMB,Zambia,2016,DTP3,65213,success,NA,NA,kasama,NA,85.08742159,
1258,northern,luwingu,ZMB,Zambia,2016,DTP3,65214,success,NA,NA,luwingu,NA,73.1496502,
1259,northern,mbala,ZMB,Zambia,2016,DTP3,65215,success,NA,NA,mbala,NA,101.4997569,
1260,northern,mporokoso,ZMB,Zambia,2016,DTP3,65217,success,NA,NA,mporokoso,NA,94.89400682,
1261,northern,mpulungu,ZMB,Zambia,2016,DTP3,65218,success,NA,NA,mpulungu,NA,85.64986215,
1262,northern,mungwi,ZMB,Zambia,2016,DTP3,65219,success,NA,NA,mungwi,NA,84.71403437,
1263,southern,choma,ZMB,Zambia,2016,DTP3,65228,success,NA,NA,choma,NA,129.1736742,
1264,southern,gwembe,ZMB,Zambia,2016,DTP3,65229,success,NA,NA,gwembe,NA,82.7120337,
1265,southern,kalomo,ZMB,Zambia,2016,DTP3,65231,success,NA,NA,kalomo,NA,75.28612672,
1266,southern,kazungula,ZMB,Zambia,2016,DTP3,65232,success,NA,NA,kazungula,NA,85.02601922,
1267,southern,livingstone,ZMB,Zambia,2016,DTP3,65233,success,NA,NA,livingstone,NA,66.39707691,
1268,southern,mazabuka,ZMB,Zambia,2016,DTP3,65234,success,NA,NA,mazabuka,NA,97.80206326,
