,NAME,NAME.who,NAME.shpfile,iso3.x,who_coverage,who_coverage.x,who_coverage.y,merge_status,merge_status.x,merge_status.y,GAUL_CODE,GAUL_CODE.x,GAUL_CODE.y
745,NA,kebemer,kbmer,SEN,NA,109.5806116,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35618
746,NA,kebemer,kbmer,SEN,NA,109.5806116,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35619
747,NA,kedougou,kdougou,SEN,NA,120.253236,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35605
748,NA,koumpentoum,koupentoum,SEN,NA,102.8218201,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35633
749,NA,lingucre,lingure,SEN,NA,80.22913057,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35620
750,NA,malemhoddar,malmehodar,SEN,NA,184.1974976,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35611
751,NA,mbacke,mback,SEN,NA,137.7594099,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35601
752,NA,mbao,mback,SEN,NA,81.86895929,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35601
753,NA,medinayorofoulah,mdinayorofoula,SEN,NA,128.9036476,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35616
754,NA,sakal,dakar,SEN,NA,107.8488201,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35595
755,NA,salemata,salmata,SEN,NA,86.48632388,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35606
756,NA,sedhiou,sdhiou,SEN,NA,81.55684487,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35627
757,NA,thics,this,SEN,NA,80.78194699,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35636
758,NA,velingara,vlingara,SEN,NA,84.34680097,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,35617
759,birkelane,birkelane,NA,SEN,125.2299141,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
760,coki,coki,NA,SEN,89.71555556,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
761,dahra,dahra,NA,SEN,95.98567851,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
762,dakarcentre,dakarcentre,NA,SEN,76.67973711,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
763,dakarnord,dakarnord,NA,SEN,83.12657637,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
764,dakarouest,dakarouest,NA,SEN,103.0429027,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
765,dakarsud,dakarsud,NA,SEN,76.29675607,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
766,daroumousty,daroumousty,NA,SEN,103.5783917,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
767,diamniadio,diamniadio,NA,SEN,67.07333909,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
768,diankhemakha,diankhemakha,NA,SEN,114.7149287,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
769,dioffior,dioffior,NA,SEN,70.68584872,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
770,diouloulou,diouloulou,NA,SEN,77.55049356,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
771,guediawaye,guediawaye,NA,SEN,79.83080386,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
772,guinguineo,guinguineo,NA,SEN,106.7241259,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
773,joal,joal,NA,SEN,95.86677573,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
774,kebemer,kebemer,NA,SEN,109.5806116,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
775,kedougou,kedougou,NA,SEN,120.253236,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
776,keurmassar,keurmassar,NA,SEN,77.46220295,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
777,keurmomarsarr,keurmomarsarr,NA,SEN,89.28344598,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
778,khombole,khombole,NA,SEN,81.0631268,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
779,kidira,kidira,NA,SEN,105.8634561,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
780,koumpentoum,koumpentoum,NA,SEN,102.8218201,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
781,lingucre,lingucre,NA,SEN,80.22913057,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
782,makacolibantang,makacolibantang,NA,SEN,229.8227961,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
783,malemhoddar,malemhoddar,NA,SEN,184.1974976,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
784,mbacke,mbacke,NA,SEN,137.7594099,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
785,mbao,mbao,NA,SEN,81.86895929,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
786,medinayorofoulah,medinayorofoulah,NA,SEN,128.9036476,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
787,mekhe,mekhe,NA,SEN,84.53461574,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
788,ndoffane,ndoffane,NA,SEN,126.5058951,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
789,niakhar,niakhar,NA,SEN,81.25132117,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
790,nioro,nioro,NA,SEN,116.8105723,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
791,passy,passy,NA,SEN,132.7441319,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
792,pete,pete,NA,SEN,86.26760382,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
793,poponguine,poponguine,NA,SEN,59.25638681,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
794,pout,pout,NA,SEN,100.0119602,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
795,ranerou,ranerou,NA,SEN,142.2454561,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
796,richardtoll,richardtoll,NA,SEN,82.56078324,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
797,sakal,sakal,NA,SEN,107.8488201,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
798,salemata,salemata,NA,SEN,86.48632388,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
799,sedhiou,sedhiou,NA,SEN,81.55684487,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
800,sokone,sokone,NA,SEN,96.64053545,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
801,thiadiaye,thiadiaye,NA,SEN,90.26126963,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
802,thics,thics,NA,SEN,80.78194699,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
803,thilogne,thilogne,NA,SEN,79.84390678,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
804,thionckessyl,thionckessyl,NA,SEN,65.615304,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
805,touba,touba,NA,SEN,105.1221047,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
806,velingara,velingara,NA,SEN,84.34680097,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
807,birkilane,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35608,NA,NA
808,dakar,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35595,NA,NA
809,gudiawaye,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35596,NA,NA
810,guinguino,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35612,NA,NA
811,kbmer,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35618,NA,NA
812,kbmer,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35619,NA,NA
813,kdougou,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35605,NA,NA
814,koupentoum,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35633,NA,NA
815,lingure,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35620,NA,NA
816,malmehodar,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35611,NA,NA
817,mback,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35601,NA,NA
818,mdinayorofoula,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35616,NA,NA
819,niorodurip,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35614,NA,NA
820,ranrouferlo,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35624,NA,NA
821,salmata,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35606,NA,NA
822,sdhiou,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35627,NA,NA
823,this,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35636,NA,NA
824,vlingara,NA,NA,SEN,NA,NA,NA,in shpfile but not WHO,NA,NA,35617,NA,NA
825,akobo,akobo,NA,SSD,6.358385201,NA,NA,success,NA,NA,36633,NA,NA
826,ayod,ayod,NA,SSD,2.457257591,NA,NA,success,NA,NA,36634,NA,NA
827,magwi,magwi,NA,SSD,39.6954561,NA,NA,success,NA,NA,36631,NA,NA
828,pibor,pibor,NA,SSD,7.350463649,NA,NA,success,NA,NA,36638,NA,NA
829,raja,raja,NA,SSD,36.22024074,NA,NA,success,NA,NA,36664,NA,NA
830,wau,wau,NA,SSD,44.00947464,NA,NA,success,NA,NA,36665,NA,NA
831,yambio,yambio,NA,SSD,55.84499478,NA,NA,success,NA,NA,36669,NA,NA
832,NA,awerial,aweil,SSD,NA,123.0977382,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36645
833,NA,baliet,baleit,SSD,NA,0,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36654
834,NA,fashoda,fashooda,SSD,NA,39.4147833,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36655
835,NA,kajokeji,kajokaii,SSD,NA,47.85642487,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36626
836,NA,maiwut,malut,SSD,NA,44.0765876,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36656
837,NA,manyo,mayot,SSD,NA,4.285288389,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36657
838,NA,maridi,meridi,SSD,NA,55.10616765,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36666
839,NA,mayom,almayom,SSD,NA,5.547820498,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36649
840,NA,mayom,mayot,SSD,NA,5.547820498,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36657
841,NA,melut,malut,SSD,NA,0,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36656
842,NA,nyirol,yerol,SSD,NA,27.06994292,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36643
843,NA,pariang,faring,SSD,NA,76.75005941,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36650
844,NA,renk,alrenk,SSD,NA,24.03889856,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36653
845,NA,rubkoana,rabkona,SSD,NA,38.96080485,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36651
846,NA,tambura,tombura,SSD,NA,67.61554037,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36668
847,NA,terekeka,terkaka,SSD,NA,72.10310175,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36628
848,NA,uror,bor,SSD,NA,1.179877252,NA,fuzzy success,in WHO but not shpfile,in shpfile but not WHO,NA,NA,36635
849,abiemnhom,abiemnhom,NA,SSD,123.517626,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
850,abyei,abyei,NA,SSD,70.16283481,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
851,akoka,akoka,NA,SSD,6.008930814,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
852,aweilcentral,aweilcentral,NA,SSD,64.79901194,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
853,aweileast,aweileast,NA,SSD,38.33359871,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
854,aweilnorth,aweilnorth,NA,SSD,34.2454362,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
855,aweilsouth,aweilsouth,NA,SSD,71.04524165,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
856,aweilwest,aweilwest,NA,SSD,47.6460876,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
857,awerial,awerial,NA,SSD,123.0977382,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
858,baliet,baliet,NA,SSD,0,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
859,budi,budi,NA,SSD,14.07664167,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
860,cueibet,cueibet,NA,SSD,36.82705237,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
861,duk,duk,NA,SSD,6.940920896,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
862,ezo,ezo,NA,SSD,11.7515369,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
863,fashoda,fashoda,NA,SSD,39.4147833,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
864,gogrialeast,gogrialeast,NA,SSD,119.2309108,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
865,gogrialwest,gogrialwest,NA,SSD,105.0802813,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
866,guit,guit,NA,SSD,9.89621177,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
867,ibba,ibba,NA,SSD,104.2340417,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
868,ikotos,ikotos,NA,SSD,20.74839081,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
869,juba,juba,NA,SSD,81.27983165,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
870,jurriver,jurriver,NA,SSD,56.30348954,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
871,kajokeji,kajokeji,NA,SSD,47.85642487,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
872,kapoetaeast,kapoetaeast,NA,SSD,60.08667062,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
873,kapoetanorth,kapoetanorth,NA,SSD,34.70390327,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
874,kapoetasouth,kapoetasouth,NA,SSD,58.67898847,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
875,khorflus,khorflus,NA,SSD,0,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
876,koch,koch,NA,SSD,3.167443151,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
877,lafon,lafon,NA,SSD,62.91312003,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
878,lainya,lainya,NA,SSD,25.91572028,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
879,leer,leer,NA,SSD,0.089860769,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
880,longechuk,longechuk,NA,SSD,0.597908772,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
881,maban,maban,NA,SSD,81.6772977,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
882,maiwut,maiwut,NA,SSD,44.0765876,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
883,malakal,malakal,NA,SSD,7.186103086,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
884,manyo,manyo,NA,SSD,4.285288389,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
885,maridi,maridi,NA,SSD,55.10616765,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
886,mayendit,mayendit,NA,SSD,0,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
887,mayom,mayom,NA,SSD,5.547820498,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
888,melut,melut,NA,SSD,0,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
889,morobo,morobo,NA,SSD,41.73752368,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
890,mundrieast,mundrieast,NA,SSD,42.58419945,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
891,mundriwest,mundriwest,NA,SSD,14.49652876,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
892,mvolo,mvolo,NA,SSD,37.27007502,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
893,nagero,nagero,NA,SSD,62.50006862,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
894,nasir,nasir,NA,SSD,0,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
895,nyirol,nyirol,NA,SSD,27.06994292,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
896,nzara,nzara,NA,SSD,33.7778141,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
897,oldfangak,oldfangak,NA,SSD,5.091792891,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
898,panyijar,panyijar,NA,SSD,33.29846342,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
899,panyikang,panyikang,NA,SSD,98.13808377,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
900,pariang,pariang,NA,SSD,76.75005941,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
901,pochalla,pochalla,NA,SSD,0.413539099,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
902,renk,renk,NA,SSD,24.03889856,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
903,rubkoana,rubkoana,NA,SSD,38.96080485,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
904,rumbekcentre,rumbekcentre,NA,SSD,58.66370761,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
905,rumbekeast,rumbekeast,NA,SSD,91.58317214,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
906,rumbeknorth,rumbeknorth,NA,SSD,62.99228164,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
907,southbor,southbor,NA,SSD,33.8534959,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
908,tambura,tambura,NA,SSD,67.61554037,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
909,terekeka,terekeka,NA,SSD,72.10310175,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
910,tonjeast,tonjeast,NA,SSD,68.78073898,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
911,tonjnorth,tonjnorth,NA,SSD,77.93459195,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
912,tonjsouth,tonjsouth,NA,SSD,84.91578175,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
913,torit,torit,NA,SSD,76.18487618,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
914,twic,twic,NA,SSD,91.96544636,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
915,twiceast,twiceast,NA,SSD,27.62913195,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
916,ulang,ulang,NA,SSD,11.66520524,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
917,uror,uror,NA,SSD,1.179877252,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
918,wulu,wulu,NA,SSD,69.35368947,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
919,yei,yei,NA,SSD,60.29240619,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
920,yiroleast,yiroleast,NA,SSD,53.9019505,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
921,yirolwest,yirolwest,NA,SSD,48.84154909,NA,NA,in WHO but not shpfile,NA,NA,NA,NA,NA
922,aliab,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36640,NA,NA
923,alleiri,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36648,NA,NA
924,almabien,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36652,NA,NA
925,almayom,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36649,NA,NA
926,alrenk,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36653,NA,NA
927,amatonge,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36629,NA,NA
928,aryat,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36644,NA,NA
929,aweil,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36645,NA,NA
930,bahraljabal,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36625,NA,NA
931,baleit,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36654,NA,NA
932,bor,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36635,NA,NA
933,famalzaraf,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36636,NA,NA
934,faring,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36650,NA,NA
935,fashooda,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36655,NA,NA
936,gogrial,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36660,NA,NA
937,kajokaii,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36626,NA,NA
938,kapoeta,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36630,NA,NA
939,malek,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36661,NA,NA
940,malut,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36656,NA,NA
941,mayot,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36657,NA,NA
942,meridi,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36666,NA,NA
943,mundri,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36667,NA,NA
944,nahratiem,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36637,NA,NA
945,nahrlol,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36646,NA,NA
946,nahryei,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36627,NA,NA
947,rabkona,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36651,NA,NA
948,rumbek,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36641,NA,NA
949,shobet,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36642,NA,NA
950,shokodom,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36632,NA,NA
951,sobat,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36658,NA,NA
952,terkaka,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36628,NA,NA
953,tombura,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36668,NA,NA
954,tonga,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36659,NA,NA
955,tonj,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36662,NA,NA
956,wanjuk,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36647,NA,NA
957,warab,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36663,NA,NA
958,wat,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36639,NA,NA
959,yerol,NA,NA,SSD,NA,NA,NA,in shpfile but not WHO,NA,NA,36643,NA,NA
