OBJECTID,distName,constName,NAME,wardNum,GAUL_CODE,constCode,notes,mergedWard,province,area,ADM0_NAME
605,Milenge,Chembe,Chiswishi,1,6001,60,,0,Luapula,296.062,Zambia
606,Milenge,Chembe,Mulumbi,2,6002,60,,0,Luapula,154.827,Zambia
607,Milenge,Chembe,Lusubwe,4,6004,60,,0,Luapula,230.981,Zambia
608,Milenge,Chembe,Itembo,3,6003,60,,0,Luapula,925.011,Zambia
609,Milenge,Chembe,Fibalala,7,6007,60,,0,Luapula,494.847,Zambia
610,Milenge,Chembe,Nsaka,6,6006,60,,0,Luapula,855.037,Zambia
611,Milenge,Chembe,Milambo,5,6005,60,,0,Luapula,687.289,Zambia
612,Milenge,Chembe,Nsunga,8,6008,60,,0,Luapula,807.482,Zambia
613,Milenge,Chembe,Mumbotuta,11,6011,60,,0,Luapula,478.128,Zambia
614,Milenge,Chembe,Kapalala,12,6012,60,,0,Luapula,94.8939,Zambia
615,Milenge,Chembe,Mikula,13,6013,60,,0,Luapula,192.331,Zambia
616,Milenge,Chembe,Sokontwe,10,6010,60,,0,Luapula,109.012,Zambia
617,Mwense,Chipili,Mweshi,2,6202,62,,0,Luapula,612.7,Zambia
618,Mwense,Chipili,Mumbwe,3,6203,62,,0,Luapula,487.125,Zambia
619,Mwense,Chipili,Chibalashi,4,6204,62,,0,Luapula,796.816,Zambia
620,Mwense,Chipili,Nalupembe,5,6205,62,,0,Luapula,600.006,Zambia
621,Mwense,Chipili,Nkonge,6,6206,62,,0,Luapula,623.53,Zambia
622,Mwense,Mwense,Kaombe,22,6422,64,,0,Luapula,52.1082,Zambia
623,Mwense,Mwense,Nkanga,21,6421,64,,0,Luapula,63.9097,Zambia
624,Mwense,Mwense,Luche,20,6420,64,,0,Luapula,130.052,Zambia
625,Mwense,Mwense,Pabekabesa,19,6419,64,,0,Luapula,234.486,Zambia
626,Mwense,Mwense,Kapela,18,6418,64,,0,Luapula,61.2881,Zambia
627,Mwense,Mwense,Chachacha,17,6417,64,,0,Luapula,197.329,Zambia
628,Mwense,Mwense,Katiti,16,6416,64,,0,Luapula,188.164,Zambia
629,Mwense,Mambilima,MAP LABELS UNCLEAR,-99,-99,63,Maybe Nsomfi?,0,Luapula,69.1031,Zambia
630,Mwense,Mambilima,MAP LABELS UNCLEAR,-99,-99,63,Maybe Kalanga?,0,Luapula,161.213,Zambia
631,Mwense,Mambilima,Munwa,12,6312,63,,0,Luapula,20.9142,Zambia
632,Mwense,Mambilima,Mambilima,11,6311,63,,0,Luapula,68.1879,Zambia
633,Mwense,Mambilima,Lundashi,10,6310,63,,0,Luapula,204.972,Zambia
634,Mwense,Mambilima,Musonda,9,6309,63,,0,Luapula,154.341,Zambia
635,Mwense,Mambilima,Chibembe,8,6308,63,,0,Luapula,198.375,Zambia
636,Nchelenge,Nchelenge,Munkombwe,3,6603,66,,0,Luapula,722.161,Zambia
637,Nchelenge,Nchelenge,Kabuta,1,6601,66,,0,Luapula,452.972,Zambia
638,Nchelenge,Nchelenge,Mwatishi,2,6602,66,,0,Luapula,581.264,Zambia
639,Nchelenge,Nchelenge,Kashikishi,5,6605,66,,0,Luapula,375.962,Zambia
640,Nchelenge,Nchelenge,Nchelenge,6,6606,66,,0,Luapula,235.063,Zambia
641,Nchelenge,Nchelenge,Kilwa,4,6604,66,,0,Luapula,259.323,Zambia
642,Nchelenge,Nchelenge,Chisenga,8,6608,66,,0,Luapula,296.299,Zambia
643,Nchelenge,Nchelenge,Kasamba,9,6609,66,,0,Luapula,91.5511,Zambia
644,Nchelenge,Nchelenge,Chilongo,7,6607,66,,0,Luapula,205.952,Zambia
645,Nchelenge,Nchelenge,Mulwe,10,6610,66,,0,Luapula,260.884,Zambia
646,Nchelenge,Nchelenge,Shabo,11,6611,66,,0,Luapula,235.797,Zambia
647,Nchelenge,Nchelenge,Katofyo,13,6613,66,,0,Luapula,253.168,Zambia
648,Samfya,Luapula,Lunga,15,6915,69,,0,Luapula,365.051,Zambia
649,Samfya,Luapula,Nsalushi,19,6919,69,,0,Luapula,640.333,Zambia
650,Samfya,Luapula,Ncheta,18,6918,69,,0,Luapula,965.035,Zambia
651,Samfya,Bangeulu,Lumamya,22,6722,67,,0,Luapula,437.727,Zambia
652,Samfya,Bangeulu,Kapilibila,21,6721,67,,0,Luapula,486.056,Zambia
653,Samfya,Bangeulu,Musaba,20,6720,67,,0,Luapula,546.293,Zambia
654,Samfya,Bangeulu,Kapata,17,6717,67,,0,Luapula,506.152,Zambia
655,Samfya,Bangeulu,Katanshya,13,6713,67,,0,Luapula,154.927,Zambia
656,Samfya,Bangeulu,Isamba,16,6716,67,,0,Luapula,381.215,Zambia
657,Samfya,Bangeulu,Chimana,11,6711,67,,0,Luapula,247.423,Zambia
658,Samfya,Chifunabuli,Chifunauli,9,6809,68,,0,Luapula,403.503,Zambia
659,Samfya,Chifunabuli,Kasongole,5,6805,68,,0,Luapula,430.098,Zambia
660,Samfya,Chifunabuli,Kafumbo,6,6806,68,,0,Luapula,232.445,Zambia
661,Samfya,Chifunabuli,Masonde,1,6801,68,,0,Luapula,366.015,Zambia
662,Samfya,Chifunabuli,Chinkutila,7,6807,68,,0,Luapula,261.441,Zambia
663,Samfya,Chifunabuli,Chisi,8,6808,68,,0,Luapula,263.456,Zambia
664,Samfya,Chifunabuli,Kapamba,4,6804,68,,0,Luapula,184.024,Zambia
665,Samfya,Chifunabuli,Kasaba,3,6803,68,,0,Luapula,208.116,Zambia
666,Samfya,Chifunabuli,Kasansa,2,6802,68,,0,Luapula,156.929,Zambia
667,Chongwe,Rufunsa,Shikabeta,17,7417,74,,0,Lusaka,1977.78,Zambia
668,Chongwe,Rufunsa,Mankanda,16,7416,74,,0,Lusaka,1435.61,Zambia
669,Chongwe,Rufunsa,Rufunsa,15,7415,74,,0,Lusaka,2738.55,Zambia
670,Chongwe,Rufunsa,Nyamanongo,14,7414,74,,0,Lusaka,1387.14,Zambia
671,Chongwe,Rufunsa,Mwachilele,11,7411,74,,0,Lusaka,174.394,Zambia
672,Chongwe,Rufunsa,Nyangwena,12,7412,74,,0,Lusaka,434.954,Zambia
673,Chongwe,Chongwe,Kapwayambale,1,7301,73,,0,Lusaka,289.536,Zambia
674,Chongwe,Chongwe,Chinkuli,2,7302,73,,0,Lusaka,264.913,Zambia
675,Chongwe,Chongwe,Kanakantapa,5,7305,73,,0,Lusaka,330.396,Zambia
676,Chongwe,Chongwe,Chalimbana,6,7306,73,,0,Lusaka,147.745,Zambia
677,Chongwe,Chongwe,Chongwe,4,7304,73,,0,Lusaka,168.296,Zambia
678,Chongwe,Chongwe,Ntandabale,3,7303,73,,0,Lusaka,329.54,Zambia
679,Chongwe,Chongwe,Nakatindi,7,7307,73,,0,Lusaka,280.072,Zambia
680,Chongwe,Chongwe,Lukoshi,8,7308,73,,0,Lusaka,259.402,Zambia
681,Chongwe,Chongwe,Lwimba,10,7310,73,,0,Lusaka,176.905,Zambia
682,Kafue,Kafue,Chiyaba,1,7001,70,,0,Lusaka,1626.44,Zambia
683,Kafue,Kafue,Kambale,2,7002,70,,0,Lusaka,680.693,Zambia
684,Kafue,Kafue,Chisankane,4,7004,70,,0,Lusaka,335.522,Zambia
685,Kafue,Kafue,Malundu,3,7003,70,,0,Lusaka,886.114,Zambia
686,Kafue,Kafue,Lukolongo,5,7005,70,,0,Lusaka,121.758,Zambia
687,Kafue,Kafue,Kafue,6,7006,70,,0,Lusaka,41.9303,Zambia
688,Kafue,Kafue,Matanda,7,7007,70,,0,Lusaka,41.1031,Zambia
689,Kafue,Kafue,Kasenje,9,7009,70,,0,Lusaka,20.2316,Zambia
690,Kafue,Kafue,Shabusale,8,7008,70,,0,Lusaka,34.1112,Zambia
691,Kafue,Kafue,Muungu,10,7010,70,,0,Lusaka,168.515,Zambia
692,Kafue,Chilanga,Chilanga,12,7212,72,,0,Lusaka,225.655,Zambia
693,Kafue,Chilanga,Chilongolo,13,7213,72,,0,Lusaka,321.02,Zambia
694,Kafue,Chilanga,Namalombwe,14,7214,72,,0,Lusaka,136.161,Zambia
695,Kafue,Chilanga,Nyemba,15,7215,72,,0,Lusaka,177.775,Zambia
696,Kafue,Chilanga,Nakachenje,16,7216,72,,0,Lusaka,114.355,Zambia
697,Luangwa,Feira,Nkaliva,2,7102,71,,0,Lusaka,1919.06,Zambia
698,Luangwa,Feira,Dzalo,1,7101,71,,0,Lusaka,77.5094,Zambia
699,Luangwa,Feira,Mandombe,3,7103,71,,0,Lusaka,30.743,Zambia
700,Luangwa,Feira,Phwazi,4,7104,71,,0,Lusaka,111.607,Zambia
701,Luangwa,Feira,Mphuka,5,7105,71,,0,Lusaka,185.16,Zambia
702,Luangwa,Feira,Kabowo,6,7106,71,,0,Lusaka,705.318,Zambia
703,Luangwa,Feira,Kapoche,7,7107,71,,0,Lusaka,69.4478,Zambia
704,Luangwa,Feira,Chiriwe,8,7108,71,,0,Lusaka,37.5454,Zambia
705,Luangwa,Feira,Lunya,9,7109,71,,0,Lusaka,69.2432,Zambia
706,Luangwa,Feira,Katondwe,10,7110,71,,0,Lusaka,332.62,Zambia
707,Luangwa,Feira,Chikoma,11,7111,71,,0,Lusaka,30.244,Zambia
708,Luangwa,Feira,Mburuma,12,7112,71,,0,Lusaka,148.435,Zambia
709,Luangwa,Feira,Mwalilia,13,7113,71,,0,Lusaka,26.7977,Zambia
710,Luangwa,Feira,Mankhokwe,15,7115,71,,0,Lusaka,63.3081,Zambia
711,Lusaka,Lusaka Central,Lubwa,15,7815,78,,0,Lusaka,20.8703,Zambia
712,Lusaka,Lusaka Central,Independence,14,7814,78,,0,Lusaka,7.23382,Zambia
713,Lusaka,Lusaka Central,Silwizya,13,7813,78,,0,Lusaka,2.08856,Zambia
714,Lusaka,Kabwata,Chilenje,8,7608,76,,0,Lusaka,10.9481,Zambia
715,Lusaka,Kabwata,Kamwala,5,7605,76,,0,Lusaka,6.28882,Zambia
716,Lusaka,Kabwata,Kabwata,6,7606,76,,0,Lusaka,3.11342,Zambia
717,Lusaka,Kabwata,Libala,7,7607,76,,0,Lusaka,6.85322,Zambia
718,Lusaka,Chawama,Nkoloma,1,7501,75,,0,Lusaka,3.86584,Zambia
719,Lusaka,Chawama,Chawama,2,7502,75,,0,Lusaka,4.40438,Zambia
720,Lusaka,Chawama,John Howard,3,7503,75,,0,Lusaka,2.0532,Zambia
721,Lusaka,Kanyama,Munkolo,12,7712,77,,0,Lusaka,34.9247,Zambia
722,Lusaka,Kanyama,Harry Mwaanga Nkumbula,11,7711,77,,0,Lusaka,20.9516,Zambia
723,Lusaka,Matero,Matero,28,8028,80,,0,Lusaka,6.92226,Zambia
724,Lusaka,Matero,Lima,26,8026,80,,0,Lusaka,2.01355,Zambia
725,Lusaka,Matero,Kapwepwe,25,8025,80,,0,Lusaka,2.68262,Zambia
726,Lusaka,Matero,Muchinga,24,8024,80,,0,Lusaka,3.72694,Zambia
727,Lusaka,Mandevu,Justine Kabwe,21,7921,79,,0,Lusaka,1.41696,Zambia
728,Lusaka,Mandevu,Chaisa,20,7920,79,,0,Lusaka,0.619447,Zambia
729,Lusaka,Mandevu,Ngwerere,19,7919,79,,0,Lusaka,3.72857,Zambia
730,Lusaka,Mandevu,Mulungushi,18,7918,79,,0,Lusaka,6.01525,Zambia
731,Lusaka,Mandevu,Mpulungu,23,7923,79,,0,Lusaka,18.2245,Zambia
732,Lusaka,Mandevu,Raphael Chota,22,7922,79,,0,Lusaka,7.44588,Zambia
733,Lusaka,Munali,Munali,33,8133,81,,0,Lusaka,14.4919,Zambia
734,Lusaka,Munali,Kalingalinga,31,8131,81,,0,Lusaka,10.3774,Zambia
735,Lusaka,Munali,Mtendere,30,8130,81,,0,Lusaka,5.44846,Zambia
736,Lusaka,Munali,Chakunkula,32,8132,81,,0,Lusaka,4.60009,Zambia
737,Lusaka,Mandevu,Roma,17,7917,79,,0,Lusaka,14.474,Zambia
738,Chilubi,Chilubi,Mulanda,1,8201,82,,0,Northern,429.914,Zambia
739,Chilubi,Chilubi,Mpanshya,10,8210,82,,0,Northern,115.666,Zambia
740,Chilubi,Chilubi,Ndela,5,8205,82,,0,Northern,58.7495,Zambia
741,Chilubi,Chilubi,Katamba,6,8206,82,,0,Northern,110.331,Zambia
742,Chilubi,Chilubi,Kashitu,11,8211,82,,0,Northern,34.5469,Zambia
743,Chilubi,Chilubi,Kambashi,12,8212,82,,0,Northern,40.9145,Zambia
744,Chilubi,Chilubi,Nguni,13,8213,82,,0,Northern,35.8364,Zambia
745,Chilubi,Chilubi,Kanchindi,16,8216,82,,0,Northern,338.194,Zambia
746,Chilubi,Chilubi,Kapoka,17,8217,82,,0,Northern,34.5815,Zambia
747,Chilubi,Chilubi,Kawena,18,8218,82,,0,Northern,89.9909,Zambia
748,Chilubi,Chilubi,Mubemba,21,8221,82,,0,Northern,54.456,Zambia
749,Chilubi,Chilubi,Chinkundu,14,8214,82,,0,Northern,114.338,Zambia
750,Chilubi,Chilubi,Kanama,19,8219,82,,0,Northern,76.8916,Zambia
751,Chilubi,Chilubi,Muteka,7,8207,82,,0,Northern,107.605,Zambia
752,Chilubi,Chilubi,Chifwenge,2,8202,82,,0,Northern,253.887,Zambia
753,Chilubi,Chilubi,Lwenda,8,8208,82,,0,Northern,90.8503,Zambia
754,Chilubi,Chilubi,Bulilo,3,8203,82,,0,Northern,208.133,Zambia
755,Chilubi,Chilubi,Chisupa,4,8204,82,,0,Northern,267.436,Zambia
756,Chilubi,Chilubi,Mofu,9,8209,82,,0,Northern,440.762,Zambia
757,Chilubi,Chilubi,Chiloba,15,8215,82,,0,Northern,296.959,Zambia
758,Chilubi,Chilubi,Bumba,20,8220,82,,0,Northern,392.369,Zambia
759,Mbala,Mbala,Intala,1,9501,95,,0,Northern,624.45,Zambia
760,Mbala,Mbala,Moto Moto,2,9502,95,,0,Northern,109.228,Zambia
761,Mbala,Mbala,Kawimbe,6,9506,95,,0,Northern,127.522,Zambia
762,Mbala,Mbala,Mwamba,7,9507,95,,0,Northern,167.145,Zambia
763,Mbala,Mbala,Lwandi,8,9508,95,,0,Northern,574.081,Zambia
764,Mbala,Mbala,Kazimolwa,3,9503,95,,0,Northern,51.0621,Zambia
765,Mbala,Mbala,Mwambezi,4,9504,95,,0,Northern,552.783,Zambia
766,Mbala,Senga Hill,Mwiluzi,14,9714,97,,0,Northern,443.972,Zambia
767,Mbala,Senga Hill,Chela,13,9713,97,,0,Northern,873.837,Zambia
768,Mbala,Senga Hill,Chimbili,12,9712,97,,0,Northern,826.991,Zambia
769,Mbala,Senga Hill,Malamba,11,9711,97,,0,Northern,469.893,Zambia
770,Mbala,Senga Hill,Chinyika,15,9715,97,,0,Northern,547.024,Zambia
771,Mbala,Senga Hill,Lapisha,10,9710,97,,0,Northern,625.495,Zambia
772,Mbala,Senga Hill,Mukololo,9,9709,97,,0,Northern,696.519,Zambia
773,Mbala,Senga Hill,Chozi,17,9717,97,,0,Northern,255.933,Zambia
774,Mpika,Mfuwe,Chifungwe,19,9919,99,,0,Northern,7501.02,Zambia
775,Mpika,Mfuwe,Muchinga,20,9920,99,,0,Northern,2198.46,Zambia
776,Mpika,Mfuwe,Chikanda,21,9921,99,,0,Northern,1363.82,Zambia
777,Mpika,Kanchibiya,Lulimala,9,9809,98,,0,Northern,2424.75,Zambia
778,Mpika,Kanchibiya,Lukulu,8,9808,98,,0,Northern,3979.32,Zambia
779,Mpika,Kanchibiya,Chibwa,10,9810,98,,0,Northern,1557.69,Zambia
780,Mpika,Kanchibiya,Chinama,7,9807,98,,0,Northern,1011.33,Zambia
781,Mpika,Kanchibiya,Munikashi,6,9806,98,,0,Northern,1195.1,Zambia
782,Mpika,Kanchibiya,Lulingila,5,9805,98,,0,Northern,765.37,Zambia
783,Mpika,Kanchibiya,Chambeshi,1,9801,98,,0,Northern,651.227,Zambia
784,Mpika,Kanchibiya,Mansha,2,9802,98,,0,Northern,501.834,Zambia
785,Mpika,Kanchibiya,Mumbubu,3,9803,98,,0,Northern,919.396,Zambia
786,Mpika,Mpika,Mutekwe,17,10017,100,,0,Northern,1504.37,Zambia
787,Mpika,Mpika,Mukungwa,11,10011,100,,0,Northern,886.839,Zambia
788,Mpika,Mpika,Lwitikila,12,10012,100,,0,Northern,496.608,Zambia
789,Mpika,Mpika,Chipembele,18,10018,100,,0,Northern,1520.54,Zambia
790,Mpika,Mpika,Chishibe Isonde,15,10015,100,,0,Northern,558.061,Zambia
791,Mpika,Mpika,MERGED WARDS,-88,10088,100,Musakanya AND Lubambala  - wards 13 and 14,1,Northern,51.4517,Zambia
792,Mporokoso,Mporokoso,Lumangwe,1,10201,102,,0,Northern,1240.78,Zambia
793,Mporokoso,Mporokoso,Chikulu,2,10202,102,,0,Northern,389.841,Zambia
794,Mporokoso,Mporokoso,Mumbulama,3,10203,102,,0,Northern,334.575,Zambia
795,Mporokoso,Mporokoso,Chimpolonge,8,10208,102,,0,Northern,641.427,Zambia
796,Mporokoso,Mporokoso,Chishamwamba,4,10204,102,,0,Northern,651.902,Zambia
797,Mporokoso,Mporokoso,Muchinga,7,10207,102,,0,Northern,138.009,Zambia
798,Mporokoso,Mporokoso,MERGED WARDS,-88,10288,102,Mikomba AND Kapumo  - wards 5 AND 6,1,Northern,22.4247,Zambia
799,Mporokoso,Mporokoso,Mutotoshi,9,10209,102,,0,Northern,341.206,Zambia
800,Mporokoso,Lunte,Kasanshi,11,10111,101,,0,Northern,516.298,Zambia
801,Mporokoso,Lunte,Luangwa,18,10118,101,,0,Northern,2042.25,Zambia
802,Mporokoso,Lunte,Masonde,17,10117,101,,0,Northern,765.543,Zambia
803,Mporokoso,Lunte,Bwandela,16,10116,101,,0,Northern,240.086,Zambia
804,Mporokoso,Lunte,Lunte,20,10120,101,,0,Northern,836.225,Zambia
805,Mporokoso,Lunte,Lubushi,22,10122,101,,0,Northern,285.762,Zambia
806,Mporokoso,Lunte,Kanyanta,21,10121,101,,0,Northern,696.977,Zambia
807,Mporokoso,Lunte,Kalungwishi,19,10119,101,,0,Northern,884.602,Zambia
808,Mporokoso,Lunte,Isenga,12,10112,101,,0,Northern,278.423,Zambia
809,Mporokoso,Lunte,Nchelenje,13,10113,101,,0,Northern,442.035,Zambia
810,Mporokoso,Lunte,Malambwa,14,10114,101,,0,Northern,331.001,Zambia
811,Mpulungu,Mpulungu,Isunga,13,9613,96,,0,Northern,569.672,Zambia
812,Mpulungu,Mpulungu,Chisha,12,9612,96,,0,Northern,2827.32,Zambia
813,Mpulungu,Mpulungu,Vyamba,11,9611,96,,0,Northern,623.017,Zambia
814,Mpulungu,Mpulungu,Itimbwe,10,9610,96,,0,Northern,1048.22,Zambia
815,Mpulungu,Mpulungu,Mumila,9,9609,96,,0,Northern,912.38,Zambia
816,Mpulungu,Mpulungu,Isoko,7,9607,96,,0,Northern,190.417,Zambia
817,Mpulungu,Mpulungu,Katwe,2,9602,96,,0,Northern,862.863,Zambia
818,Mpulungu,Mpulungu,Chibulula,3,9603,96,,0,Northern,267.155,Zambia
819,Mpulungu,Mpulungu,Mpulungu Central,4,9604,96,,0,Northern,131.593,Zambia
820,Mpulungu,Mpulungu,Chilumba,6,9606,96,,0,Northern,56.5105,Zambia
821,Mpulungu,Mpulungu,Tanganyika,5,9605,96,,0,Northern,39.9877,Zambia
822,Mpulungu,Mpulungu,Kapembwa,1,9601,96,,0,Northern,948.585,Zambia
823,Mungwi,Malole,Lubala,1,9201,92,,0,Northern,1641.87,Zambia
824,Mungwi,Malole,Mpanda,2,9202,92,,0,Northern,772.714,Zambia
825,Mungwi,Malole,Kabisha,3,9203,92,,0,Northern,888.487,Zambia
826,Mungwi,Malole,Fibwe,4,9204,92,,0,Northern,864.735,Zambia
827,Mungwi,Malole,Chamfubu,5,9205,92,,0,Northern,988.313,Zambia
828,Mungwi,Malole,Ngulula,9,9209,92,,0,Northern,273.07,Zambia
829,Mungwi,Malole,Mabula,12,9212,92,,0,Northern,182.569,Zambia
830,Mungwi,Malole,Mfinshe,13,9213,92,,0,Northern,343.689,Zambia
831,Mungwi,Malole,Chabeshi,11,9211,92,,0,Northern,1084.01,Zambia
832,Mungwi,Malole,Kalungu,7,9207,92,,0,Northern,991.981,Zambia
833,Mungwi,Malole,Iyaya,6,9206,92,,0,Northern,747.89,Zambia
834,Mungwi,Malole,Mungwi,10,9210,92,,0,Northern,317.204,Zambia
835,Nakonde,Nakonde,Mulalo,1,8701,87,,0,Northern,796.783,Zambia
836,Nakonde,Nakonde,Chiwanza,6,8706,87,,0,Northern,890.75,Zambia
837,Nakonde,Nakonde,Ilonda,7,8707,87,,0,Northern,302.419,Zambia
838,Nakonde,Nakonde,Mukulika,13,8713,87,,0,Northern,523.033,Zambia
839,Nakonde,Nakonde,Mpande,12,8712,87,,0,Northern,409.1,Zambia
840,Nakonde,Nakonde,Musele,11,8711,87,,0,Northern,211.948,Zambia
841,Nakonde,Nakonde,Old Fife,10,8710,87,,0,Northern,75.6372,Zambia
842,Nakonde,Nakonde,Nakonde,9,8709,87,,0,Northern,36.4737,Zambia
843,Nakonde,Nakonde,Musyani,4,8704,87,,0,Northern,91.9708,Zambia
844,Nakonde,Nakonde,Isunda,8,8708,87,,0,Northern,273.373,Zambia
845,Nakonde,Nakonde,Ngumba,3,8703,87,,0,Northern,295.38,Zambia
846,Nakonde,Nakonde,Luchinde,2,8702,87,,0,Northern,317.812,Zambia
847,Chavuma,Chavuma,Nguvu,13,10313,103,,0,Northwestern,684.809,Zambia
848,Chavuma,Chavuma,Lingundu,9,10309,103,,0,Northwestern,685.725,Zambia
849,Chavuma,Chavuma,Lukolwe/Musumba,10,10310,103,,0,Northwestern,288.939,Zambia
850,Chavuma,Chavuma,Kambuya Mukelangombe,11,10311,103,,0,Northwestern,651.295,Zambia
851,Chavuma,Chavuma,Chambi/Mandalo,1,10301,103,,0,Northwestern,51.7463,Zambia
852,Chavuma,Chavuma,Sewe,2,10302,103,,0,Northwestern,24.332,Zambia
853,Chavuma,Chavuma,Chavuma Central,7,10307,103,,0,Northwestern,22.0226,Zambia
854,Chavuma,Chavuma,Chiyeke,4,10304,103,,0,Northwestern,62.952,Zambia
855,Chavuma,Chavuma,Lingelengenda,3,10303,103,,0,Northwestern,33.9387,Zambia
856,Chavuma,Chavuma,Kalombo Kamisamba,5,10305,103,,0,Northwestern,101.446,Zambia
857,Chavuma,Chavuma,Chivombo Mbalango,6,10306,103,,0,Northwestern,270.307,Zambia
858,Chavuma,Chavuma,Sanjongo,8,10308,103,,0,Northwestern,178.417,Zambia
859,Mwinilunga,Ikelenge,Jimbe,2,10902,109,,0,Northwestern,145.646,Zambia
860,Mwinilunga,Ikelenge,Chana-Chamuhinga,1,10901,109,,0,Northwestern,367.893,Zambia
861,Mwinilunga,Ikelenge,Nyakaseya,3,10903,109,,0,Northwestern,243.416,Zambia
862,Mwinilunga,Ikelenge,Mwininyilamba,5,10905,109,,0,Northwestern,476.101,Zambia
863,Mwinilunga,Ikelenge,Ikelengi,4,10904,109,,0,Northwestern,423.685,Zambia
864,Kabompo,Kabompo East,Dihamba,1,10401,104,,0,Northwestern,590.551,Zambia
865,Kabompo,Kabompo East,Lunsona,2,10402,104,,0,Northwestern,1867.46,Zambia
866,Kabompo,Kabompo East,Chongo,9,10409,104,,0,Northwestern,627.646,Zambia
867,Kabompo,Kabompo East,Manyinga,5,10405,104,,0,Northwestern,429.631,Zambia
868,Kabompo,Kabompo East,Chiteve,4,10404,104,,0,Northwestern,549.789,Zambia
869,Kabompo,Kabompo East,Kawanda,7,10407,104,,0,Northwestern,202.879,Zambia
870,Kabompo,Kabompo East,Kaula,8,10408,104,,0,Northwestern,467.324,Zambia
871,Kabompo,Kabompo East,Loloma,6,10406,104,,0,Northwestern,102.751,Zambia
872,Kabompo,Kabompo West,Lunyiwe,20,10520,105,,0,Northwestern,521.09,Zambia
873,Kabompo,Kabompo West,Kayombo,21,10521,105,,0,Northwestern,398.496,Zambia
874,Kabompo,Kabompo West,Chikonkwelo,22,10522,105,,0,Northwestern,712.378,Zambia
875,Kabompo,Kabompo West,Kamafwafwa,10,10510,105,,0,Northwestern,250.231,Zambia
876,Kabompo,Kabompo West,Kabompo,11,10511,105,,0,Northwestern,95.7153,Zambia
877,Kabompo,Kabompo West,Luli,16,10516,105,,0,Northwestern,730.938,Zambia
878,Kabompo,Kabompo West,Katuva,17,10517,105,,0,Northwestern,656.075,Zambia
879,Kabompo,Kabompo West,Chikenge,19,10519,105,,0,Northwestern,703.772,Zambia
880,Kabompo,Kabompo West,Maveve,18,10518,105,,0,Northwestern,563.098,Zambia
881,Kabompo,Kabompo West,Mumbeji,15,10515,105,,0,Northwestern,681.683,Zambia
882,Kabompo,Kabompo West,Kabulamema,14,10514,105,,0,Northwestern,364.788,Zambia
883,Kabompo,Kabompo West,Kamisombo,13,10513,105,,0,Northwestern,744.156,Zambia
884,Mwinilunga,Mwinilunga,Kakoma,7,10807,108,,0,Northwestern,1226.96,Zambia
885,Mwinilunga,Mwinilunga,Kasampula,8,10808,108,,0,Northwestern,1111.48,Zambia
886,Mwinilunga,Mwinilunga,Mundwinji,4,10804,108,,0,Northwestern,776.757,Zambia
887,Mwinilunga,Mwinilunga,Kapundu,5,10805,108,,0,Northwestern,620.378,Zambia
888,Mwinilunga,Mwinilunga,Kanyama,6,10806,108,,0,Northwestern,460.649,Zambia
889,Mwinilunga,Mwinilunga,Kawiku,2,10802,108,,0,Northwestern,338.179,Zambia
890,Mwinilunga,Mwinilunga,Mulumbi,3,10803,108,,0,Northwestern,96.6986,Zambia
891,Mwinilunga,Mwinilunga,Mudyanyama,14,10814,108,,0,Northwestern,243.454,Zambia
892,Mwinilunga,Mwinilunga,Samuteba,13,10813,108,,0,Northwestern,2338.48,Zambia
893,Mwinilunga,Mwinilunga,Lumwana,9,10809,108,,0,Northwestern,1348.35,Zambia
894,Mwinilunga,Mwinilunga,Sailunga,10,10810,108,,0,Northwestern,1065,Zambia
895,Mwinilunga,Mwinilunga,Chisasa,11,10811,108,,0,Northwestern,680.839,Zambia
896,Mwinilunga,Mwinilunga,Ntambu,12,10812,108,,0,Northwestern,3698.42,Zambia
897,Mwinilunga,Mwinilunga,Chibwika,15,10815,108,,0,Northwestern,1853.23,Zambia
898,Mwinilunga,Mwinilunga,Kamapanda,16,10816,108,,0,Northwestern,1016.74,Zambia
899,Zambezi,Zambezi West,Matondo,16,11416,114,,0,Northwestern,1164.22,Zambia
900,Zambezi,Zambezi West,Mwange Nyawanda,15,11415,114,,0,Northwestern,1363.9,Zambia
901,Zambezi,Zambezi West,Muyembe,14,11414,114,,0,Northwestern,1950.92,Zambia
902,Zambezi,Zambezi West,Liyovu,13,11413,114,,0,Northwestern,1014.87,Zambia
903,Zambezi,Zambezi West,Mapachi Chinyingi,11,11411,114,,0,Northwestern,507.408,Zambia
904,Zambezi,Zambezi East,Zambezi,10,11310,113,,0,Northwestern,15.1296,Zambia
905,Zambezi,Zambezi East,Chilenga Chizenzi,5,11305,113,,0,Northwestern,316.36,Zambia
906,Zambezi,Zambezi East,Chivweji Kasesi,9,11309,113,,0,Northwestern,556.153,Zambia
907,Zambezi,Zambezi East,Chitokokoki,8,11308,113,,0,Northwestern,556.137,Zambia
908,Zambezi,Zambezi East,Mpidi Kakonga,7,11307,113,,0,Northwestern,1184.26,Zambia
909,Zambezi,Zambezi East,Lwitadi Lwatembo,6,11306,113,,0,Northwestern,1908.9,Zambia
910,Zambezi,Zambezi East,Dipalata,3,11303,113,,0,Northwestern,771.372,Zambia
911,Zambezi,Zambezi East,Nyakulenga,2,11302,113,,0,Northwestern,848.297,Zambia
912,Zambezi,Zambezi East,Mukanda Nkunda,4,11304,113,,0,Northwestern,367.514,Zambia
