"","iso3","ADM0_NAME","ADM1_NAME","NAME","GAUL_CODE"
"536","YEM","Yemen","hajjah","alshaghadrah",43283
"537","YEM","Yemen","hajjah","alshahil",43284
"538","EGY","Egypt","redsea","alshalatin",43285
"539","BHR","Bahrain","alshamaleya","alshamaleya",43286
"540","YEM","Yemen","taiz","alshamayateen",43287
"541","YEM","Yemen","albaidah","alshareiah",43288
"542","YEM","Yemen","ibb","alsheer",43289
"543","YEM","Yemen","hadramoatalmukllaa","alshehr",43290
"544","EGY","Egypt","nsinai","alshikhzoid",43291
"545","EGY","Egypt","menoufia","alshohda",43292
"546","YEM","Yemen","alhudaidah","alsokhna",43293
"547","YEM","Yemen","hadramoatsayeun","alsoom",43294
"548","YEM","Yemen","amran","alsoudd",43295
"549","EGY","Egypt","suez","alsuis",43296
"550","YEM","Yemen","albaidah","alswadeih",43297
"551","YEM","Yemen","albaidah","altaffa",43298
"552","YEM","Yemen","sanaacity","altahreer",43299
"553","YEM","Yemen","taiz","altaizzyah",43300
"554","YEM","Yemen","shabwah","altalh",43301
"555","YEM","Yemen","aden","altawahi",43302
"556","YEM","Yemen","almahaweet","altawelah",43303
"557","YEM","Yemen","sanaacity","althawrah",43304
"558","YEM","Yemen","hajjah","altor",43305
"559","YEM","Yemen","ibb","aludain",43306
"560","SOM","Somalia","bari","alula",43307
"561","YEM","Yemen","abyan","alwadei",43308
"562","YEM","Yemen","sanaacity","alwahdah",43309
"563","EGY","Egypt","qena","alwaqf",43310
"564","YEM","Yemen","taiz","alwazeiah",43311
"565","IRQ","Iraq","muthanna","alwerka",43312
"566","YEM","Yemen","albaidah","alzahir",43313
"567","YEM","Yemen","alhudaidah","alzeidyah",43314
"568","YEM","Yemen","aljawf","alzhaher",43315
"569","YEM","Yemen","alhudaidah","alzuhra",43316
"570","IRQ","Iraq","missan","amara",43317
"571","IRQ","Iraq","dahuk","amedi",43318
"572","IRQ","Iraq","anbar","amirya",43319
"573","JOR","Jordan","amman","amman",43320
"574","YEM","Yemen","amran","amran",43321
"575","EGY","Egypt","alexandria","amria",43322
"576","LBY","Libya","alzawiyah","annuqatalkhams",43323
"577","YEM","Yemen","dhamar","anis",43324
"578","JOR","Jordan","aqaba","aqaba",43325
"579","YEM","Yemen","sanaa","arhab",43326
"580","YEM","Yemen","hadramoatalmukllaa","ariafalmukulla",43327
"581","YEM","Yemen","shabwah","armaa",43328
"582","EGY","Egypt","luxor","armnt",43329
"583","EGY","Egypt","menoufia","ashmon",43330
"584","YEM","Yemen","hajjah","aslim",43331
"585","SAU","Saudi Arabia","asr","asr",43332
"586","MAR","Morocco","guelmimessemara","assazag",43333
"587","EGY","Egypt","assiut","assiut",43334
"588","EGY","Egypt","assiut","assiutgharb",43335
"589","EGY","Egypt","assiut","assiutshark",43336
"590","EGY","Egypt","aswan","aswan",43337
"591","YEM","Yemen","shabwah","asylaan",43338
"592","YEM","Yemen","shabwah","atag",43339
"593","EGY","Egypt","suez","ataqa",43340
"594","EGY","Egypt","giza","atfih",43341
"595","SOM","Somalia","lowershabelle","awdheegle",43342
"596","EGY","Egypt","sharkia","awladsaqr",43343
"597","IRQ","Iraq","ninewa","aymen",43344
"598","IRQ","Iraq","ninewa","ayser",43345
"599","YEM","Yemen","sanaacity","azal",43346
"600","MAR","Morocco","tadlaazilal","azilal",43347
"601","IRQ","Iraq","wassit","azizyia",43348
"602","EGY","Egypt","cairo","belshaiireya",43349
"603","SOM","Somalia","galbeed","bgubadle",43350
"604","IRQ","Iraq","diyala","baquba",43351
"605","YEM","Yemen","ibb","badaan",43352
"606","SOM","Somalia","lowerjuba","badade",43353
"607","SOM","Somalia","sanag","badan",43354
"608","EGY","Egypt","helwaan","badr",43355
"609","EGY","Egypt","giza","badrshin",43356
"610","IRQ","Iraq","baghdadresafa","baghdagaljadida",43357
"611","YEM","Yemen","saadah","bagim",43358
"612","SAU","Saudi Arabia","bah","bah",43359
"613","OMN","Oman","dakhliyah","bahla",43360
"614","SOM","Somalia","bay","baidoa",43361
"615","IRQ","Iraq","salahaldin","baiji",43362
"616","YEM","Yemen","alhudaidah","bajel",43363
"617","YEM","Yemen","hajjah","bakeilalmeer",43364
"618","SOM","Somalia","awdal","baki",43365
"619","EGY","Egypt","newvalley","balaat",43366
"620","IRQ","Iraq","salahaldin","balad",43367
"621","SOM","Somalia","middleshabelle","balad",43368
"622","IRQ","Iraq","baghdadresafa","baladiat2",43369
"623","IRQ","Iraq","diyala","baladrooz",43370
"624","SOM","Somalia","galgadud","balanbale",43371
"625","JOR","Jordan","balqa","balka",43372
"626","EGY","Egypt","kafrelsheikh","baltim",43373
"627","EGY","Egypt","luxor","banderluxor",43374
"628","EGY","Egypt","fayoum","bandrelfayoum",43375
"629","JOR","Jordan","irbid","banekena",43376
"630","EGY","Egypt","kalioubia","banha",43377
"631","YEM","Yemen","sanaacity","banielharith",43378
"632","YEM","Yemen","sanaa","banidabian",43379
"633","YEM","Yemen","sanaa","banihushish",43380
"634","YEM","Yemen","sanaa","banimattar",43381
"635","YEM","Yemen","amran","banisoreim",43382
"636","SOM","Somalia","bay","bardale",43383
"637","IRQ","Iraq","dahuk","bardarash",43384
"638","SOM","Somalia","gedo","bardera",43385
"639","EGY","Egypt","newvalley","baris",43386
"640","OMN","Oman","southbatinah","barka",43387
"641","YEM","Yemen","aljawf","bartalanan",43388
"642","IRQ","Iraq","erbil","barzan",43389
"643","EGY","Egypt","cairo","basatin",43390
"644","EGY","Egypt","gharbia","basion",43391
"645","IRQ","Iraq","basrah","basrah1",43392
"646","IRQ","Iraq","basrah","basrah2",43393
"647","YEM","Yemen","shabwah","bayhan",43394
"648","IRQ","Iraq","sulaymaniyah","bazyan",43395
"649","OMN","Oman","southsharqiya","bbbali",43396
"650","OMN","Oman","southsharqiya","bbbhassa",43397
"651","EGY","Egypt","benisuef","beba",43398
"652","YEM","Yemen","marib","bedbada",43399
"653","YEM","Yemen","alhudaidah","beitalfakieh",43400
"654","PSE","West Bank and Gaza Strip","westbank","beitlehem",43401
"655","EGY","Egypt","kafrelsheikh","bela",43402
"656","YEM","Yemen","sanaa","beladalrouss",43403
"657","YEM","Yemen","rimah","beladaltaam",43404
"658","EGY","Egypt","sharkia","belbis",43405
"659","SOM","Somalia","gedo","belethawa",43406
"660","SOM","Somalia","hiran","beletweyne",43407
"661","EGY","Egypt","dakahlia","belqas",43408
"662","MAR","Morocco","chaouiaouardigha","benslimane",43409
"663","SOM","Somalia","bari","benderbayla",43410
"664","LBY","Libya","benighazi","benghazi",43411
"665","EGY","Egypt","dakahlia","beniabeed",43412
"666","YEM","Yemen","hajjah","benialawam",43413
"667","EGY","Egypt","menia","benimazar",43414
"668","MAR","Morocco","tadlaazilal","benimellal",43415
"669","EGY","Egypt","benisuef","benisuif",43416
"670","LBY","Libya","sert","beniwalid",43417
"671","SOM","Somalia","sahil","berbera",43418
"672","MAR","Morocco","orientale","berkane",43419
"673","EGY","Egypt","menoufia","berkatalsaba",43420
"674","OMN","Oman","dakhliyah","bidbid",43421
"675","OMN","Oman","northsharqiya","bidiyah",43422
"676","EGY","Egypt","nsinai","biralabd",43423
"677","SOM","Somalia","banadir","bondere",43424
"678","YEM","Yemen","alhudaidah","boraa",43425
"679","SOM","Somalia","awdal","borama",43426
"680","EGY","Egypt","alexandria","borgalarab",43427
"681","SOM","Somalia","bari","bossaso",43428
"682","MAR","Morocco","laayouneboujdoursa","boujdour",43429
"683","EGY","Egypt","cairo","boulak",43430
"684","EGY","Egypt","giza","boulaq",43431
"685","MAR","Morocco","fesboulmane","boulemane",43432
"686","SOM","Somalia","lowershabelle","brava",43433
"687","YEM","Yemen","hadramoatalmukllaa","broommeifa",43434
"688","SAU","Saudi Arabia","bsh","bsh",43435
"689","SOM","Somalia","middlejuba","buaale",43436
"690","SOM","Somalia","togdher","buhodle",43437
"691","OMN","Oman","musandam","bukha",43438
"692","SOM","Somalia","hiran","buloburti",43439
"693","OMN","Oman","dhahirah","buraimi",43440
"694","SOM","Somalia","togdher","burao",43441
"695","SOM","Somalia","gedo","burdubo",43442
"696","SOM","Somalia","bay","burhakaba",43443
"697","SOM","Somalia","nugal","burtinle",43444
"698","KWT","Kuwait","capital","capital",43445
"699","MAR","Morocco","grandcasablanca","casaanfa",43446
"700","MAR","Morocco","grandcasablanca","casaainsebaah",43447
"701","MAR","Morocco","grandcasablanca","casabenmsiks",43448
"702","EGY","Egypt","alexandria","center",43449
"703","EGY","Egypt","cairo","centercairo",43450
"704","IRQ","Iraq","sulaymaniyah","chamchamal",43451
"705","MAR","Morocco","tangertetouan","chefchaouen",43452
"706","MAR","Morocco","marrakechtensiftal","chichaoua",43453
"707","IRQ","Iraq","erbil","choman",43454
"708","MAR","Morocco","soussmassadraa","chtoukaaitbaha",43455
"709","YEM","Yemen","shabwah","dahar",43456
"710","EGY","Egypt","ssinai","dahb",43457
"711","IRQ","Iraq","dahuk","dahuk",43458
"712","EGY","Egypt","newvalley","dakhla",43459
"713","EGY","Egypt","dakahlia","dakrans",43460
"714","EGY","Egypt","beheira","damanhour",43461
"715","EGY","Egypt","damietta","damietta",43462
"716","YEM","Yemen","aldhale","damt",43463
"717","SOM","Somalia","nugal","dangoroyo",43464
"718","SOM","Somalia","banadir","daynile",43465
"719","IRQ","Iraq","kirkuk","daquq",43466
"720","EGY","Egypt","sohag","daralsalam",43467
"721","EGY","Egypt","cairo","darelsalam",43468
"722","YEM","Yemen","aden","darsaad",43469
"723","IRQ","Iraq","sulaymaniyah","darbandikhan",43470
"724","LBY","Libya","aljabalalakhdar","darnah",43471
"725","IRQ","Iraq","erbil","dashtehawler",43472
"726","PSE","West Bank and Gaza Strip","gazastrip","deiralbalah",43473
"727","JOR","Jordan","balqa","deiralla",43474
"728","YEM","Yemen","taiz","demnatkhadir",43475
"729","EGY","Egypt","menia","desertarea",43476
"730","EGY","Egypt","qena","deshna",43477
"731","OMN","Oman","dhofar","dhalkoot",43478
"732","YEM","Yemen","dhamar","dhamarcity",43479
"733","OMN","Oman","dhahirah","dhank",43480
"734","SOM","Somalia","banadir","dharkenly",43481
"735","YEM","Yemen","dhamar","dhawran",43482
"736","YEM","Yemen","amran","dhuleimahabour",43483
"737","OMN","Oman","musandam","diba",43484
"738","IRQ","Iraq","salahaldin","dijel",43485
"739","DJI","Djibouti","dikhil","dikhil",43486
"740","SOM","Somalia","bay","dinsor",43487
"741","EGY","Egypt","kafrelsheikh","diosouq",43488
"742","EGY","Egypt","menia","dirmowas",43489
"743","EGY","Egypt","sharkia","dirbnigm",43490
"744","IRQ","Iraq","diwaniya","diwaniya1",43491
"745","IRQ","Iraq","diwaniya","diwaniya2",43492
"746","DJI","Djibouti","djibouti","djibouti",43493
"747","QAT","Qatar","doha","doha",43494
"748","IRQ","Iraq","sulaymaniyah","dokan",43495
"749","EGY","Egypt","giza","dokki",43496
"750","SOM","Somalia","gedo","dolo",43497
"751","OMN","Oman","alwousta","doqoum",43498
"752","IRQ","Iraq","baghdadkarkh","dora",43499
"753","EGY","Egypt","aswan","draao",43500
"754","YEM","Yemen","hadramoatalmukllaa","duan",43501
"755","ARE","United Arab Emirates","dubai","dubai",43502
"756","SOM","Somalia","galgadud","dusamreb",43503
"757","EGY","Egypt","assiut","dyrout",43504
"758","EGY","Egypt","alexandria","east",43505
"759","JOR","Jordan","amman","eastamman",43506
"760","EGY","Egypt","beheira","edku",43507
"761","EGY","Egypt","giza","elomrania",43508
"762","EGY","Egypt","menia","eladwa",43509
"763","SOM","Somalia","sanag","elafwein",43510
"764","SOM","Somalia","bakol","elbarde",43511
"765","SOM","Somalia","galgadud","elbur",43512
"766","SOM","Somalia","galgadud","eldhere",43513
"767","EGY","Egypt","assiut","elfath",43514
"768","MAR","Morocco","meknestafilalet","elhajeb",43515
"769","EGY","Egypt","giza","elharam",43516
"770","MAR","Morocco","doukkalaabda","eljadida",43517
"771","EGY","Egypt","ismailia","elkassassin",43518
"772","MAR","Morocco","marrakechtensiftal","elkelaasraghna",43519
"773","EGY","Egypt","redsea","elkooseir",43520
"774","MAR","Morocco","meknestafilalet","elmanzeh",43521
"775","EGY","Egypt","sohag","elmaraghah",43522
"776","EGY","Egypt","cairo","elmouski",43523
"777","EGY","Egypt","cairo","elnouzha",43524
"778","EGY","Egypt","kalioubia","eloubour",43525
"779","EGY","Egypt","helwaan","elqaheraelgadi",43526
"780","EGY","Egypt","giza","elqanatergharb",43527
"781","EGY","Egypt","giza","elqanatershark",43528
"782","EGY","Egypt","luxor","elqournah",43529
"783","IRQ","Iraq","baghdadkarkh","elrasheed",43530
"784","EGY","Egypt","giza","elsaf",43531
"785","EGY","Egypt","cairo","elsayeda",43532
"786","EGY","Egypt","helwaan","elshorouk",43533
"787","EGY","Egypt","beheira","eltahrir",43534
"788","EGY","Egypt","luxor","eltood",43535
"789","EGY","Egypt","giza","elwahatelbahareya",43536
"790","SOM","Somalia","gedo","elwaq",43537
"791","EGY","Egypt","giza","elwarrak",43538
"792","EGY","Egypt","benisuef","elwasta",43539
"793","EGY","Egypt","luxor","elzaineih",43540
"794","EGY","Egypt","cairo","elzawia",43541
"795","EGY","Egypt","sohag","elbaliannah",43542
"796","EGY","Egypt","sohag","elmanshaa",43543
"797","SOM","Somalia","galgadud","elgaras",43544
"798","IRQ","Iraq","erbil","erbilcenter",43545
"799","SOM","Somalia","sanag","erigavo",43546
"800","MAR","Morocco","meknestafilalet","errachidia",43547
"801","EGY","Egypt","luxor","esna",43548
"802","MAR","Morocco","marrakechtensiftal","essaouira",43549
"803","MAR","Morocco","guelmimessemara","essemara",43550
"804","SAU","Saudi Arabia","est","est",43551
"805","EGY","Egypt","fayoum","etsaa",43552
"806","SOM","Somalia","nugal","eyl",43553
"807","MAR","Morocco","tangertetouan","fahsbnimakada",43554
"808","EGY","Egypt","ismailia","faid",43555
"809","IRQ","Iraq","anbar","falluja",43556
"810","EGY","Egypt","sharkia","faqous",43557
"811","YEM","Yemen","ibb","faraaludain",43558
"812","EGY","Egypt","newvalley","farafra",43559
"813","EGY","Egypt","qena","farshout",43560
"814","EGY","Egypt","damietta","farskour",43561
"815","KWT","Kuwait","farwanyia","farwanyia",43562
"816","EGY","Egypt","suez","feisal",43563
"817","MAR","Morocco","fesboulmane","fes",43564
"818","MAR","Morocco","orientale","figuig",43565
"819","EGY","Egypt","kafrelsheikh","foa",43566
"820","ARE","United Arab Emirates","fujairah","fujairah",43567
"821","SOM","Somalia","galbeed","gabiley",43568
"822","YEM","Yemen","amran","gaflatother",43569
"823","YEM","Yemen","sanaa","gahanah",43570
"824","SOM","Somalia","galgadud","galad",43571
"825","SOM","Somalia","galgadud","galhareri",43572
"826","SOM","Somalia","mudug","galkayu",43573
"827","EGY","Egypt","dakahlia","gamalia",43574
"828","EGY","Egypt","dakahlia","gamasa",43575
"829","YEM","Yemen","hajjah","garathajjah",43576
"830","SOM","Somalia","gedo","garbahare",43577
"831","SOM","Somalia","bari","gardo",43578
"832","IRQ","Iraq","sulaymaniyah","garmian",43579
"833","SOM","Somalia","nugal","garowe",43580
"834","YEM","Yemen","almahara","gashen",43581
"835","YEM","Yemen","saadah","gatabir",43582
"836","IRQ","Iraq","ninewa","gayara",43583
"837","YEM","Yemen","abyan","gayshan",43584
"838","PSE","West Bank and Gaza Strip","gazastrip","gazacity",43585
"839","PSE","West Bank and Gaza Strip","gazastrip","gazanorth",43586
"840","SOM","Somalia","gedo","gedwein",43587
"841","QAT","Qatar","jariyanalbatnah","jariyanalbatnah",43588
"842","EGY","Egypt","sohag","gerga",43589
"843","EGY","Egypt","beheira","ghelnoubarya",43590
"844","EGY","Egypt","cairo","ghmnasr",43591
"845","YEM","Yemen","saadah","ghamr",43592
"846","EGY","Egypt","redsea","ghardaka",43593
"847","LBY","Libya","algabalelgharbi","gharyan",43594
"848","LBY","Libya","sabha","ghatt",43595
"849","YEM","Yemen","hadramoatalmukllaa","gheilbenyemin",43596
"850","QAT","Qatar","alghuwayriyah","alghuwayriyah",43597
"851","YEM","Yemen","hadramoatsayeun","gifalawamrah",43598
"852","YEM","Yemen","aldhale","gihaf",43599
"853","EGY","Egypt","sohag","gohina",43600
"854","SOM","Somalia","mudug","goldogob",43601
"855","EGY","Egypt","alexandria","gomrok",43602
"856","MAR","Morocco","guelmimessemara","guelmim",43603
"857","SAU","Saudi Arabia","guf","guf",43604
"858","YEM","Yemen","hajjah","guflshamr",43605
"859","YEM","Yemen","hadramoatalmukllaa","gulinsiahwaabdo",43606
"860","SOM","Somalia","galgadud","guriel",43607
"861","YEM","Yemen","almahara","haat",43608
"862","YEM","Yemen","shabwah","haban",43609
"863","IRQ","Iraq","anbar","haditha",43610
"864","YEM","Yemen","amran","hafrsofyan",43611
"865","OMN","Oman","alwousta","haima",43612
"866","YEM","Yemen","hajjah","hajjah",43613
"867","YEM","Yemen","hajjah","hajjahcity",43614
"868","YEM","Yemen","hadramoatsayeun","hajjaralseiyear",43615
"869","YEM","Yemen","hadramoatalmukllaa","hajr",43616
"870","SAU","Saudi Arabia","hal","hal",43617
"871","IRQ","Iraq","sulaymaniyah","halabja",43618
"872","YEM","Yemen","lahaj","halemeen",43619
"873","SOM","Somalia","banadir","hamarjabjab",43620
"874","SOM","Somalia","banadir","hamarweyn",43621
"875","YEM","Yemen","sanaa","hamdan",43622
"876","IRQ","Iraq","diwaniya","hamza",43623
"877","SOM","Somalia","mudug","haradhere",43624
"878","YEM","Yemen","hajjah","harad",43625
"879","YEM","Yemen","marib","hareeb",43626
"880","YEM","Yemen","marib","hareebalgramish",43627
"881","SOM","Somalia","galbeed","hargeisa",43628
"882","SAU","Saudi Arabia","has","has",43629
"883","IRQ","Iraq","babylon","hashimiya",43630
"884","YEM","Yemen","almahara","hasween",43631
"885","YEM","Yemen","shabwah","hateeb",43632
"886","IRQ","Iraq","ninewa","hatra",43633
"887","SOM","Somalia","banadir","hawalwadag",43634
"888","KWT","Kuwait","hawalli","hawalli",43635
"889","MAR","Morocco","grandcasablanca","hayhassan",43636
"890","YEM","Yemen","saadah","haydan",43637
"891","YEM","Yemen","ibb","hazmaludain",43638
"892","YEM","Yemen","lahaj","hebeiljabr",43639
"893","PSE","West Bank and Gaza Strip","westbank","hebron",43640
"894","YEM","Yemen","hadramoatalmukllaa","hedibo",43641
"895","IRQ","Iraq","anbar","heet",43642
"896","EGY","Egypt","sharkia","hehia",43643
"897","YEM","Yemen","alhudaidah","heis",43644
"898","SOM","Somalia","banadir","heliwa",43645
"899","EGY","Egypt","helwaan","helwaan",43646
"900","YEM","Yemen","hadramoatalmukllaa","herreda",43647
"901","SAU","Saudi Arabia","hfb","hfb",43648
"902","YEM","Yemen","taiz","hifan",43649
"903","IRQ","Iraq","babylon","hilla1",43650
"904","IRQ","Iraq","babylon","hilla2",43651
"905","SOM","Somalia","mudug","hobyo",43652
"906","SOM","Somalia","banadir","hodan",43653
"907","EGY","Egypt","beheira","hoshisa",43654
"908","YEM","Yemen","almahara","howf",43655
"909","YEM","Yemen","amran","howth",43656
"910","YEM","Yemen","ibb","hubeish",43657
"911","SOM","Somalia","sool","hudun",43658
"912","SOM","Somalia","bakol","hudur",43659
"913","YEM","Yemen","almahaweet","hufash",43660
"914","YEM","Yemen","ibb","ibb",43661
"915","OMN","Oman","northsharqiya","ibra",43662
"916","EGY","Egypt","sharkia","ibrahimia",43663
"917","OMN","Oman","dhahirah","ibri",43664
"918","EGY","Egypt","fayoum","ibshway",43665
"919","MAR","Morocco","meknestafilalet","ifrane",43666
"920","EGY","Egypt","benisuef","ihnasia",43667
