ADM1_CODE,ADM1_NAME,ADM0_CODE,ADM0_NAME,GAUL_CODE,ISO
79177,Zamboanga del Norte,177,Philippines,79177,PHL
80177,Zamboanga del Sur,177,Philippines,80177,PHL
81177,Zamboanga Sibugay,177,Philippines,81177,PHL
1178,Aimeliik,178,Palau,1178,PLW
2178,Airai,178,Palau,2178,PLW
3178,Angaur,178,Palau,3178,PLW
4178,Hatohobei,178,Palau,4178,PLW
5178,Kayangel,178,Palau,5178,PLW
6178,Koror,178,Palau,6178,PLW
7178,Melekeok,178,Palau,7178,PLW
8178,Ngaraard,178,Palau,8178,PLW
9178,Ngarchelong,178,Palau,9178,PLW
10178,Ngardmau,178,Palau,10178,PLW
11178,Ngatpang,178,Palau,11178,PLW
12178,Ngchesar,178,Palau,12178,PLW
13178,Ngeremlengui,178,Palau,13178,PLW
14178,Ngiwal,178,Palau,14178,PLW
15178,Peleliu,178,Palau,15178,PLW
16178,Sonsorol,178,Palau,16178,PLW
1179,Bougainville,179,Papua New Guinea,1179,PNG
2179,Central,179,Papua New Guinea,2179,PNG
3179,Chimbu,179,Papua New Guinea,3179,PNG
4179,East New Britain,179,Papua New Guinea,4179,PNG
5179,East Sepik,179,Papua New Guinea,5179,PNG
6179,Eastern Highlands,179,Papua New Guinea,6179,PNG
7179,Enga,179,Papua New Guinea,7179,PNG
8179,Gulf,179,Papua New Guinea,8179,PNG
9179,Hela,179,Papua New Guinea,9179,PNG
10179,Jiwaka,179,Papua New Guinea,10179,PNG
11179,Madang,179,Papua New Guinea,11179,PNG
12179,Manus,179,Papua New Guinea,12179,PNG
13179,Milne Bay,179,Papua New Guinea,13179,PNG
14179,Morobe,179,Papua New Guinea,14179,PNG
15179,National Capital District,179,Papua New Guinea,15179,PNG
16179,New Ireland,179,Papua New Guinea,16179,PNG
17179,Oro,179,Papua New Guinea,17179,PNG
18179,Sandaun,179,Papua New Guinea,18179,PNG
19179,Southern Highlands,179,Papua New Guinea,19179,PNG
20179,West New Britain,179,Papua New Guinea,20179,PNG
22179,Western,179,Papua New Guinea,22179,PNG
21179,Western Highlands,179,Papua New Guinea,21179,PNG
1180,Dolno?¢l?àskie,180,Poland,1180,POL
2180,Kujawsko-Pomorskie,180,Poland,2180,POL
3180,?ü??dzkie,180,Poland,3180,POL
4180,Lubelskie,180,Poland,4180,POL
5180,Lubuskie,180,Poland,5180,POL
6180,Ma?éopolskie,180,Poland,6180,POL
7180,Mazowieckie,180,Poland,7180,POL
8180,Opolskie,180,Poland,8180,POL
9180,Podkarpackie,180,Poland,9180,POL
10180,Podlaskie,180,Poland,10180,POL
11180,Pomorskie,180,Poland,11180,POL
12180,?Ül?àskie,180,Poland,12180,POL
13180,?Üwi?Ötokrzyskie,180,Poland,13180,POL
14180,Warmi?äsko-Mazurskie,180,Poland,14180,POL
15180,Wielkopolskie,180,Poland,15180,POL
16180,Zachodniopomorskie,180,Poland,16180,POL
1181,Adjuntas,181,Puerto Rico,1181,PRI
2181,Aguada,181,Puerto Rico,2181,PRI
3181,Aguadilla,181,Puerto Rico,3181,PRI
4181,Aguas Buenas,181,Puerto Rico,4181,PRI
5181,Aibonito,181,Puerto Rico,5181,PRI
6181,A??asco,181,Puerto Rico,6181,PRI
7181,Arecibo,181,Puerto Rico,7181,PRI
8181,Arroyo,181,Puerto Rico,8181,PRI
9181,Barceloneta,181,Puerto Rico,9181,PRI
10181,Barranquitas,181,Puerto Rico,10181,PRI
11181,Bayam??n,181,Puerto Rico,11181,PRI
12181,Cabo Rojo,181,Puerto Rico,12181,PRI
13181,Caguas,181,Puerto Rico,13181,PRI
14181,Camuy,181,Puerto Rico,14181,PRI
15181,Can??vanas,181,Puerto Rico,15181,PRI
16181,Carolina,181,Puerto Rico,16181,PRI
17181,Cata??o,181,Puerto Rico,17181,PRI
18181,Cayey,181,Puerto Rico,18181,PRI
19181,Ceiba,181,Puerto Rico,19181,PRI
20181,Ciales,181,Puerto Rico,20181,PRI
21181,Cidra,181,Puerto Rico,21181,PRI
22181,Coamo,181,Puerto Rico,22181,PRI
23181,Comer?¡o,181,Puerto Rico,23181,PRI
24181,Corozal,181,Puerto Rico,24181,PRI
25181,Culebra,181,Puerto Rico,25181,PRI
26181,Dorado,181,Puerto Rico,26181,PRI
27181,Fajardo,181,Puerto Rico,27181,PRI
28181,Florida,181,Puerto Rico,28181,PRI
29181,Gu?ínica,181,Puerto Rico,29181,PRI
30181,Guayama,181,Puerto Rico,30181,PRI
31181,Guayanilla,181,Puerto Rico,31181,PRI
32181,Guaynabo,181,Puerto Rico,32181,PRI
33181,Gurabo,181,Puerto Rico,33181,PRI
34181,Hatillo,181,Puerto Rico,34181,PRI
35181,Hormigueros,181,Puerto Rico,35181,PRI
36181,Humacao,181,Puerto Rico,36181,PRI
37181,Isabela,181,Puerto Rico,37181,PRI
38181,Jayuya,181,Puerto Rico,38181,PRI
39181,Juana D?¡az,181,Puerto Rico,39181,PRI
40181,Juncos,181,Puerto Rico,40181,PRI
41181,Lajas,181,Puerto Rico,41181,PRI
42181,Lares,181,Puerto Rico,42181,PRI
43181,Las Mar?¡as,181,Puerto Rico,43181,PRI
44181,Las Piedras,181,Puerto Rico,44181,PRI
45181,Lo?¡za,181,Puerto Rico,45181,PRI
46181,Luquillo,181,Puerto Rico,46181,PRI
47181,Manat?¡,181,Puerto Rico,47181,PRI
48181,Maricao,181,Puerto Rico,48181,PRI
49181,Maunabo,181,Puerto Rico,49181,PRI
50181,Mayag??ez,181,Puerto Rico,50181,PRI
51181,Moca,181,Puerto Rico,51181,PRI
52181,Morovis,181,Puerto Rico,52181,PRI
53181,Naguabo,181,Puerto Rico,53181,PRI
54181,Naranjito,181,Puerto Rico,54181,PRI
55181,Orocovis,181,Puerto Rico,55181,PRI
56181,Patillas,181,Puerto Rico,56181,PRI
57181,Pe??uelas,181,Puerto Rico,57181,PRI
58181,Ponce,181,Puerto Rico,58181,PRI
59181,Quebradillas,181,Puerto Rico,59181,PRI
60181,Rinc??n,181,Puerto Rico,60181,PRI
61181,R?¡o Grande,181,Puerto Rico,61181,PRI
62181,Sabana Grande,181,Puerto Rico,62181,PRI
63181,Salinas,181,Puerto Rico,63181,PRI
64181,San Germ?ín,181,Puerto Rico,64181,PRI
65181,San Juan,181,Puerto Rico,65181,PRI
66181,San Lorenzo,181,Puerto Rico,66181,PRI
67181,San Sebasti?ín,181,Puerto Rico,67181,PRI
68181,Santa Isabel,181,Puerto Rico,68181,PRI
69181,Toa Alta,181,Puerto Rico,69181,PRI
70181,Toa Baja,181,Puerto Rico,70181,PRI
71181,Trujillo Alto,181,Puerto Rico,71181,PRI
72181,Utuado,181,Puerto Rico,72181,PRI
73181,Vega Alta,181,Puerto Rico,73181,PRI
74181,Vega Baja,181,Puerto Rico,74181,PRI
75181,Vieques,181,Puerto Rico,75181,PRI
76181,Villalba,181,Puerto Rico,76181,PRI
77181,Yabucoa,181,Puerto Rico,77181,PRI
78181,Yauco,181,Puerto Rico,78181,PRI
1182,Chagang-do,182,North Korea,1182,PRK
2182,Hamgy?Ång-bukto,182,North Korea,2182,PRK
3182,Hamgy?Ång-namdo,182,North Korea,3182,PRK
4182,Hwanghae-bukto,182,North Korea,4182,PRK
5182,Hwanghae-namdo,182,North Korea,5182,PRK
6182,Kaes?Ång,182,North Korea,6182,PRK
7182,Kangw?Ån-do,182,North Korea,7182,PRK
8182,Kumgangsan,182,North Korea,8182,PRK
9182,P'y?Ångan-bukto,182,North Korea,9182,PRK
10182,P'y?Ångan-namdo,182,North Korea,10182,PRK
11182,P'y?Ångyang,182,North Korea,11182,PRK
12182,Ras?Ån,182,North Korea,12182,PRK
13182,Ryanggang,182,North Korea,13182,PRK
14182,Sin?¡iju,182,North Korea,14182,PRK
1183,Aveiro,183,Portugal,1183,PRT
2183,Azores,183,Portugal,2183,PRT
3183,Beja,183,Portugal,3183,PRT
4183,Braga,183,Portugal,4183,PRT
5183,Bragan?ºa,183,Portugal,5183,PRT
6183,Castelo Branco,183,Portugal,6183,PRT
7183,Coimbra,183,Portugal,7183,PRT
8183,?ëvora,183,Portugal,8183,PRT
9183,Faro,183,Portugal,9183,PRT
10183,Guarda,183,Portugal,10183,PRT
11183,Leiria,183,Portugal,11183,PRT
12183,Lisboa,183,Portugal,12183,PRT
13183,Madeira,183,Portugal,13183,PRT
14183,Portalegre,183,Portugal,14183,PRT
15183,Porto,183,Portugal,15183,PRT
16183,Santar??m,183,Portugal,16183,PRT
17183,Set??bal,183,Portugal,17183,PRT
18183,Viana do Castelo,183,Portugal,18183,PRT
19183,Vila Real,183,Portugal,19183,PRT
20183,Viseu,183,Portugal,20183,PRT
1184,Alto Paraguay,184,Paraguay,1184,PRY
2184,Alto Paran?í,184,Paraguay,2184,PRY
3184,Amambay,184,Paraguay,3184,PRY
4184,Asunci??n,184,Paraguay,4184,PRY
5184,Boquer??n,184,Paraguay,5184,PRY
6184,Caaguaz??,184,Paraguay,6184,PRY
7184,Caazap?í,184,Paraguay,7184,PRY
8184,Canindey??,184,Paraguay,8184,PRY
9184,Central,184,Paraguay,9184,PRY
10184,Concepci??n,184,Paraguay,10184,PRY
11184,Cordillera,184,Paraguay,11184,PRY
12184,Guair?í,184,Paraguay,12184,PRY
13184,Itap??a,184,Paraguay,13184,PRY
14184,Misiones,184,Paraguay,14184,PRY
15184,?æeembuc??,184,Paraguay,15184,PRY
16184,Paraguar?¡,184,Paraguay,16184,PRY
17184,Presidente Hayes,184,Paraguay,17184,PRY
18184,San Pedro,184,Paraguay,18184,PRY
1185,Gaza,185,Palestina,1185,PSE
2185,West Bank,185,Palestina,2185,PSE
1186,?Äles Australes,186,French Polynesia,1186,PYF
2186,?Äles du Vent,186,French Polynesia,2186,PYF
3186,?Äles Marquises,186,French Polynesia,3186,PYF
4186,?Äles Sous-le-Vent,186,French Polynesia,4186,PYF
5186,?Äles Tuamotu-Gambier,186,French Polynesia,5186,PYF
1187,Ad Dawhah,187,Qatar,1187,QAT
2187,Al Daayen,187,Qatar,2187,QAT
3187,Al Khor,187,Qatar,3187,QAT
4187,Al Wakrah,187,Qatar,4187,QAT
5187,Ar Rayyan,187,Qatar,5187,QAT
6187,Madinat ash Shamal,187,Qatar,6187,QAT
7187,Umm Salal,187,Qatar,7187,QAT
1188,Saint-Beno?«t,188,Reunion,1188,REU
2188,Saint-Denis,188,Reunion,2188,REU
3188,Saint-Paul,188,Reunion,3188,REU
4188,Saint-Pierre,188,Reunion,4188,REU
1189,Alba,189,Romania,1189,ROU
2189,Arad,189,Romania,2189,ROU
3189,Arge?Ö,189,Romania,3189,ROU
4189,Bac?âu,189,Romania,4189,ROU
5189,Bihor,189,Romania,5189,ROU
6189,Bistri?¢a-N?âs?âud,189,Romania,6189,ROU
7189,Boto?Öani,189,Romania,7189,ROU
8189,Bra?Öov,189,Romania,8189,ROU
9189,Br?âila,189,Romania,9189,ROU
10189,Bucharest,189,Romania,10189,ROU
11189,Buz?âu,189,Romania,11189,ROU
12189,C?âl?âra?Öi,189,Romania,12189,ROU
13189,Cara?Ö-Severin,189,Romania,13189,ROU
14189,Cluj,189,Romania,14189,ROU
15189,Constan?¢a,189,Romania,15189,ROU
16189,Covasna,189,Romania,16189,ROU
17189,D?ómbovi?¢a,189,Romania,17189,ROU
18189,Dolj,189,Romania,18189,ROU
19189,Gala?¢i,189,Romania,19189,ROU
20189,Giurgiu,189,Romania,20189,ROU
21189,Gorj,189,Romania,21189,ROU
22189,Harghita,189,Romania,22189,ROU
23189,Hunedoara,189,Romania,23189,ROU
24189,Ia?Öi,189,Romania,24189,ROU
25189,Ialomi?¢a,189,Romania,25189,ROU
26189,Ilfov,189,Romania,26189,ROU
27189,Maramure?Ö,189,Romania,27189,ROU
28189,Mehedin?¢i,189,Romania,28189,ROU
29189,Mure?Ö,189,Romania,29189,ROU
30189,Neam?¢,189,Romania,30189,ROU
31189,Olt,189,Romania,31189,ROU
32189,Prahova,189,Romania,32189,ROU
33189,S?âlaj,189,Romania,33189,ROU
34189,Satu Mare,189,Romania,34189,ROU
35189,Sibiu,189,Romania,35189,ROU
36189,Suceava,189,Romania,36189,ROU
37189,Teleorman,189,Romania,37189,ROU
38189,Timi?Ö,189,Romania,38189,ROU
39189,Tulcea,189,Romania,39189,ROU
40189,V?ólcea,189,Romania,40189,ROU
41189,Vaslui,189,Romania,41189,ROU
42189,Vrancea,189,Romania,42189,ROU
1190,Adygey,190,Russia,1190,RUS
2190,Altay,190,Russia,2190,RUS
3190,Amur,190,Russia,3190,RUS
4190,Arkhangel'sk,190,Russia,4190,RUS
5190,Astrakhan',190,Russia,5190,RUS
6190,Bashkortostan,190,Russia,6190,RUS
7190,Belgorod,190,Russia,7190,RUS
8190,Bryansk,190,Russia,8190,RUS
9190,Buryat,190,Russia,9190,RUS
10190,Chechnya,190,Russia,10190,RUS
11190,Chelyabinsk,190,Russia,11190,RUS
12190,Chukot,190,Russia,12190,RUS
13190,Chuvash,190,Russia,13190,RUS
14190,City of St. Petersburg,190,Russia,14190,RUS
15190,Dagestan,190,Russia,15190,RUS
16190,Gorno-Altay,190,Russia,16190,RUS
17190,Ingush,190,Russia,17190,RUS
18190,Irkutsk,190,Russia,18190,RUS
19190,Ivanovo,190,Russia,19190,RUS
20190,Kabardin-Balkar,190,Russia,20190,RUS
21190,Kaliningrad,190,Russia,21190,RUS
22190,Kalmyk,190,Russia,22190,RUS
23190,Kaluga,190,Russia,23190,RUS
24190,Kamchatka,190,Russia,24190,RUS
25190,Karachay-Cherkess,190,Russia,25190,RUS
26190,Karelia,190,Russia,26190,RUS
27190,Kemerovo,190,Russia,27190,RUS
28190,Khabarovsk,190,Russia,28190,RUS
29190,Khakass,190,Russia,29190,RUS
30190,Khanty-Mansiy,190,Russia,30190,RUS
31190,Kirov,190,Russia,31190,RUS
32190,Komi,190,Russia,32190,RUS
33190,Kostroma,190,Russia,33190,RUS
34190,Krasnodar,190,Russia,34190,RUS
35190,Krasnoyarsk,190,Russia,35190,RUS
36190,Kurgan,190,Russia,36190,RUS
37190,Kursk,190,Russia,37190,RUS
38190,Leningrad,190,Russia,38190,RUS
39190,Lipetsk,190,Russia,39190,RUS
40190,Maga Buryatdan,190,Russia,40190,RUS
41190,Mariy-El,190,Russia,41190,RUS
42190,Mordovia,190,Russia,42190,RUS
43190,Moscow City,190,Russia,43190,RUS
44190,Moskva,190,Russia,44190,RUS
45190,Murmansk,190,Russia,45190,RUS
46190,Nenets,190,Russia,46190,RUS
47190,Nizhegorod,190,Russia,47190,RUS
48190,North Ossetia,190,Russia,48190,RUS
49190,Novgorod,190,Russia,49190,RUS
50190,Novosibirsk,190,Russia,50190,RUS
51190,Omsk,190,Russia,51190,RUS
52190,Orel,190,Russia,52190,RUS
53190,Orenburg,190,Russia,53190,RUS
54190,Penza,190,Russia,54190,RUS
55190,Perm',190,Russia,55190,RUS
56190,Primor'ye,190,Russia,56190,RUS
57190,Pskov,190,Russia,57190,RUS
58190,Rostov,190,Russia,58190,RUS
