,V1,ADM1_NAME,ADM2_NAME,iso3.x,ADM0_NAME.x,year,vaccine,merge_status,ADM1_NAME.who,ADM1_NAME.shpfile,ADM2_NAME.who,ADM2_NAME.shapefile,who_coverage,GAUL_CODE,Note
695,695,NA,NA,MWI,Malawi,2016,NA,fuzzy success,north,northernregion,rumphi,rumphi,71,19320,
696,696,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,balaka,balaka,83,42174,
697,697,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,blantyre,blantyre,80,19321,
698,698,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,chikwawa,chikwawa,96,19322,
699,699,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,chiradzulu,chiradzulu,92,19323,
700,700,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,machinga,machinga,96,42175,
701,701,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,mangochi,mangochi,89,19325,
702,702,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,mulanje,mulanje,97,42176,
703,703,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,mwanza,mwanza,98,65271,
704,704,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,neno,neno,79,65270,
705,705,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,nsanje,nsanje,99,19328,
706,706,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,phalombe,phalombe,92,42177,
707,707,NA,NA,MWI,Malawi,2016,NA,fuzzy success,south,southernregion,thyolo,thyolo,82,19329,
708,708,areaundernationaladministration,areaundernationaladministration,MWI,Malawi,NA,NA,in shpfile but not WHO,NA,Area under National Administration,NA,areaundernationaladministration,NA,65269,
709,709,guera,bitkine,TCD,Chad,2016,DTP3,success,NA,NA,bitkine,bitkine,88,65410,
710,710,guera,melfi,TCD,Chad,2016,DTP3,success,NA,NA,melfi,melfi,85,65593,
711,711,hadjerlamis,mani,TCD,Chad,2016,DTP3,success,NA,NA,mani,mani,71,65572,
712,712,hadjerlamis,massaguet,TCD,Chad,2016,DTP3,success,NA,NA,massaguet,massaguet,127,65578,
713,713,hadjerlamis,massakory,TCD,Chad,2016,DTP3,success,NA,NA,massakory,massakory,86,65579,
714,714,kanem,mondo,TCD,Chad,2016,DTP3,success,NA,NA,mondo,mondo,87,65608,
715,715,kanem,nokou,TCD,Chad,2016,DTP3,success,NA,NA,nokou,nokou,50,65639,
716,716,kanem,rigrig,TCD,Chad,2016,DTP3,success,NA,NA,rigrig,rigrig,21,65655,
717,717,lac,bol,TCD,Chad,2016,DTP3,success,NA,NA,bol,bol,77,65415,
718,718,logoneoccidental,benoye,TCD,Chad,2016,DTP3,success,NA,NA,benoye,benoye,87,65395,
719,719,logoneoriental,bebedjia,TCD,Chad,2016,DTP3,success,NA,NA,bebedjia,bebedjia,137,65379,
720,720,logoneoriental,beboto,TCD,Chad,2016,DTP3,success,NA,NA,beboto,beboto,117,65383,
721,721,logoneoriental,bodo,TCD,Chad,2016,DTP3,success,NA,NA,bodo,bodo,104,65411,
722,722,logoneoriental,doba,TCD,Chad,2016,DTP3,success,NA,NA,doba,doba,96,65452,
723,723,logoneoriental,gore,TCD,Chad,2016,DTP3,success,NA,NA,gore,gore,117,65479,
724,724,mandoul,bedjondo,TCD,Chad,2016,DTP3,success,NA,NA,bedjondo,bedjondo,127,65385,
725,725,mandoul,goundi,TCD,Chad,2016,DTP3,success,NA,NA,goundi,goundi,135,65485,
726,726,mandoul,koumra,TCD,Chad,2016,DTP3,success,NA,NA,koumra,koumra,103,65546,
727,727,mandoul,moissala,TCD,Chad,2016,DTP3,success,NA,NA,moissala,moissala,157,65604,
728,728,salamat,amtiman,TCD,Chad,2016,DTP3,success,NA,NA,amtiman,amtiman,74,65356,
729,729,NA,NA,TCD,Chad,2016,NA,fuzzy need fix,bahrelghazal,barlelgazal,salal,salal,46,65657,
730,730,NA,NA,TCD,Chad,2016,NA,need change,batha,biltine,ati,bali,114,65367,change
731,731,NA,NA,TCD,Chad,2016,NA,need change,batha,kabia,ati,gami,114,65475,change
732,732,NA,NA,TCD,Chad,2016,NA,need change,batha,logoneoriental,ati,beti,114,65403,change
733,733,NA,NA,TCD,Chad,2016,NA,need change,batha,mayodala,ati,dari,114,65435,change
734,734,NA,NA,TCD,Chad,2016,NA,need change,batha,tandjileest,ati,lai,114,65552,change
735,735,NA,NA,TCD,Chad,2016,NA,need change,batha,assongha,yao,kado,52,65505,change
736,736,NA,NA,TCD,Chad,2016,NA,need change,batha,barhkoh,yao,maro,52,65577,change
737,737,NA,NA,TCD,Chad,2016,NA,need change,batha,logoneoccidental,yao,bah,52,65364,change
738,738,NA,NA,TCD,Chad,2016,NA,need change,batha,logoneoccidental,yao,bao,52,65373,change
739,739,NA,NA,TCD,Chad,2016,NA,need change,batha,mayoboneye,yao,ham,52,65494,change
740,740,NA,NA,TCD,Chad,2016,NA,need change,batha,montdelam,yao,pao,52,65651,change
741,741,NA,NA,TCD,Chad,2016,NA,need change,batha,tandjileest,yao,lai,52,65552,change
742,742,NA,NA,TCD,Chad,2016,NA,need change,borkou,biltine,faya,fare,39,65467,change
743,743,NA,NA,TCD,Chad,2016,NA,need change,borkou,logoneoccidental,faya,kaga,39,65506,change
744,744,NA,NA,TCD,Chad,2016,NA,need change,borkou,logoneoriental,faya,sama,39,65661,change
745,745,NA,NA,TCD,Chad,2016,NA,need change,charibaguirmi,baguirmi,bailli,bailli,104,65362,change
746,746,NA,NA,TCD,Chad,2016,NA,need change,charibaguirmi,biltine,bailli,bali,104,65367,change
747,747,NA,NA,TCD,Chad,2016,NA,need change,charibaguirmi,kabia,kouno,gounou,80,65486,change
748,748,NA,NA,TCD,Chad,2016,NA,need change,charibaguirmi,mayoboneye,kouno,koumi,80,65544,change
749,749,NA,NA,TCD,Chad,2016,NA,need change,charibaguirmi,mayodala,kouno,keuni,80,65515,change
750,750,NA,NA,TCD,Chad,2016,NA,need change,charibaguirmi,ouaddai,kouno,korio,80,65537,change
751,751,NA,NA,TCD,Chad,2016,NA,need change,charibaguirmi,tandjileouest,kouno,kolon,80,65531,change
752,752,NA,NA,TCD,Chad,2016,NA,need change,ennediest,biltine,bahai,bali,92,65367,change
753,753,NA,NA,TCD,Chad,2016,NA,need change,ennediest,logoneoccidental,bahai,bah,92,65364,change
754,754,NA,NA,TCD,Chad,2016,NA,need change,ennediest,ouaddai,bahai,bakhat,92,65365,change
755,755,NA,NA,TCD,Chad,2016,NA,need change,ennediouest,assongha,fada,kado,44,65505,change
756,756,NA,NA,TCD,Chad,2016,NA,need change,ennediouest,barhkoh,fada,banda,44,65370,change
757,757,NA,NA,TCD,Chad,2016,NA,need change,ennediouest,biltine,fada,arada,44,65360,change
758,758,NA,NA,TCD,Chad,2016,NA,need change,ennediouest,biltine,fada,fare,44,65467,change
759,759,NA,NA,TCD,Chad,2016,NA,need change,ennediouest,logoneoccidental,fada,kaga,44,65506,change
760,760,NA,NA,TCD,Chad,2016,NA,need change,ennediouest,logoneoriental,fada,sama,44,65661,change
761,761,NA,NA,TCD,Chad,2016,NA,need change,guera,daraba,mongo,moito,78,65605,change
762,762,NA,NA,TCD,Chad,2016,NA,need change,guera,logoneoccidental,mongo,manso,78,65573,change
763,763,NA,NA,TCD,Chad,2016,NA,need change,guera,logoneoriental,mongo,mango,78,65570,change
764,764,NA,NA,TCD,Chad,2016,NA,need change,guera,mayoboneye,mongo,bongor,78,65416,change
765,765,NA,NA,TCD,Chad,2016,NA,need change,hadjerlamis,kanem,bokoro,dokora,82,65455,change
766,766,NA,NA,TCD,Chad,2016,NA,need change,hadjerlamis,logoneoriental,bokoro,boro,82,65418,change
767,767,NA,NA,TCD,Chad,2016,NA,need change,hadjerlamis,mandoul,bokoro,beboro,82,65382,change
768,768,NA,NA,TCD,Chad,2016,NA,need change,kanem,assongha,mao,kado,82,65505,change
769,769,NA,NA,TCD,Chad,2016,NA,need change,kanem,barhkoh,mao,maro,82,65577,change
770,770,NA,NA,TCD,Chad,2016,NA,need change,kanem,kanem,mao,moal,82,65602,change
771,771,NA,NA,TCD,Chad,2016,NA,need change,kanem,logoneoccidental,mao,bah,82,65364,change
772,772,NA,NA,TCD,Chad,2016,NA,need change,kanem,logoneoccidental,mao,bao,82,65373,change
773,773,NA,NA,TCD,Chad,2016,NA,need change,kanem,logoneoccidental,mao,manso,82,65573,change
774,774,NA,NA,TCD,Chad,2016,NA,need change,kanem,logoneoriental,mao,mango,82,65570,change
775,775,NA,NA,TCD,Chad,2016,NA,need change,kanem,mayoboneye,mao,ham,82,65494,change
776,776,NA,NA,TCD,Chad,2016,NA,need change,kanem,mayoboneye,mao,magao,82,65563,change
777,777,NA,NA,TCD,Chad,2016,NA,need change,kanem,montdelam,mao,pao,82,65651,change
778,778,NA,NA,TCD,Chad,2016,NA,need change,kanem,tandjileest,mao,lai,82,65552,change
779,779,NA,NA,TCD,Chad,2016,NA,need change,logoneoriental,logoneoccidental,bessao,beissa,95,65388,change
780,780,NA,NA,TCD,Chad,2016,NA,need change,logoneoriental,mandoul,bessao,bessada,95,65399,change
781,781,NA,NA,TCD,Chad,2016,NA,need change,logoneoriental,mandoul,bessao,bessara,95,65401,change
782,782,NA,NA,TCD,Chad,2016,NA,need change,logoneoriental,montdelam,bessao,bessao,95,65400,change
783,783,NA,NA,TCD,Chad,2016,NA,need change,mandoul,laciro,bouna,moufa,84,65615,change
784,784,NA,NA,TCD,Chad,2016,NA,need change,mandoul,mayoboneye,bouna,toura,84,65688,change
785,785,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiest,mandoul,bongor,bengoro,125,65394,change
786,786,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiest,mayoboneye,bongor,bongor,125,65416,change
787,787,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiest,sila,bongor,fongoro,125,65470,change
788,788,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiest,kabia,fianga,fianga,89,65468,change
789,789,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiest,tandjileest,fianga,ninga,89,65638,change
790,790,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiest,kabia,youe,youe,76,65696,change
791,791,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiest,mandoul,youe,yomi,76,65695,change
792,792,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiest,mayodala,youe,doue,76,65460,change
793,793,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,barlelgazal,gagal,salal,103,65657,change
794,794,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,kabia,gagal,tagal,103,65671,change
795,795,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,logoneoccidental,gagal,kaga,103,65506,change
796,796,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,mayoboneye,gagal,magao,103,65563,change
797,797,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,mayodala,gagal,gagal,103,65474,change
798,798,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,salamat,gagal,dagal,103,65430,change
799,799,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,mandoul,lagon,gon,108,65478,change
800,800,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,mayodala,lagon,lagon,108,65551,change
801,801,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,biltine,lame,fare,103,65467,change
802,802,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,biltine,lame,lima,103,65558,change
803,803,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,kabia,lame,gami,103,65475,change
804,804,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,laciro,lame,bale,103,65366,change
805,805,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,logoneoriental,lame,sama,103,65661,change
806,806,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,mayoboneye,lame,ham,103,65494,change
807,807,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,mayodala,lame,lame,103,65553,change
808,808,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,tandjileest,lame,lai,103,65552,change
809,809,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,tandjileouest,lame,lele,103,65555,change
810,810,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,biltine,lere,fare,115,65467,change
811,811,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,biltine,lere,gnere,115,65476,change
812,812,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,kabia,lere,berem,115,65397,change
813,813,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,kabia,lere,kera,115,65514,change
814,814,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,logoneoriental,lere,bero,115,65398,change
815,815,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,mayoboneye,lere,ere,115,65466,change
816,816,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,mayodala,lere,lame,115,65553,change
817,817,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,tandjileouest,lere,lele,115,65555,change
818,818,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,barlelgazal,pala,salal,90,65657,change
819,819,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,biltine,pala,bali,90,65367,change
820,820,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,laciro,pala,bale,90,65366,change
821,821,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,logoneoccidental,pala,kaga,90,65506,change
822,822,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,logoneoriental,pala,sama,90,65661,change
823,823,NA,NA,TCD,Chad,2016,NA,need change,mayokebbiouest,montdelam,pala,pao,90,65651,change
824,824,NA,NA,TCD,Chad,2016,NA,need change,moyenchari,barhkoh,sarh,maro,104,65577,change
825,825,NA,NA,TCD,Chad,2016,NA,need change,moyenchari,barhkoh,sarh,sarh,104,65663,change
826,826,NA,NA,TCD,Chad,2016,NA,need change,moyenchari,biltine,sarh,fare,104,65467,change
827,827,NA,NA,TCD,Chad,2016,NA,need change,moyenchari,logoneoccidental,sarh,bah,104,65364,change
828,828,NA,NA,TCD,Chad,2016,NA,need change,moyenchari,logoneoccidental,sarh,saar,104,65656,change
829,829,NA,NA,TCD,Chad,2016,NA,need change,moyenchari,logoneoriental,sarh,sama,104,65661,change
830,830,NA,NA,TCD,Chad,2016,NA,need change,moyenchari,mayodala,sarh,dari,104,65435,change
831,831,NA,NA,TCD,Chad,2016,NA,need change,ouaddai,assongha,adre,barde,78,65374,change
832,832,NA,NA,TCD,Chad,2016,NA,need change,ouaddai,biltine,adre,fare,78,65467,change
833,833,NA,NA,TCD,Chad,2016,NA,need change,ouaddai,mayoboneye,adre,ere,78,65466,change
834,834,NA,NA,TCD,Chad,2016,NA,need change,ouaddai,mayodala,adre,dari,78,65435,change
835,835,NA,NA,TCD,Chad,2016,NA,need change,ouaddai,tandjileest,adre,darbe,78,65434,change
836,836,NA,NA,TCD,Chad,2016,NA,need change,tandjile,assongha,bere,barde,107,65374,change
837,837,NA,NA,TCD,Chad,2016,NA,need change,tandjile,biltine,bere,fare,107,65467,change
838,838,NA,NA,TCD,Chad,2016,NA,need change,tandjile,biltine,bere,gnere,107,65476,change
839,839,NA,NA,TCD,Chad,2016,NA,need change,tandjile,kabia,bere,berem,107,65397,change
840,840,NA,NA,TCD,Chad,2016,NA,need change,tandjile,kabia,bere,kera,107,65514,change
841,841,NA,NA,TCD,Chad,2016,NA,need change,tandjile,laciro,bere,bale,107,65366,change
842,842,NA,NA,TCD,Chad,2016,NA,need change,tandjile,logoneoriental,bere,bero,107,65398,change
843,843,NA,NA,TCD,Chad,2016,NA,need change,tandjile,logoneoriental,bere,beti,107,65403,change
844,844,NA,NA,TCD,Chad,2016,NA,need change,tandjile,logoneoriental,bere,boro,107,65418,change
845,845,NA,NA,TCD,Chad,2016,NA,need change,tandjile,mayoboneye,bere,ere,107,65466,change
846,846,NA,NA,TCD,Chad,2016,NA,need change,tandjile,tandjileouest,bere,lele,107,65555,change
847,847,NA,NA,TCD,Chad,2016,NA,need change,tandjile,mayodala,dafra,dari,99,65435,change
848,848,NA,NA,TCD,Chad,2016,NA,need change,tandjile,ouaddai,dafra,marfa,99,65576,change
849,849,NA,NA,TCD,Chad,2016,NA,need change,tandjile,assongha,kelo,kado,105,65505,change
850,850,NA,NA,TCD,Chad,2016,NA,need change,tandjile,kabia,kelo,kera,105,65514,change
851,851,NA,NA,TCD,Chad,2016,NA,need change,tandjile,logoneoccidental,kelo,deli,105,65438,change
852,852,NA,NA,TCD,Chad,2016,NA,need change,tandjile,logoneoriental,kelo,bero,105,65398,change
853,853,NA,NA,TCD,Chad,2016,NA,need change,tandjile,tandjileouest,kelo,kelo,105,65512,change
854,854,NA,NA,TCD,Chad,2016,NA,need change,tandjile,tandjileouest,kelo,kolon,105,65531,change
855,855,NA,NA,TCD,Chad,2016,NA,need change,tandjile,tandjileouest,kelo,lele,105,65555,change
856,856,NA,NA,TCD,Chad,2016,NA,need change,tandjile,biltine,lai,bali,98,65367,change
857,857,NA,NA,TCD,Chad,2016,NA,need change,tandjile,kabia,lai,gami,98,65475,change
858,858,NA,NA,TCD,Chad,2016,NA,need change,tandjile,logoneoccidental,lai,bah,98,65364,change
859,859,NA,NA,TCD,Chad,2016,NA,need change,tandjile,logoneoccidental,lai,bao,98,65373,change
860,860,NA,NA,TCD,Chad,2016,NA,need change,tandjile,mayoboneye,lai,ham,98,65494,change
861,861,NA,NA,TCD,Chad,2016,NA,need change,tandjile,mayodala,lai,dari,98,65435,change
862,862,NA,NA,TCD,Chad,2016,NA,need change,tandjile,mayodala,lai,lame,98,65553,change
863,863,NA,NA,TCD,Chad,2016,NA,need change,tandjile,montdelam,lai,pao,98,65651,change
864,864,NA,NA,TCD,Chad,2016,NA,need change,tandjile,tandjileest,lai,lai,98,65552,change
865,865,NA,NA,TCD,Chad,2016,NA,need change,tibesti,assongha,bardai,barde,6,65374,change
866,866,NA,NA,TCD,Chad,2016,NA,need change,tibesti,barhkoh,bardai,banda,6,65370,change
867,867,NA,NA,TCD,Chad,2016,NA,fuzzy success,bahrelghazal,barlelgazal,michemire,michemire,54,65597,
868,868,NA,NA,TCD,Chad,2016,NA,fuzzy success,bahrelghazal,barlelgazal,moussoro,moussoro,64,65623,
869,869,NA,NA,TCD,Chad,2016,NA,need change,batha,biltine,alifa,lima,78,65558,change
870,870,NA,NA,TCD,Chad,2016,NA,need change,batha,biltine,assinet,kassine,103,65510,change
871,871,NA,NA,TCD,Chad,2016,NA,fuzzy success,charibaguirmi,baguirmi,bousso,bousso,86,65423,
872,872,NA,NA,TCD,Chad,2016,NA,fuzzy success,charibaguirmi,baguirmi,massenya,massenya,115,65582,
873,873,NA,NA,TCD,Chad,2016,NA,fuzzy success,darsila,tandjileest,amdam,ndam,98,65627,
874,874,NA,NA,TCD,Chad,2016,NA,fuzzy success,darsila,sila,gozbeida,gozbeida,116,65489,
875,875,NA,NA,TCD,Chad,2016,NA,fuzzy success,ennediest,mayoboneye,kaoura,toura,49,65688,
876,876,NA,NA,TCD,Chad,2016,NA,fuzzy success,lac,biltine,liwa,lima,102,65558,
877,877,NA,NA,TCD,Chad,2016,NA,fuzzy success,lac,kanem,ngouri,ngouri,91,65636,
878,878,NA,NA,TCD,Chad,2016,NA,fuzzy success,logoneoccidental,logoneoccidental,laokassy,laokassi,89,65554,
879,879,NA,NA,TCD,Chad,2016,NA,fuzzy success,logoneoccidental,kabia,moundou,gounou,85,65486,
880,880,NA,NA,TCD,Chad,2016,NA,fuzzy success,mayokebbiest,kabia,gounougaya,gounougaya,89,65487,
881,881,NA,NA,TCD,Chad,2016,NA,fuzzy success,mayokebbiest,assongha,moulkou,molou,149,65607,
882,882,NA,NA,TCD,Chad,2016,NA,fuzzy success,mayokebbiouest,mayodala,binder,binder,69,65405,
883,883,NA,NA,TCD,Chad,2016,NA,fuzzy success,mayokebbiouest,mayodala,torrock,torrok,117,65686,
884,884,NA,NA,TCD,Chad,2016,NA,fuzzy success,moyenchari,laciro,kyabe,kyabe,87,65550,
885,885,NA,NA,TCD,Chad,2016,NA,fuzzy success,ouaddai,biltine,abdi,bali,88,65367,
886,886,NA,NA,TCD,Chad,2016,NA,fuzzy success,tibesti,mayoboneye,zouar,toura,4,65688,
887,887,NA,NA,TCD,Chad,2016,NA,fuzzy success,wadifira,biltine,guereda,guereda,84,65491,
888,888,bahrelghazal,chadra,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,chadra,NA,61,NA,
889,889,batha,oumhadjer,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,oumhadjer,NA,92,NA,
890,890,borkou,kirdimi,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,kirdimi,NA,44,NA,
891,891,charibaguirmi,dourbali,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,dourbali,NA,88,NA,
892,892,charibaguirmi,mandelia,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,mandelia,NA,68,NA,
893,893,darsila,koukouangarana,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,koukouangarana,NA,70,NA,
894,894,darsila,tissi,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,tissi,NA,156,NA,
895,895,ennediest,amdjarass,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,amdjarass,NA,20,NA,
896,896,ennediouest,kalait,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,kalait,NA,53,NA,
897,897,guera,mangalme,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,mangalme,NA,101,NA,
898,898,lac,bagassola,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,bagassola,NA,148,NA,
899,899,lac,isseirom,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,isseirom,NA,95,NA,
900,900,lac,kouloudia,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,kouloudia,NA,59,NA,
901,901,logoneoriental,larmanaye,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,larmanaye,NA,92,NA,
902,902,mayokebbiest,guelendeng,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,guelendeng,NA,80,NA,
903,903,mayokebbiest,pontcarol,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,pontcarol,NA,78,NA,
904,904,moyenchari,biobesingako,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,biobesingako,NA,45,NA,
905,905,moyenchari,danamadji,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,danamadji,NA,105,NA,
906,906,ndjamena,ndjamenacentre,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,ndjamenacentre,NA,77,NA,
907,907,ndjamena,ndjamenaest,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,ndjamenaest,NA,214,NA,
908,908,ndjamena,ndjamenanord,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,ndjamenanord,NA,126,NA,
909,909,ndjamena,ndjamenasud,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,ndjamenasud,NA,77,NA,
910,910,ouaddai,abeche,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,abeche,NA,79,NA,
911,911,ouaddai,abougoudam,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,abougoudam,NA,112,NA,
912,912,salamat,aboudeia,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,aboudeia,NA,100,NA,
913,913,salamat,harazemangueigne,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,harazemangueigne,NA,77,NA,
914,914,tandjile,donomanga,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,donomanga,NA,80,NA,
915,915,wadifira,biltine,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,biltine,NA,63,NA,
916,916,wadifira,iriba,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,iriba,NA,85,NA,
917,917,wadifira,matadjana,TCD,Chad,2016,DTP3,in WHO but not shpfile,NA,NA,matadjana,NA,43,NA,
918,918,assongha,guergne,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Assongha,NA,guergne,NA,65492,
919,919,assongha,mabrone,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Assongha,NA,mabrone,NA,65561,
920,920,assongha,troane,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Assongha,NA,troane,NA,65690,
921,921,baguirmi,bathalairi,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Baguirmi,NA,bathalairi,NA,65377,
922,922,baguirmi,bogomoro,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Baguirmi,NA,bogomoro,NA,65412,
923,923,baguirmi,bougoumene,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Baguirmi,NA,bougoumene,NA,65419,
924,924,baguirmi,deredia,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Baguirmi,NA,deredia,NA,65440,
925,925,baguirmi,dourbaliabouguerne,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Baguirmi,NA,dourbaliabouguerne,NA,65461,
926,926,baguirmi,maiache,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Baguirmi,NA,maiache,NA,65565,
927,927,baguirmi,mandjafa,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Baguirmi,NA,mandjafa,NA,65568,
928,928,baguirmi,miltougourgara,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Baguirmi,NA,miltougourgara,NA,65599,
929,929,barhkoh,balimba,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Barh Koh,NA,balimba,NA,65368,
930,930,barhkoh,djoli,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Barh Koh,NA,djoli,NA,65448,
931,931,barhkoh,kokaga,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Barh Koh,NA,kokaga,NA,65528,
932,932,barhkoh,korbol,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Barh Koh,NA,korbol,NA,65536,
933,933,barhkoh,koumogo,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Barh Koh,NA,koumogo,NA,65545,
934,934,barhkoh,moussafoyo,TCD,Chad,NA,NA,in shpfile but not WHO,NA,Barh Koh,NA,moussafoyo,NA,65622,
