"","NAME","NAME.who","NAME.shpfile","iso3","iso3.x","iso3.y","who_coverage","who_coverage.x","who_coverage.y","merge_status","merge_status.x","merge_status.y","GAUL_CODE","GAUL_CODE.x","GAUL_CODE.y"
"701",NA,"dimma","dima",NA,"ETH",NA,NA,116.851442,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,230
"702",NA,"doloado","doloodo",NA,"ETH",NA,NA,67.65500516,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,79
"703",NA,"doolobay","dolobay",NA,"ETH",NA,NA,77.97143497,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,76
"704",NA,"doyogena","doyagena",NA,"ETH",NA,NA,101.1509012,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,128
"705",NA,"dugonafango","digunafango",NA,"ETH",NA,NA,98.73043695,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,193
"706",NA,"dukem","dune",NA,"ETH",NA,NA,455.4567012,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,211
"707",NA,"dulcha","dulecha",NA,"ETH",NA,NA,85.04733927,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,366
"708",NA,"eastimey","eastimi",NA,"ETH",NA,NA,117.325311,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,86
"709",NA,"ebantu","ibantu",NA,"ETH",NA,NA,100.1757786,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,395
"710",NA,"ebinat","ebenat",NA,"ETH",NA,NA,97.96887198,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,286
"711",NA,"efratanagidim","eferatanagidem",NA,"ETH",NA,NA,116.4915643,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,662
"712",NA,"ejere","jore",NA,"ETH",NA,NA,107.2988612,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,223
"713",NA,"elidear","elidar",NA,"ETH",NA,NA,50.86117429,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,370
"714",NA,"elugelan","illugelan",NA,"ETH",NA,NA,96.21897819,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,430
"715",NA,"endamekoni","endamehoni",NA,"ETH",NA,NA,83.68336496,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,761
"716",NA,"enebsesarmidir","enbisesarmidir",NA,"ETH",NA,NA,90.1554916,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,288
"717",NA,"enkelowabe","inkolowabe",NA,"ETH",NA,NA,88.28306915,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,585
"718",NA,"erbti","erebti",NA,"ETH",NA,NA,83.42531957,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,369
"719",NA,"fagitalekoma","fagtalakoma",NA,"ETH",NA,NA,77.07354703,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,290
"720",NA,"fitchetown","fichetown",NA,"ETH",NA,NA,78.76685103,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,399
"721",NA,"galadi","geladin",NA,"ETH",NA,NA,115.5698397,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,39
"722",NA,"gamachis","gemechis",NA,"ETH",NA,NA,88.88292836,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,451
"723",NA,"gambellatown","gambelatown",NA,"ETH",NA,NA,38.14535931,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,222
"724",NA,"gedebhasasa","gedebasasa",NA,"ETH",NA,NA,98.71825821,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,444
"725",NA,"gendewuhatown","gendawuhatown",NA,"ETH",NA,NA,38.93570538,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,315
"726",NA,"gewata","getawa",NA,"ETH",NA,NA,85.17421992,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,208
"727",NA,"gezegoffa","gezegofa",NA,"ETH",NA,NA,94.49120216,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,172
"728",NA,"girarjarso","gerarjarso",NA,"ETH",NA,NA,82.16604125,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,739
"729",NA,"girja","girawa",NA,"ETH",NA,NA,91.98616776,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,436
"730",NA,"goleoda","golooda",NA,"ETH",NA,NA,84.79879437,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,668
"731",NA,"golina","gulina",NA,"ETH",NA,NA,78.10555638,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,389
"732",NA,"gombora","gembora",NA,"ETH",NA,NA,107.3335642,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,212
"733",NA,"gomma","goma",NA,"ETH",NA,NA,95.89582972,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,680
"734",NA,"gondarzuria","gonderzuria",NA,"ETH",NA,NA,90.9545448,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,746
"735",NA,"gozamin","guzamin",NA,"ETH",NA,NA,101.1493308,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,721
"736",NA,"guagusashikuda","guagusashikudad",NA,"ETH",NA,NA,65.53032959,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,300
"737",NA,"gubaqoricha","gobakoricha",NA,"ETH",NA,NA,107.1632598,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,561
"738",NA,"guraferda","gurafereda",NA,"ETH",NA,NA,108.3270062,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,165
"739",NA,"haderotunto","haderotubito",NA,"ETH",NA,NA,97.72774304,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,210
"740",NA,"harshin","hareshen",NA,"ETH",NA,NA,96.77563109,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,48
"741",NA,"hawassatown","awasatown",NA,"ETH",NA,NA,117.772227,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,170
"742",NA,"hawassazuria","awassazuria",NA,"ETH",NA,NA,112.9468223,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,168
"743",NA,"hawzien","hawzen",NA,"ETH",NA,NA,66.00821039,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,12
"744",NA,"hintalowajirat","hintalowejirat",NA,"ETH",NA,NA,85.76011471,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,13
"745",NA,"holotatown","holetatown",NA,"ETH",NA,NA,185.7750339,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,633
"746",NA,"hudhet","hudet",NA,"ETH",NA,NA,72.96678901,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,73
"747",NA,"hulbareg","wilbareg",NA,"ETH",NA,NA,95.77647934,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,793
"748",NA,"huletejuenese","huletejenese",NA,"ETH",NA,NA,100.0520835,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,771
"749",NA,"ilfata","ifata",NA,"ETH",NA,NA,95.85514149,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,569
"750",NA,"injibaratown","injebaratown",NA,"ETH",NA,NA,103.1233492,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,270
"751",NA,"itang","etang",NA,"ETH",NA,NA,82.70572942,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,221
"752",NA,"jabitehinan","jabitehnan",NA,"ETH",NA,NA,109.7950923,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,740
"753",NA,"jamma","jama",NA,"ETH",NA,NA,95.9844126,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,311
"754",NA,"jiletimuga","jilletimuga",NA,"ETH",NA,NA,117.1979487,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,693
"755",NA,"jimmahorro","jimmahoro",NA,"ETH",NA,NA,90.20822357,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,536
"756",NA,"jimmararee","jimmarare",NA,"ETH",NA,NA,85.56533315,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,401
"757",NA,"kabridahar","kebridehar",NA,"ETH",NA,NA,80.00192443,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,752
"758",NA,"kachabirra","kachabira",NA,"ETH",NA,NA,92.8551317,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,93
"759",NA,"kalafo","kelafo",NA,"ETH",NA,NA,85.06261841,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,68
"760",NA,"kedidagamela","kediadagambela",NA,"ETH",NA,NA,95.88551428,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,711
"761",NA,"kerchatown","terchetown",NA,"ETH",NA,NA,16.49728056,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,126
"762",NA,"kewot","kewet",NA,"ETH",NA,NA,87.56847118,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,318
"763",NA,"kiltukarra","kiltukara",NA,"ETH",NA,NA,100.8124298,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,599
"764",NA,"kimbibit","kembibit",NA,"ETH",NA,NA,100.280854,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,631
"765",NA,"kindodideya","kindodida",NA,"ETH",NA,NA,99.76649256,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,166
"766",NA,"kochore","kochere",NA,"ETH",NA,NA,90.03647293,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,183
"767",NA,"kofale","kofele",NA,"ETH",NA,NA,102.6647059,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,443
"768",NA,"kuha","kuni",NA,"ETH",NA,NA,77.3706615,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,701
"769",NA,"laelayadiabo","laelayadiyabo",NA,"ETH",NA,NA,91.41251904,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,21
"770",NA,"laelaymaichew","laelaymaychew",NA,"ETH",NA,NA,70.66777016,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,697
"771",NA,"laloassabi","laloasabi",NA,"ETH",NA,NA,95.73453463,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,649
"772",NA,"lanfuro","lanfero",NA,"ETH",NA,NA,107.4760522,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,113
"773",NA,"layarmachiho","layarmacho",NA,"ETH",NA,NA,53.06682398,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,304
"774",NA,"legetafotown","legatafotown",NA,"ETH",NA,NA,321.1546473,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,627
"775",NA,"liban","dibat",NA,"ETH",NA,NA,87.3434352,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,242
"776",NA,"limunabilbilo","limubilbilo",NA,"ETH",NA,NA,110.4780908,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,714
"777",NA,"lodehitosa","ludehitosa",NA,"ETH",NA,NA,90.89791907,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,581
"778",NA,"machakel","michakel",NA,"ETH",NA,NA,109.3841039,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,316
"779",NA,"maichewtown","maychewtown",NA,"ETH",NA,NA,55.120576,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,33
"780",NA,"makoye","makuey",NA,"ETH",NA,NA,98.88867268,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,804
"781",NA,"malkasoda","melkasoda",NA,"ETH",NA,NA,35.38141619,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,609
"782",NA,"matutown","metutown",NA,"ETH",NA,NA,82.29616322,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,487
"783",NA,"mayumuluko","meyumuluka",NA,"ETH",NA,NA,66.75329372,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,81
"784",NA,"megalle","megale",NA,"ETH",NA,NA,90.18330088,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,386
"785",NA,"meiso","miesso",NA,"ETH",NA,NA,54.29619153,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,43
"786",NA,"mekidela","mekdela",NA,"ETH",NA,NA,96.89971006,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,330
"787",NA,"melokoza","melekoza",NA,"ETH",NA,NA,105.127698,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,132
"788",NA,"menitgoldia","menitgoldiye",NA,"ETH",NA,NA,103.5812132,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,203
"789",NA,"merhabete","merahbete",NA,"ETH",NA,NA,67.22712065,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,682
"790",NA,"milhurnaaklil","muhurnaaklil",NA,"ETH",NA,NA,93.60004421,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,198
"791",NA,"minjarshenkura","minjarshenkora",NA,"ETH",NA,NA,44.41234132,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,335
"792",NA,"mirabarmachiho","mirabarmacho",NA,"ETH",NA,NA,103.5921614,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,336
"793",NA,"munesa","munessa",NA,"ETH",NA,NA,100.2738924,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,514
"794",NA,"nadjotown","nejotown",NA,"ETH",NA,NA,57.15588379,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,608
"795",NA,"naederadiet","naederadet",NA,"ETH",NA,NA,81.54640398,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,25
"796",NA,"nunuqumba","nunukumba",NA,"ETH",NA,NA,95.13475938,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,464
"797",NA,"nyangatom","gnangatom",NA,"ETH",NA,NA,120.2915655,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,157
"798",NA,"qolatenben","kolatemben",NA,"ETH",NA,NA,90.05229954,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,672
"799",NA,"qubi","kuni",NA,"ETH",NA,NA,32.48839432,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,701
"800",NA,"sadensodo","sedensodo",NA,"ETH",NA,NA,93.38189176,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,484
"801",NA,"saesittsaedaemba","saesietsaedaemba",NA,"ETH",NA,NA,70.80508468,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,27
"802",NA,"sagag","segeg",NA,"ETH",NA,NA,11.73937184,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,58
"803",NA,"salahad","selahad",NA,"ETH",NA,NA,35.60160982,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,82
"804",NA,"salamago","selamgo",NA,"ETH",NA,NA,94.66796979,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,145
"805",NA,"saylem","sayilem",NA,"ETH",NA,NA,95.78252024,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,160
"806",NA,"sayyo","sayo",NA,"ETH",NA,NA,101.6603397,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,731
"807",NA,"sedal","senan",NA,"ETH",NA,NA,104.2626652,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,722
"808",NA,"sehala","sahla",NA,"ETH",NA,NA,104.8043387,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,341
"809",NA,"sehartisamre","sahartisamre",NA,"ETH",NA,NA,86.95170213,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,28
"810",NA,"semean","senan",NA,"ETH",NA,NA,67.1492253,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,722
"811",NA,"shashamenetown","shashemenetown",NA,"ETH",NA,NA,164.7769426,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,671
"812",NA,"shebelberenta","shebelbereta",NA,"ETH",NA,NA,107.1153385,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,345
"813",NA,"shebench","shaybench",NA,"ETH",NA,NA,97.8028238,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,151
"814",NA,"shebesenbo","shebesambo",NA,"ETH",NA,NA,101.0813849,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,515
"815",NA,"sherarotown","shirarotown",NA,"ETH",NA,NA,129.4846657,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,29
"816",NA,"shinle","shinile",NA,"ETH",NA,NA,88.14003225,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,811
"817",NA,"silti","selti",NA,"ETH",NA,NA,96.26838896,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,109
"818",NA,"siyadebernawayu","siyadebirnawayu",NA,"ETH",NA,NA,78.70126689,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,347
"819",NA,"soddotown","sodotown",NA,"ETH",NA,NA,140.1258714,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,130
"820",NA,"soddozuria","sodozuria",NA,"ETH",NA,NA,83.94883135,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,790
"821",NA,"sododachi","sododaci",NA,"ETH",NA,NA,78.65637024,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,606
"822",NA,"sokoru","sekoru",NA,"ETH",NA,NA,107.618848,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,506
"823",NA,"tacharmachiho","tacharmacho",NA,"ETH",NA,NA,135.4614717,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,348
"824",NA,"tahtayadiabo","tahtayadiyabo",NA,"ETH",NA,NA,91.28066645,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,786
"825",NA,"tarmaber","taremaber",NA,"ETH",NA,NA,86.88017229,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,351
"826",NA,"tegede","wegde",NA,"ETH",NA,NA,93.22889069,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,356
"827",NA,"tehuledere","thehulederie",NA,"ETH",NA,NA,107.7270448,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,750
"828",NA,"telalake","telalak",NA,"ETH",NA,NA,98.8883496,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,387
"829",NA,"telemt","tselemt",NA,"ETH",NA,NA,119.9697671,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,362
"830",NA,"teppitown","tepitown",NA,"ETH",NA,NA,23.41119795,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,91
"831",NA,"terchatown","terchetown",NA,"ETH",NA,NA,83.98000082,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,126
"832",NA,"tuliguled","tuluguled",NA,"ETH",NA,NA,87.92504631,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,592
"833",NA,"ubadebretsahay","ubadebretsehay",NA,"ETH",NA,NA,103.3337334,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,156
"834",NA,"wachale","wuchale",NA,"ETH",NA,NA,86.43435456,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,411
"835",NA,"wachile","wuchale",NA,"ETH",NA,NA,60.35773033,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,411
"836",NA,"wantewa","wantawo",NA,"ETH",NA,NA,43.01283914,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,217
"837",NA,"welkayit","welkait",NA,"ETH",NA,NA,97.47685583,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,31
"838",NA,"werejarso","warajarso",NA,"ETH",NA,NA,78.97555155,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,400
"839",NA,"westimey","westimi",NA,"ETH",NA,NA,129.5981749,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,83
"840",NA,"woldiatown","woldiyatown",NA,"ETH",NA,NA,54.19122959,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,795
"841",NA,"wolisotown","welisotown",NA,"ETH",NA,NA,109.0320286,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,478
"842",NA,"womberma","wemberma",NA,"ETH",NA,NA,94.82235649,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,321
"843",NA,"wonchi","wenchi",NA,"ETH",NA,NA,106.1387493,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,473
"844",NA,"wondo","wado",NA,"ETH",NA,NA,106.0670406,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,441
"845",NA,"worabetown","werabetown",NA,"ETH",NA,NA,249.4416634,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,115
"846",NA,"worebabo","worebabu",NA,"ETH",NA,NA,80.9743419,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,357
"847",NA,"woreillu","wereilu",NA,"ETH",NA,NA,98.67935494,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,322
"848",NA,"wukrotown","wekerotown",NA,"ETH",NA,NA,83.16597041,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,19
"849",NA,"yamalogiwalal","yamalogiwelel",NA,"ETH",NA,NA,117.5340592,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,539
"850",NA,"yayagulale","yayagulele",NA,"ETH",NA,NA,70.97231263,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,412
"851",NA,"yocale","yocaale",NA,"ETH",NA,NA,33.79294879,NA,"fuzzy success","in WHO but not shpfile","in shpfile but not WHO",NA,NA,813
"852","abaycomman","abaycomman",NA,"ETH",NA,NA,94.45243082,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"853","abeala","abeala",NA,"ETH",NA,NA,78.50263526,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"854","abeshge","abeshge",NA,"ETH",NA,NA,116.2202588,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"855","abiyaditown","abiyaditown",NA,"ETH",NA,NA,64.31984032,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"856","abubeker","abubeker",NA,"ETH",NA,NA,51.02935691,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"857","abunagindeberet","abunagindeberet",NA,"ETH",NA,NA,76.91991905,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"858","adaaberga","adaaberga",NA,"ETH",NA,NA,104.6605593,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"859","adeare","adeare",NA,"ETH",NA,NA,70.67083573,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"860","adiarkay","adiarkay",NA,"ETH",NA,NA,103.3574734,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"861","adigrattown","adigrattown",NA,"ETH",NA,NA,130.2477466,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"862","adiyo","adiyo",NA,"ETH",NA,NA,115.5929333,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"863","adolarede","adolarede",NA,"ETH",NA,NA,101.1141912,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"864","agaro","agaro",NA,"ETH",NA,NA,82.64426833,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"865","agawoyu","agawoyu",NA,"ETH",NA,NA,147.3191313,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"866","aira","aira",NA,"ETH",NA,NA,74.20449608,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"867","akakikality","akakikality",NA,"ETH",NA,NA,171.055928,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"868","alaltu","alaltu",NA,"ETH",NA,NA,97.47875786,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"869","alefa","alefa",NA,"ETH",NA,NA,97.63391673,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"870","aletachuko","aletachuko",NA,"ETH",NA,NA,90.75006463,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"871","aletawondo","aletawondo",NA,"ETH",NA,NA,97.91941915,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"872","aletawondotown","aletawondotown",NA,"ETH",NA,NA,90.15312725,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"873","alichowiriro","alichowiriro",NA,"ETH",NA,NA,90.43968549,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"874","amaro","amaro",NA,"ETH",NA,NA,83.63030353,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"875","ambassel","ambassel",NA,"ETH",NA,NA,87.29893525,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"876","ambo","ambo",NA,"ETH",NA,NA,100.6384496,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"877","amibera","amibera",NA,"ETH",NA,NA,86.61862638,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"878","aminga","aminga",NA,"ETH",NA,NA,91.73629148,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"879","amirnur","amirnur",NA,"ETH",NA,NA,80.28192672,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
"880","anasora","anasora",NA,"ETH",NA,NA,133.6010679,NA,NA,"in WHO but not shpfile",NA,NA,NA,NA,NA
